SampleID,Additive noise model AB,Additive noise model BA
train30915,0.642228454353,0.63728866491
train30914,0.0888740288949,0.578168991018
train30917,0.690724722619,0.691664598454
train30916,0.933335410017,0.579518438689
train10907,0.338272713475,0.780753565153
valid2969,0.343855149886,0.62260138588
valid922,0.42722911046,0.146147448852
valid1930,3.00177471742e-08,0.158953168933
valid1931,0.339182712777,0.550697739909
valid1932,0.840780243774,0.837965773034
valid1933,0.675581884354,5.28527129651e-07
valid1934,0.463088747465,0.54036318532
valid1935,0.474543338995,0.528414386685
valid1936,0.942558602634,0.340369454535
valid1937,1.04628534e-51,7.73785067818e-12
valid1938,0.931415053661,0.851599295794
valid1939,2.67508679593e-46,0.000166010240341
train14508,0.323833431751,0.915386647654
train14509,0.292431951458,0.929109224433
train14500,0.618149515158,0.683621102049
train14501,2.62108311171e-38,0.159544472859
train14502,0.796875285749,0.136917939861
train14503,0.513426730057,0.748324429443
train14504,0.0745732441661,0.00928626261749
train14505,0.161276311965,0.838996509498
train14506,3.20997313473e-127,0.771329539123
train14507,0.0909682895027,0.0811165426244
valid3576,0.877990393289,0.824544818979
valid3577,0.137760847306,0.826021913332
valid3574,0.886907660837,0.832231677023
valid3575,0.0886927716768,0.925019350782
valid3572,0.943855699475,0.887402097414
valid3573,0.00617428814339,0.908746748484
valid3570,0.141016720834,0.0578632774153
valid3571,0.807822331911,0.825208611778
valid3578,nan,0.954524634704
valid3579,0.556878859834,4.42512145531e-34
train19059,0.253343187344,0.768555351314
valid2963,0.000984016416955,0.215219786648
valid2961,0.0271142572673,0.863981639499
train11958,0.554727849272,5.53208285108e-05
train11959,0.414408819798,0.927630623981
valid2848,0.800990162492,0.315434044513
train11950,0.171361255118,0.0441717064056
train11951,7.40988424267e-50,1.327542352e-61
train11952,0.294308537201,0.800036757843
train11953,0.964056855729,0.876438288954
train15675,0.919946227894,0.810751766604
train11955,0.811845843946,0.665416248643
train11956,0.131485567922,0.100899142963
train11957,0.766005138248,0.873456305308
train12902,9.51334429905e-06,0.739343822561
train12903,0.634736711392,0.874386752348
train12900,0.371426822429,0.579060729684
train12901,0.533261471769,2.35181526997e-36
train12906,0.526112587852,0.427147380597
train12907,0.910174076719,3.56970843953e-06
train12904,0.0985254300813,0.967211860197
train12905,0.644584658201,0.192562282137
train12908,0.0695412776282,0.732504526875
train12909,0.443491765881,0.422699807673
train29926,0.940660147428,0.0658885541345
train29927,0.273210083596,0.961389207015
train29924,0.580862467892,0.957293551595
train29925,0.742664894074,0.708912712168
train29922,0.49328121239,5.22162188318e-47
train29923,0.0243852748824,1.01642468635e-15
train29920,0.496755177162,0.783699238277
train29921,0.413158836897,0.799561458498
train29928,0.155532853625,0.0351550802314
train29929,5.18288211648e-83,0.532973517998
valid367,0.634233240564,0.346743682861
valid366,0.358023902387,0.570084231706
train28039,0.453170673564,0.0857557645767
train28038,0.0367998651383,0.224479976159
valid363,0.185331825487,0.464212082191
valid362,0.646322754164,0.60608717282
valid361,0.0357446273041,0.497723306141
valid360,0.833965341936,2.25055441557e-53
train28033,2.45243740986e-37,0.312197510042
train28032,0.710475248394,0.206535795379
train28031,0.470712604573,0.695074061971
train28030,7.73903691886e-24,5.85198957459e-09
train28037,0.493154980118,0.991430274085
train28036,0.547413206801,0.402830073803
train28035,0.179035047648,6.48962045945e-10
train28034,0.360180375385,0.435355560414
train5057,0.846278191315,0.573716143042
train5056,0.715314522857,0.52848141468
train5055,1.13563815737e-60,0.225882398393
train5054,0.527220980569,0.924988480443
train16379,0.590103765965,0.863270852374
train16378,0.380010079276,5.74370648907e-61
train16375,0.851408824029,0.455764794869
train16374,0.0638165884375,1.56792476625e-07
train16377,0.809380961798,3.30188424143e-29
train16376,1.61650918152e-33,1.67491430865e-72
train16371,0.633255412659,0.653674948667
train16370,8.53479142957e-15,3.10694005845e-58
train16373,0.642086027404,0.528296987655
train16372,7.99733373513e-102,0.00620357855676
train5051,0.553047844433,0.661838654682
train5050,0.454276671274,0.0426594468801
train24837,0.114894437189,0.348920539993
train19810,0.321616726286,0.804513705156
train19813,0.434934813318,0.276814657015
train19812,0.0384921015837,0.0470962837402
train24833,0.4147840986,0.704545765477
train24832,0.0941082863292,0.188091672691
train24831,6.21027798327e-07,0.469563443906
train24830,0.434865027109,0.375357733356
train19819,0.517329125199,0.129369909887
train19818,0.454718887916,0.429444508212
train24839,0.349047281198,0.524544896656
train24838,5.18509227257e-11,0.0937868578255
train873,0.666998774394,0.730523339291
train872,0.0932216461501,1.54550978533e-81
train871,0.613136671714,0.308750106397
train870,0.932235466981,0.739451342578
train877,0.461381284053,0.81054940618
train876,0.742314385972,0.768929494965
train875,0.295558492332,0.0371858267156
train874,0.014012050874,0.241785807497
train879,0.177476695744,0.375777504388
train878,0.00196781549762,0.917422965179
train16599,1.62756928363e-30,0.169433974468
train16598,0.199609636345,0.373266579096
train16591,0.777163606103,0.337103086211
train16590,0.768894533342,0.000322399137807
train16593,0.152933624135,0.356911732763
train16592,0.658525281024,0.941837354829
train16595,0.713525947297,3.33622538129e-58
train16594,0.836470374968,0.847814280272
train16597,0.894727688632,0.612330440534
train16596,0.666190087566,0.68823115141
train4262,0.59631013609,4.33268957196e-37
train17422,0.0772897981316,0.421797169088
train17423,3.54252173472e-43,0.975815171255
train17420,0.673026008019,0.776180683165
train17421,0.409416283579,0.550124263297
train17426,0.696835267335,0.370346944414
train17427,0.812155889345,9.82003909603e-23
train17424,5.62901999671e-166,0.494404367022
train17425,0.0528114785002,0.164644510203
train17428,0.406704682929,0.619193124022
train17429,0.479940627415,0.386346863972
train27351,0.0667484839434,0.000429965334874
valid926,0.465434771961,0.827103006442
train13949,0.664258650276,0.95148853002
train13948,0.39898254495,0.0406205944435
train13941,0.623944081052,7.25136785573e-09
train13940,0.612060894661,2.00831327319e-45
train13943,0.918898324726,6.57593176076e-36
train13942,0.417875394018,0.476623022463
train13945,0.279602232633,0.378963471771
train13944,0.140562707793,0.658511560655
train13947,0.81028532038,0.699845688266
train13946,0.514072708963,0.793163172637
train23515,0.592751468801,0.920829540406
train20998,0.846956571702,0.0951271244982
train20999,0.811538113239,0.731326059638
train23514,0.515534370186,0.516412312245
train20994,0.964352862757,1.38240124382e-39
train20995,0.190545695658,0.548337926046
train20996,0.0626245729683,0.31949141898
train11651,1.0654887049e-34,1.44373549463e-41
train20990,0.971889916971,0.0479495379529
train20991,0.755890347303,0.749333624147
train20992,0.607707785652,0.685193110839
train20993,0.640269468411,0.388402543207
train14993,0.874150770029,0.270672606749
train14992,0.572626777391,0.385569422755
train14991,0.925833072104,0.62455138169
train14990,0.44509422525,0.32158721859
train14997,0.680593506688,0.00061762651962
train14996,8.33358796579e-92,0.810653641593
train14995,0.734343877714,0.303568232751
train14994,1.94559337595e-05,0.122974539454
train23511,0.600546334334,7.01438419491e-11
train14999,0.842221534544,0.291916533455
train14998,0.734222610494,0.692374326631
train23510,0.296850850853,0.555093541046
train4858,0.511845094358,0.242249025281
train4859,0.179899174917,2.75679565386e-05
train11541,0.588946753547,0.947833242414
train11540,0.00643779067176,0.734271268188
train11547,0.374583903999,0.641859767484
train11546,0.121692647478,0.668512136071
train11545,0.681702176064,0.741672444815
train11544,0.943395630966,0.337151776106
train4850,0.812656499254,2.50056727451e-06
train11650,0.149976312938,0.0882264468904
train11549,0.00118543199767,0.694680446055
train4853,0.169666475751,0.397930308888
train4854,0.0453939786642,0.224728520523
train4855,0.733992976831,0.617991911561
train4856,0.966743247458,0.0511773278547
train4857,0.844297332507,0.0488257733728
train18391,0.921366443374,0.506735816478
train18390,0.660644641165,0.571024823192
train18393,0.0352086895902,0.554821829623
train20665,0.637280591728,0.808960032518
train20662,0.445154541074,0.142800391781
train18394,0.0943849992885,0.300363763724
train20660,0.0719695395579,0.115466037413
train20661,0.180021150434,0.178025057893
train18399,0.763770065027,0.683244322837
train18398,0.325657753027,1.16022145843e-06
train20668,0.832218155322,0.899815783888
train20669,0.0355862041048,0.32324280004
train22295,0.497765160538,0.695700201593
train22294,0.389670317662,0.655841860075
train22297,0.321141343273,0.329339403757
train22296,0.0753342067014,0.100610979637
train22291,0.767168265855,0.375556453992
train22290,0.63015065261,0.170050554625
train22293,0.542629936985,0.149204656633
train25019,0.753147194438,0.167427501426
train25016,0.87223001736,0.345040925396
train25017,0.582527151586,0.639369579467
train25014,0.152310083943,0.762502032554
train25015,0.00190512992418,0.765443657183
train25012,0.953089923602,0.550655731296
train25013,0.906068067643,0.828800914246
train25010,0.841966892367,0.357747574388
train25011,0.934662511422,0.0224862265735
train9758,0.464426396868,0.484219234557
train9759,0.525449446886,0.636849660293
train4588,0.517804560133,0.42001622446
train4589,8.35695211809e-09,0.398377558069
train4586,0.668184701026,0.303786025793
train4587,0.734012190995,0.711235673655
train4584,0.544543731671,0.285234610324
train4585,0.0415349908278,0.183838478635
train4582,0.00685094302571,0.877249110758
train4583,0.4375287888,0.578709255497
train9752,0.725453436223,5.13708492258e-05
train4581,0.903141905446,0.683153814635
train22749,0.160111810786,0.224232853931
train22748,0.354186374009,0.753978985531
train22747,0.0205702087129,0.249803055978
train22746,0.165235270379,0.562554164253
train22745,0.346880481062,0.405580380206
train22744,0.537712668355,0.758854224594
train22743,0.318790913515,0.792376046437
train22742,0.491151318687,1.10876083692e-60
train22741,0.650992359223,0.772275140033
train22740,0.643620485993,1.61027352847e-15
train29023,0.953912010907,0.0805627390369
train29022,0.87689112621,0.905246480859
train29021,2.22841193942e-45,0.856537092583
train29020,0.128737958631,0.797262062686
train29027,3.24547798508e-11,0.341928603127
train29026,0.661351710773,0.602780358387
train29025,0.511303134509,0.683792631636
train29024,0.28624179537,0.70656681023
train29029,0.543781918604,0.645379393791
train29028,0.574288127782,0.815266482982
train19046,0.699549697108,0.45545499533
train19047,0.694614688336,0.288773678656
train19044,1.68141566445e-05,0.485823629699
train19045,0.102906320318,0.86641853364
train19042,0.792991894955,0.432530848582
train19043,0.672877131942,0.45520014333
train19040,0.883619375149,0.483137257635
train19041,nan,nan
train19048,0.70990785874,0.653752627242
train19049,0.139752923371,0.561382809454
train5062,0.647078730093,0.1377495291
train5063,0.640645999449,0.64832179387
train5060,0.0304455065883,0.376933440093
train5061,0.505307452725,0.434610442514
train25908,0.525006841594,2.3983421204e-05
train25909,0.759367221651,0.0234095874127
train5064,0.335767745317,0.322585109111
train5065,0.498695207536,0.516927936897
train25904,0.544082842519,0.638305571514
train25905,7.59412039586e-53,0.523533054149
train25906,0.179127529482,0.0324404404556
train5069,0.88162584332,0.630429564636
train25900,0.0754827078595,0.316960764572
train25901,0.0760564085082,0.666302068197
train25902,0.260341044795,0.487497726879
train25903,0.922625682331,0.520608020731
train21218,0.681688205937,0.0167829915758
train21219,0.47607541045,0.000111557017806
train21214,0.344036977449,0.305220866671
train21215,0.953270450504,0.156904918478
train21216,0.775592861924,8.47239068735e-29
train21217,0.38082991537,0.114717631593
train21210,0.490233653223,0.0108884860981
train21211,0.728736492185,8.11776561148e-36
train21212,0.209281816912,0.770516974545
train21213,0.111989728691,0.64618062949
train23436,0.775588416384,0.0150153191233
train31220,0.56813948602,0.830550474853
train31221,0.385732166752,2.41529152847e-145
train31222,2.39311096094e-20,0.14561629164
train31223,0.564576881789,2.1724876762e-08
train31224,0.736885004706,0.852988245889
train31225,0.0768560524237,8.83318795899e-05
train31226,0.582023617615,1.6755527849e-53
train31227,0.403506563811,0.972800432264
train31228,0.701013456188,0.412774575141
train31229,0.224134004423,0.74499611595
train23508,0.577776722093,0.287689746281
train23509,0.792870589742,0.0327964946879
train23437,0.375656511917,0.810296480843
train28926,1.57529710068e-103,nan
train18809,0.358328267986,0.526939664952
train18808,0.684286686339,0.0895758926795
train18801,0.0662615171178,0.746188205695
train18800,0.798076579285,0.796692857618
train18803,0.228874945944,0.835718314502
train18802,0.292078905933,0.712271801557
train18805,0.645628149469,0.710556918747
train18804,0.0382067906982,0.654192016597
train18807,0.253398745113,0.624672127748
train18806,0.0911979313736,0.00340710918166
train8939,0.819716822377,0.460823878495
train8938,0.863668811874,0.316964857776
train8933,1.29854586828e-19,1.59590393863e-16
train8932,0.0380088848483,0.913088353043
train8931,0.273748649543,0.138673092555
train8930,0.357201066393,0.858985088905
train8937,4.85775566235e-05,0.962528269068
train8936,1.02385871464e-06,0.419340652482
train8935,0.333091690829,0.680547062589
train8934,0.347590694135,0.184542814615
train4009,0.181702920856,0.476660795171
train4008,0.106453723915,1.54553998795e-36
train3059,0.403581617831,0.545833410981
train3058,1.04262277837e-74,0.460948699285
train4003,0.0498174252488,0.754590994229
train4002,0.767570148613,0.674920522358
train4001,0.255965043538,0.76558985108
train4000,nan,0.675369908575
train4007,0.903864319654,0.319008371937
train4006,1.43268152628e-37,0.023613727164
train3053,0.762759964525,1.17853774829e-79
train4004,0.595805312378,0.456762092235
train1743,2.97116536309e-12,0.242505449902
train1742,2.02071493265e-21,0.207130411809
train1741,0.194051561096,0.00799635126806
train1740,0.29791539437,0.00388446631533
train1747,0.422471378175,3.02813109078e-18
train1746,3.90553781346e-14,0.692847971358
train1745,0.505657440177,0.937299444108
train1744,0.0941611512868,0.297804830506
train1749,0.898890335162,0.559310547853
train1748,0.241676923898,0.147664096483
train16759,0.00897402310142,0.757649575051
train32289,0.0326493696369,0.368599796292
train32288,0.0282856394015,6.88321960245e-05
train32283,0.000455488118732,0.547928517337
train32282,0.0231072502261,0.00873281643805
train32281,9.63417032142e-22,4.82776431586e-36
train32280,0.383514030718,0.0168278955698
train32287,0.00609842895504,1.25977367737e-11
train32286,0.0466110931144,0.00893456578424
train32285,0.0060092830481,0.00469499620835
train32284,1.37608657289e-07,0.000147610056379
train11891,0.0473174623211,0.0310264225686
train11890,0.621426664205,0.853910033862
train11893,0.559915500458,0.449404702813
train11892,0.722876709916,0.977380521541
train11895,0.912169653631,8.17536410037e-22
train11894,0.424703188397,0.470739612838
valid3778,0.0174526895022,0.406847962974
valid3779,0.873273951361,0.713144262158
train11897,0.65123151464,9.66876415872e-10
valid3770,5.06213379927e-09,0.806849292595
valid3771,0.183830327997,0.616542119925
valid3772,0.84277204647,0.531513590878
train15571,0.558888482304,0.352945495136
valid3774,0.173675084983,0.764431082406
valid3775,0.0112240880405,0.498972918909
valid3776,2.19988134865e-12,8.34536534223e-05
train28801,0.700741432612,0.368336383516
train16755,0.678167025647,0.92852121657
train11110,0.0602515114053,0.782388691459
train16754,0.917609941621,0.161540902645
train9438,0.527993841169,0.883620439292
train28806,0.523909459424,0.19254955476
train30669,0.718642411384,0.902005125032
train30668,0.833255637987,0.0151973331324
train30663,0.500872686705,0.355519299862
train30662,0.355818405021,0.367719821173
train30661,0.806303501838,0.244899335223
train30660,0.535763088732,0.545696053333
train30667,0.0901402309384,0.472668502946
train30666,0.547340157366,0.79640853334
train30665,7.61910335593e-100,0.709170339764
train30664,0.78704103633,0.191055684065
train9436,0.639569353682,0.959074556615
train11118,0.61249278401,0.697601584472
train28807,0.0223368473878,0.0384858488358
train11119,0.237549657706,1.16746741402e-56
train5840,2.94100038819e-65,3.93098667084e-06
train5841,0.727600249582,4.55773293819e-08
train5842,0.588474946235,0.00587383224091
train5843,0.717558724381,0.230212410244
train5844,0.632095428212,0.0557971176106
train5845,0.0405197153319,0.291098206634
train5846,0.32879266487,0.728445938079
train5847,0.581812446107,0.222613896889
train5848,0.556383999695,0.213240287765
train5849,0.404442066806,0.547710494177
train4503,0.0565295892535,0.0279372580686
train2092,0.751476083701,0.206230685314
train2093,0.388437489854,0.628807112508
train2090,0.616386259399,0.679255309479
train2091,0.223674964476,0.053004498223
train30599,0.200871734899,0.796206192074
train30598,0.17098195639,0.169394492185
train2094,1.52639389802e-08,0.000528441000566
train2095,0.665577630828,0.0372005655879
train30595,0.784989411533,0.542605686706
train30594,0.551077325687,0.0838898389565
train30597,0.797424898782,0.0657015162645
train30596,0.140980593931,1.69685310777e-06
train30591,0.125684594197,0.153680999674
train30590,6.09404486322e-13,0.000791554428038
train30593,0.000869593392386,0.486658590416
train30592,1.58740225953e-71,0.671799974927
train6579,0.118844103797,0.416060948411
train6578,4.60859018322e-05,0.689602983046
train6575,0.95892530655,0.246348753396
train6574,0.444679140149,0.694303045332
train6577,0.864102454247,0.239403232528
train6576,0.883082515905,0.244604277507
train6571,0.670693909782,0.909692549283
train6570,0.148953225048,0.0545884672948
train6573,2.88104489333e-69,0.514984058222
train6572,0.890649009407,0.792912828542
train7851,0.684547443704,0.0041154147214
train7850,0.433665743597,0.667105202358
train7853,0.172567092634,0.355928116877
train7852,0.86931138448,0.840356885303
train7855,0.338945559674,0.258837441171
train7854,0.741476221163,0.376411998724
train7857,0.738949693572,0.101611247798
train7856,0.620181087426,0.455115544641
train3879,0.092609502279,0.745999089295
train3878,7.9190410278e-06,0.105846511473
train3873,0.164493696157,0.0845440197708
train3872,0.713038076301,0.091135497271
train3871,0.653330975877,0.13636435967
train3870,0.100851992987,0.149270378946
train3877,0.601079827673,0.472992809341
train3876,0.44821742715,0.357069104103
train3875,0.62853157734,0.955200103861
train3874,0.588083084661,0.410712022398
train27670,0.896487952513,0.700841444239
train27671,0.159460862184,0.534745997224
train27672,0.36819293266,0.668511895314
train27673,0.000190435364334,0.430836938152
train27674,0.774254372962,0.170512900639
train27675,0.931559356985,0.629770887013
train27676,0.574078359422,0.0485675457068
train27677,0.140113395361,0.0879803621822
train27678,0.472677176977,2.50167763998e-17
train27679,3.54764652481e-05,0.0171331753112
train4014,0.00985460736738,0.0326880331786
train4015,2.8303339254e-23,1.62322904396e-11
train4016,0.955818969521,0.757408074495
train29162,0.202256864216,0.12360516363
valid1389,1.92552941478e-27,0.0171547134536
train4017,0.361805350692,0.723515219952
train29163,0.537094228686,0.236182177657
valid1383,0.230947878566,0.518402789026
train3042,0.993502928932,0.705004488729
valid1381,0.168796529285,0.439290538623
valid1380,0.465873202943,0.135443183687
valid1387,0.0458211186973,0.23604778029
train29160,0.854616273114,0.211344811287
valid1385,0.0928796536693,0.776565294501
train4011,0.428593933374,0.620182302497
train29161,0.822503005552,0.917618529873
train4012,0.542575403207,0.45243549911
train29166,2.68159358972e-05,0.960770973855
train4013,0.804045811394,0.384934751162
train29167,0.837161311125,0.14748500582
train29164,0.0993772284906,0.00858463038105
train29165,0.0254406759875,0.964105825321
train29168,0.0404473653858,0.826533188339
train29169,0.928325824189,0.100867605676
train26101,0.157833403673,0.20845853447
train26100,0.637590486066,0.762964015725
train26103,0.0140676073162,0.518186159423
train26102,0.738724308698,0.9057114765
train26105,0.935241763662,0.734667426184
train26104,0.402316901698,0.765287871094
train26107,0.300623867375,0.394892120374
train26106,6.22982610108e-18,0.977427357076
train26109,0.840774210643,4.17055133814e-16
train26108,0.395427933474,0.634169041246
train15890,0.0668546722387,0.0606274299072
valid983,0.873604752938,0.481313743193
valid982,0.858128832668,0.339993799324
valid981,0.678567949015,0.0010116502526
valid980,0.0137435694919,0.984329611346
valid987,0.77400590203,0.843610994912
valid986,0.604551923963,0.618271292993
valid985,0.0541664788725,0.48583000635
valid984,1.09098377135e-55,0.13365084003
valid507,0.214315318563,0.801367721748
valid506,0.811683908871,0.360761140986
valid505,0.978965655575,0.327456188044
valid504,0.507274067345,0.532140161935
valid503,0.00121649646164,0.912956786038
valid502,9.61879067163e-64,0.310437665218
valid501,0.62459956329,0.469232336308
valid500,0.694869291189,0.840374765206
valid509,0.283980259394,0.619047705742
valid508,0.496595116666,0.260633891734
train9518,0.60401895041,0.0889875462303
train9519,0.909371146949,0.752970094107
train9516,0.0376450988776,0.156018849531
train9517,0.452925413172,0.654891808354
train9514,6.44886558737e-49,0.624856800325
train9515,0.0615929151293,0.0289045358714
train9512,0.334411343406,0.954909649676
train9513,0.127360974144,0.109693862601
train9510,0.0487591267971,0.00294420287109
train9511,0.906036938918,0.235763906431
train24617,0.302619414432,0.393705508983
train24616,0.562684021267,0.37615279357
train24615,0.294852363393,0.0561033309645
train29222,0.11603130777,0.360282413157
train24613,0.424685086977,0.210870146694
train24612,0.324911399586,0.671364128803
train24611,0.692353180596,0.724768221783
train24610,0.907179553755,0.934222093823
train29229,0.239124807757,0.0805057588405
train29228,5.1572029256e-69,0.785976323632
train24619,0.849866633968,0.0394738460504
train24618,0.431457790816,0.117885747071
train20507,0.783532747344,1.59756077882e-10
train20506,0.831101570354,0.705195190256
train20505,0.329445818627,0.968687725952
train20504,0.492946257518,0.207468266099
train20503,0.550047428105,3.06629329983e-24
train20502,0.0633247621214,0.637931100547
train20501,0.161914019287,0.645336693301
train20500,0.88941804506,0.877359330298
train20509,0.709065950806,0.406595020193
train20508,0.476415592236,0.843025949401
train10926,0.297445306471,0.437836678828
train10927,0.704137542249,0.540324231113
train10924,0.796601733331,0.418707049728
train10925,0.561934590416,0.323691442357
train10922,4.81172912227e-06,7.56403556857e-95
train10923,0.788521115773,5.48474725472e-11
train10920,0.66277821981,6.19795721604e-70
train10921,0.253453987857,0.192206467747
train10928,0.552540731278,0.647074759378
train10929,0.775961949441,0.127985540718
train11039,0.61993447313,0.772105143593
train11038,2.3749666278e-18,2.43592842275e-37
train11033,0.318117313075,0.893876603267
train11032,0.878107668385,0.00358287387366
train11031,0.0348581452093,0.808479161289
train11030,0.860473115748,0.429112458133
train11037,0.533792022051,0.566605541592
train11036,0.372857913398,0.474780627259
train11035,0.909577203515,0.742229125287
train11034,0.816739720162,0.828565848504
train14719,0.351436312862,0.194925761041
train14718,0.698608190358,0.389668915392
train14711,1.68014449738e-15,0.901334822977
train14710,0.697513815553,0.0355641197405
train14713,0.0385334288116,0.330128277418
train14712,0.921138563365,0.854959032631
train14715,0.679626002419,0.606925420234
train14714,0.339853201883,0.563684683326
train14717,0.386587140747,0.343212989467
train14716,0.253639175884,0.836643433842
train12713,0.336126037398,0.945570841047
train12712,0.94410349245,0.479835437555
train12711,0.658049358382,3.70406790642e-59
train12710,0.420368670311,0.244600028289
train12717,0.110347513363,0.847601581609
train12716,0.939112879652,0.613009072025
train12715,0.684957996371,0.910226820771
train12714,6.73583604611e-52,0.70732235358
train12719,0.00996022105397,0.685036872018
train12718,0.306793133235,0.798574891192
train23344,1.99558185992e-26,0.000570966003231
train13703,0.659780217153,0.373777078095
train23346,0.918902625376,0.106476638594
train23347,0.855004622547,0.799744414908
train23340,0.0743397648677,0.900172426881
train23341,2.27303338386e-30,6.41224949243e-06
train23342,0.604525776744,7.30192347771e-12
train23343,1.12467775597e-06,0.863634348206
train23348,0.205243396706,0.294829666
train23349,0.014010699503,0.63448804217
train13700,0.559705810473,0.81756997278
train13707,0.627903601046,0.125206699842
train17085,0.688680819357,0.951601540091
train13705,0.647882192542,0.460321847839
train13704,0.117396992972,0.621258246429
train27999,0.358267000514,0.0442707851277
train27998,0.315895236345,0.581212418105
train27995,0.521922737902,0.111858306606
train27994,0.417420108981,0.411767482332
train27997,0.356746525696,0.286233025676
train27996,0.740850466668,0.811445467134
train27991,0.600879772317,0.648390874904
train27990,0.0179784406381,0.0407417007928
train27993,0.405155094097,3.02805853634e-25
train27992,0.182636207108,3.11766320211e-15
train18376,0.49007935208,0.725909043189
train27339,0.0706999882595,0.176744187408
train27338,0.311419508243,0.212510620673
train22129,0.232154558498,0.0240620287025
train22128,0.00809152248228,0.0490656728328
train22127,0.828103685227,0.781544214487
train22126,0.94289913468,0.125782082177
train22125,0.493251403379,0.643153635723
train22124,0.269113630902,0.609040032656
train22123,0.0984058150697,0.22826152202
train22122,0.878351330646,0.761406425597
train22121,0.912581051533,0.160973315467
train22120,0.816450215969,0.916843121847
train24972,0.414136195183,0.335184727662
train24973,0.936247472006,0.613882770782
train24970,0.556014231091,0.367959674217
train24971,0.805584695199,0.528839045127
train19998,1.06186837071e-33,0.811482761573
train19999,0.0916055522408,0.599243657277
train24974,0.155565665273,0.36442388263
train24975,1.53553537016e-83,0.30945606745
train19994,0.897212233262,0.820564712881
train19995,0.285716942405,0.60536831703
train19996,1.32718551148e-18,0.0492746254542
train19997,0.369525763098,0.382177480502
train19990,0.565049946919,0.438862328744
train19991,0.106435642354,0.884005028555
train19992,0.690352257313,0.883275067116
train19993,0.507864223091,0.189853941006
train26329,0.602990889323,0.0929339444718
train26328,0.467208689887,0.72881114344
train19666,0.148778954089,5.06571366075e-37
train19667,0.297247969766,1.09160957045e-37
train19664,0.487853130283,0.568374431538
train19665,0.462382706526,0.519783095381
train19662,0.245020245234,0.0555477629288
train19663,0.538845741739,0.91171702501
train19660,0.192680861965,0.625381949778
train19661,0.00726287363659,0.942523660811
train19668,0.000402654603403,0.0134129159163
train19669,0.483648645739,0.681007026089
train70,0.616580143327,0.763003881539
train71,0.547441604438,0.0235011643866
train72,2.12975097778e-07,0.0693872627114
train11706,0.630251418069,0.225714279688
train11701,0.000319111623648,0.933076038289
train11700,2.36194905006e-21,0.851016556688
train321,0.331759284263,0.898409878696
train11703,1.45711784943e-83,0.780068222991
train11702,0.681420402004,0.455501772052
train21478,0.850587482434,0.0684596164271
train21479,0.544213560126,0.66855288403
train21474,0.534288929328,0.520384727122
train21475,0.249097838847,0.0365085258836
train21476,0.765409832023,0.674327415269
train21477,0.0716288879421,0.113185656549
train21470,0.956247049481,0.254714363294
train21471,0.110580772515,0.770238431653
train21472,0.314395077064,0.271342184195
train21473,0.900882634162,0.00517494790666
train13592,0.0334969292793,0.6573517296
train13593,5.75141000344e-23,0.677894093848
train13590,0.800770965387,0.0261337798589
train13591,0.155140705585,0.931951546514
train13596,0.132445021487,0.900767082294
train13597,0.506514138519,0.462168636275
train13594,0.950931372773,0.643324729807
train13595,0.67511615578,0.28119136726
train13598,0.135850547361,0.245788761782
train13599,2.65125637642e-16,0.00683299409876
train10023,0.53668207299,0.247218705245
train10022,0.32425956109,0.0156221764561
train10021,0.558423016795,0.765550678962
train10020,0.713029297463,0.834524552013
train10027,0.203811911711,0.751463729122
train10026,0.650074356671,0.699733611781
train10025,0.590788746486,0.460658907179
train10024,0.899810615296,0.197505302485
train10029,0.795768078455,0.510193255724
train10028,1.11814413711e-06,0.0377449238726
train2319,0.895094149061,0.15300924535
train2318,0.470395267385,0.642613472533
train13134,0.00166573952358,1.26124893984e-35
train13135,0.98967245133,1.53341182033e-09
train13138,0.862540181366,0.60793330997
train13139,0.405877008925,0.0336449777421
train25209,7.79185414055e-83,0.0536888783038
train25208,0.487840680125,0.149673869923
train25207,0.164184832755,0.692196070056
train25206,0.482688377032,0.283747689537
train25205,0.602944642201,0.459465361123
train25204,0.514453673207,0.563373925615
train25203,0.557649565127,0.145294203131
train25202,0.00100563031589,0.258638336503
train25201,0.412950381456,0.230930985958
train25200,0.959753787682,0.848437361274
valid3839,0.925282184778,0.350040087167
valid3838,0.658950778724,0.487817134752
train18218,0.472605963093,0.13748221047
train18219,0.696105092285,0.686834161901
train18214,0.359369644332,9.26480872377e-06
train18215,0.441904523623,0.024267563732
train18216,0.233844079279,0.563627644896
train18217,3.0799618829e-26,0.766393051234
train18210,0.959848859617,3.70699232142e-06
train18211,0.589332498023,0.83163081908
train18212,0.00156991105816,1.35598175452e-57
train18213,0.0177865047769,0.0991431421189
valid3834,0.817515143627,0.358770964066
train9659,0.802689024048,0.661765248534
train9658,0.115670337858,0.523636859281
train9651,0.207955680711,0.969335341687
train9650,0.501481493156,0.36914152212
train9653,0.39523195274,0.219097877256
train9652,0.356581052141,0.826822981719
train9655,0.00748899281297,0.493327372426
train9654,1.8717431247e-48,4.63029605878e-10
train9657,0.256244335462,0.0138863744808
train9656,0.880449206835,0.332748741207
train22468,0.713929351875,0.929369249078
train22469,0.366246261284,0.222839364844
train22462,0.569519946447,0.175351450227
train22463,0.759902425391,0.138746684691
train22460,0.49283274387,0.933718819838
train22461,0.919254852343,0.465681488072
train22466,3.2364589575e-31,0.823761077651
train22467,0.667720481023,0.521561762313
