SampleID,A type,B type
train6819,Numerical,Numerical
train6820,Numerical,Numerical
train6821,Numerical,Numerical
train6822,Numerical,Numerical
train6823,Numerical,Numerical
train6824,Numerical,Numerical
train6825,Numerical,Numerical
train6826,Numerical,Numerical
train6827,Numerical,Numerical
train6828,Numerical,Numerical
train6829,Numerical,Numerical
train6830,Numerical,Numerical
train6831,Numerical,Numerical
train6832,Numerical,Numerical
train6833,Numerical,Numerical
train6834,Numerical,Numerical
train6835,Numerical,Numerical
train6836,Numerical,Numerical
train6837,Numerical,Numerical
train6838,Numerical,Numerical
train6839,Numerical,Numerical
train6840,Numerical,Numerical
train6841,Numerical,Numerical
train6842,Numerical,Numerical
train6843,Numerical,Numerical
train6844,Numerical,Numerical
train6845,Numerical,Numerical
train6846,Numerical,Numerical
train6847,Numerical,Numerical
train6848,Numerical,Numerical
train6849,Numerical,Numerical
train6850,Numerical,Numerical
train6851,Numerical,Numerical
train6852,Numerical,Numerical
train6853,Numerical,Numerical
train6854,Numerical,Numerical
train6855,Numerical,Numerical
train6856,Numerical,Numerical
train6857,Numerical,Numerical
train6858,Numerical,Numerical
train6859,Numerical,Numerical
train6860,Numerical,Numerical
train6861,Numerical,Numerical
train6862,Numerical,Numerical
train6863,Numerical,Numerical
train6864,Numerical,Numerical
train6865,Numerical,Numerical
train6866,Numerical,Numerical
train6867,Numerical,Numerical
train6868,Numerical,Numerical
train6869,Numerical,Numerical
train6870,Numerical,Numerical
train6871,Numerical,Numerical
train6872,Numerical,Numerical
train6873,Numerical,Numerical
train6874,Numerical,Numerical
train6875,Numerical,Numerical
train6876,Numerical,Numerical
train6877,Numerical,Numerical
train6878,Numerical,Numerical
train6879,Numerical,Numerical
train6880,Numerical,Numerical
train6881,Numerical,Numerical
train6882,Numerical,Numerical
train6883,Numerical,Numerical
train6884,Numerical,Numerical
train6885,Numerical,Numerical
train6886,Numerical,Numerical
train6887,Numerical,Numerical
train6888,Numerical,Numerical
train6889,Numerical,Numerical
train6890,Numerical,Numerical
train6891,Numerical,Numerical
train6892,Numerical,Numerical
train6893,Numerical,Numerical
train6894,Numerical,Numerical
train6895,Numerical,Numerical
train6896,Numerical,Numerical
train6897,Numerical,Numerical
train6898,Numerical,Numerical
train6899,Numerical,Numerical
train6900,Numerical,Numerical
train6901,Numerical,Numerical
train6902,Numerical,Numerical
train6903,Numerical,Numerical
train6904,Numerical,Numerical
train6905,Numerical,Numerical
train6906,Numerical,Numerical
train6907,Numerical,Numerical
train6908,Numerical,Numerical
train6909,Numerical,Numerical
train6910,Numerical,Numerical
train6911,Numerical,Numerical
train6912,Numerical,Numerical
train6913,Numerical,Numerical
train6914,Numerical,Numerical
train6915,Numerical,Numerical
train6916,Numerical,Numerical
train6917,Numerical,Numerical
train6918,Numerical,Numerical
train6919,Numerical,Numerical
train6920,Numerical,Numerical
train6921,Numerical,Numerical
train6922,Numerical,Numerical
train6923,Numerical,Numerical
train6924,Numerical,Numerical
train6925,Numerical,Numerical
train6926,Numerical,Numerical
train6927,Numerical,Numerical
train6928,Numerical,Numerical
train6929,Numerical,Numerical
train6930,Numerical,Numerical
train6931,Numerical,Numerical
train6932,Numerical,Numerical
train6933,Numerical,Numerical
train6934,Numerical,Numerical
train6935,Numerical,Numerical
train6936,Numerical,Numerical
train6937,Numerical,Numerical
train6938,Numerical,Numerical
train6939,Numerical,Numerical
train6940,Numerical,Numerical
train6941,Numerical,Numerical
train6942,Numerical,Numerical
train6943,Numerical,Numerical
train6944,Numerical,Numerical
train6945,Numerical,Numerical
train6946,Numerical,Numerical
train6947,Numerical,Numerical
train6948,Numerical,Numerical
train6949,Numerical,Numerical
train6950,Numerical,Numerical
train6951,Numerical,Numerical
train6952,Numerical,Numerical
train6953,Numerical,Numerical
train6954,Numerical,Numerical
train6955,Numerical,Numerical
train6956,Numerical,Numerical
train6957,Numerical,Numerical
train6958,Numerical,Numerical
train6959,Numerical,Numerical
train6960,Numerical,Numerical
train6961,Numerical,Numerical
train6962,Numerical,Numerical
train6963,Numerical,Numerical
train6964,Numerical,Numerical
train6965,Numerical,Numerical
train6966,Numerical,Numerical
train6967,Numerical,Numerical
train6968,Numerical,Numerical
train6969,Numerical,Numerical
train6970,Numerical,Numerical
train6971,Numerical,Numerical
train6972,Numerical,Numerical
train6973,Numerical,Numerical
train6974,Numerical,Numerical
train6975,Numerical,Numerical
train6976,Numerical,Numerical
train6977,Numerical,Numerical
train6978,Numerical,Numerical
train6979,Numerical,Numerical
train6980,Numerical,Numerical
train6981,Numerical,Numerical
train6982,Numerical,Numerical
train6983,Numerical,Numerical
train6984,Numerical,Numerical
train6985,Numerical,Numerical
train6986,Numerical,Numerical
train6987,Numerical,Numerical
train6988,Numerical,Numerical
train6989,Numerical,Numerical
train6990,Numerical,Numerical
train6991,Numerical,Numerical
train6992,Numerical,Numerical
train6993,Numerical,Numerical
train6994,Numerical,Numerical
train6995,Numerical,Numerical
train6996,Numerical,Numerical
train6997,Numerical,Numerical
train6998,Numerical,Numerical
train6999,Numerical,Numerical
train7000,Numerical,Numerical
train7001,Numerical,Numerical
train7002,Numerical,Numerical
train7003,Numerical,Numerical
train7004,Numerical,Numerical
train7005,Numerical,Numerical
train7006,Numerical,Numerical
train7007,Numerical,Numerical
train7008,Numerical,Numerical
train7009,Numerical,Numerical
train7010,Numerical,Numerical
train7011,Numerical,Numerical
train7012,Numerical,Numerical
train7013,Numerical,Numerical
train7014,Numerical,Numerical
train7015,Numerical,Numerical
train7016,Numerical,Numerical
train7017,Numerical,Numerical
train7018,Numerical,Numerical
train7019,Numerical,Numerical
train7020,Numerical,Numerical
train7021,Numerical,Numerical
train7022,Numerical,Numerical
train7023,Numerical,Numerical
train7024,Numerical,Numerical
train7025,Numerical,Numerical
train7026,Numerical,Numerical
train7027,Numerical,Numerical
train7028,Numerical,Numerical
train7029,Numerical,Numerical
train7030,Numerical,Numerical
train7031,Numerical,Numerical
train7032,Numerical,Numerical
train7033,Numerical,Numerical
train7034,Numerical,Numerical
train7035,Numerical,Numerical
train7036,Numerical,Numerical
train7037,Numerical,Numerical
train7038,Numerical,Numerical
train7039,Numerical,Numerical
train7040,Numerical,Numerical
train7041,Numerical,Numerical
train7042,Numerical,Numerical
train7043,Numerical,Numerical
train7044,Numerical,Numerical
train7045,Numerical,Numerical
train7046,Numerical,Numerical
train7047,Numerical,Numerical
train7048,Numerical,Numerical
train7049,Numerical,Numerical
train7050,Numerical,Numerical
train7051,Numerical,Numerical
train7052,Numerical,Numerical
train7053,Numerical,Numerical
train7054,Numerical,Numerical
train7055,Numerical,Numerical
train7056,Numerical,Numerical
train7057,Numerical,Numerical
train7058,Numerical,Numerical
train7059,Numerical,Numerical
train7060,Numerical,Numerical
train7061,Numerical,Numerical
train7062,Numerical,Numerical
train7063,Numerical,Numerical
train7064,Numerical,Numerical
train7065,Numerical,Numerical
train7066,Numerical,Numerical
train7067,Numerical,Numerical
train7068,Numerical,Numerical
train7069,Numerical,Numerical
train7070,Numerical,Numerical
train7071,Numerical,Numerical
train7072,Numerical,Numerical
train7073,Numerical,Numerical
train7074,Numerical,Numerical
train7075,Numerical,Numerical
train7076,Numerical,Numerical
train7077,Numerical,Numerical
train7078,Numerical,Numerical
train7079,Numerical,Numerical
train7080,Numerical,Numerical
train7081,Numerical,Numerical
train7082,Numerical,Numerical
train7083,Numerical,Numerical
train7084,Numerical,Numerical
train7085,Numerical,Numerical
train7086,Numerical,Numerical
train7087,Numerical,Numerical
train7088,Numerical,Numerical
train7089,Numerical,Numerical
train7090,Numerical,Numerical
train7091,Numerical,Numerical
train7092,Numerical,Numerical
train7093,Numerical,Numerical
train7094,Numerical,Numerical
train7095,Numerical,Numerical
train7096,Numerical,Numerical
train7097,Numerical,Numerical
train7098,Numerical,Numerical
train7099,Numerical,Numerical
train7100,Numerical,Numerical
train7101,Numerical,Numerical
train7102,Numerical,Numerical
train7103,Numerical,Numerical
train7104,Numerical,Numerical
train7105,Numerical,Numerical
train7106,Numerical,Numerical
train7107,Numerical,Numerical
train7108,Numerical,Numerical
train7109,Numerical,Numerical
train7110,Numerical,Numerical
train7111,Numerical,Numerical
train7112,Numerical,Numerical
train7113,Numerical,Numerical
train7114,Numerical,Numerical
train7115,Numerical,Numerical
train7116,Numerical,Numerical
train7117,Numerical,Numerical
train7118,Numerical,Numerical
train7119,Numerical,Numerical
train7120,Numerical,Numerical
train7121,Numerical,Numerical
train7122,Numerical,Numerical
train7123,Numerical,Numerical
train7124,Numerical,Numerical
train7125,Numerical,Numerical
train7126,Numerical,Numerical
train7127,Numerical,Numerical
train7128,Numerical,Numerical
train7129,Numerical,Numerical
train7130,Numerical,Numerical
train7131,Numerical,Numerical
train7132,Numerical,Numerical
train7133,Numerical,Numerical
train7134,Numerical,Numerical
train7135,Numerical,Numerical
train7136,Numerical,Numerical
train7137,Numerical,Numerical
train7138,Numerical,Numerical
train7139,Numerical,Numerical
train7140,Numerical,Numerical
train7141,Numerical,Numerical
train7142,Numerical,Numerical
train7143,Numerical,Numerical
train7144,Numerical,Numerical
train7145,Numerical,Numerical
train7146,Numerical,Numerical
train7147,Numerical,Numerical
train7148,Numerical,Numerical
train7149,Numerical,Numerical
train7150,Numerical,Numerical
train7151,Numerical,Numerical
train7152,Numerical,Numerical
train7153,Numerical,Numerical
train7154,Numerical,Numerical
train7155,Numerical,Numerical
train7156,Numerical,Numerical
train7157,Numerical,Numerical
train7158,Numerical,Numerical
train7159,Numerical,Numerical
train7160,Numerical,Numerical
train7161,Numerical,Numerical
train7162,Numerical,Numerical
train7163,Numerical,Numerical
train7164,Numerical,Numerical
train7165,Numerical,Numerical
train7166,Numerical,Numerical
train7167,Numerical,Numerical
train7168,Numerical,Numerical
train7169,Numerical,Numerical
train7170,Numerical,Numerical
train7171,Numerical,Numerical
train7172,Numerical,Numerical
train7173,Numerical,Numerical
train7174,Numerical,Numerical
train7175,Numerical,Numerical
train7176,Numerical,Numerical
train7177,Numerical,Numerical
train7178,Numerical,Numerical
train7179,Numerical,Numerical
train7180,Numerical,Numerical
train7181,Numerical,Numerical
train7182,Numerical,Numerical
train7183,Numerical,Numerical
train7184,Numerical,Numerical
train7185,Numerical,Numerical
train7186,Numerical,Numerical
train7187,Numerical,Numerical
train7188,Numerical,Numerical
train7189,Numerical,Numerical
train7190,Numerical,Numerical
train7191,Numerical,Numerical
train7192,Numerical,Numerical
train7193,Numerical,Numerical
train7194,Numerical,Numerical
train7195,Numerical,Numerical
train7196,Numerical,Numerical
train7197,Numerical,Numerical
train7198,Numerical,Numerical
train7199,Numerical,Numerical
train7200,Numerical,Numerical
train7201,Numerical,Numerical
train7202,Numerical,Numerical
train7203,Numerical,Numerical
train7204,Numerical,Numerical
train7205,Numerical,Numerical
train7206,Numerical,Numerical
train7207,Numerical,Numerical
train7208,Numerical,Numerical
train7209,Numerical,Numerical
train7210,Numerical,Numerical
train7211,Numerical,Numerical
train7212,Numerical,Numerical
train7213,Numerical,Numerical
train7214,Numerical,Numerical
train7215,Numerical,Numerical
train7216,Numerical,Numerical
train7217,Numerical,Numerical
train7218,Numerical,Numerical
train7219,Numerical,Numerical
train7220,Numerical,Numerical
train7221,Numerical,Numerical
train7222,Numerical,Numerical
train7223,Numerical,Numerical
train7224,Numerical,Numerical
train7225,Numerical,Numerical
train7226,Numerical,Numerical
train7227,Numerical,Numerical
train7228,Numerical,Numerical
train7229,Numerical,Numerical
train7230,Numerical,Numerical
train7231,Numerical,Numerical
train7232,Numerical,Numerical
train7233,Numerical,Numerical
train7234,Numerical,Numerical
train7235,Numerical,Numerical
train7236,Numerical,Numerical
train7237,Numerical,Numerical
train7238,Numerical,Numerical
train7239,Numerical,Numerical
train7240,Numerical,Numerical
train7241,Numerical,Numerical
train7242,Numerical,Numerical
train7243,Numerical,Numerical
train7244,Numerical,Numerical
train7245,Numerical,Numerical
train7246,Numerical,Numerical
train7247,Numerical,Numerical
train7248,Numerical,Numerical
train7249,Numerical,Numerical
train7250,Numerical,Numerical
train7251,Numerical,Numerical
train7252,Numerical,Numerical
train7253,Numerical,Numerical
train7254,Numerical,Numerical
train7255,Numerical,Numerical
train7256,Numerical,Numerical
train7257,Numerical,Numerical
train7258,Numerical,Numerical
train7259,Numerical,Numerical
train7260,Numerical,Numerical
train7261,Numerical,Numerical
train7262,Numerical,Numerical
train7263,Numerical,Numerical
train7264,Numerical,Numerical
train7265,Numerical,Numerical
train7266,Numerical,Numerical
train7267,Numerical,Numerical
train7268,Numerical,Numerical
train7269,Numerical,Numerical
train7270,Numerical,Numerical
train7271,Numerical,Numerical
train7272,Numerical,Numerical
train7273,Numerical,Numerical
train7274,Numerical,Numerical
train7275,Numerical,Numerical
train7276,Numerical,Numerical
train7277,Numerical,Numerical
train7278,Numerical,Numerical
train7279,Numerical,Numerical
train7280,Numerical,Numerical
train7281,Numerical,Numerical
train7282,Numerical,Numerical
train7283,Numerical,Numerical
train7284,Numerical,Numerical
train7285,Numerical,Numerical
train7286,Numerical,Numerical
train7287,Numerical,Numerical
train7288,Numerical,Numerical
train7289,Numerical,Numerical
train7290,Numerical,Numerical
train7291,Numerical,Numerical
train7292,Numerical,Numerical
train7293,Numerical,Numerical
train7294,Numerical,Numerical
train7295,Numerical,Numerical
train7296,Numerical,Numerical
train7297,Numerical,Numerical
train7298,Numerical,Numerical
train7299,Numerical,Numerical
train7300,Numerical,Numerical
train7301,Numerical,Numerical
train7302,Numerical,Numerical
train7303,Numerical,Numerical
train7304,Numerical,Numerical
train7305,Numerical,Numerical
train7306,Numerical,Numerical
train7307,Numerical,Numerical
train7308,Numerical,Numerical
train7309,Numerical,Numerical
train7310,Numerical,Numerical
train7311,Numerical,Numerical
train7312,Numerical,Numerical
train7313,Numerical,Numerical
train7314,Numerical,Numerical
train7315,Numerical,Numerical
train7316,Numerical,Numerical
train7317,Numerical,Numerical
train7318,Numerical,Numerical
train7319,Numerical,Numerical
train7320,Numerical,Numerical
train7321,Numerical,Numerical
train7322,Numerical,Numerical
train7323,Numerical,Numerical
train7324,Numerical,Numerical
train7325,Numerical,Numerical
train7326,Numerical,Numerical
train7327,Numerical,Numerical
train7328,Numerical,Numerical
train7329,Numerical,Numerical
train7330,Numerical,Numerical
train7331,Numerical,Numerical
train7332,Numerical,Numerical
train7333,Numerical,Numerical
train7334,Numerical,Numerical
train7335,Numerical,Numerical
train7336,Numerical,Numerical
train7337,Numerical,Numerical
train7338,Numerical,Numerical
train7339,Numerical,Numerical
train7340,Numerical,Numerical
train7341,Numerical,Numerical
train7342,Numerical,Numerical
train7343,Numerical,Numerical
train7344,Numerical,Numerical
train7345,Numerical,Numerical
train7346,Numerical,Numerical
train7347,Numerical,Numerical
train7348,Numerical,Numerical
train7349,Numerical,Numerical
train7350,Numerical,Numerical
train7351,Numerical,Numerical
train7352,Numerical,Numerical
train7353,Numerical,Numerical
train7354,Numerical,Numerical
train7355,Numerical,Numerical
train7356,Numerical,Numerical
train7357,Numerical,Numerical
train7358,Numerical,Numerical
train7359,Numerical,Numerical
train7360,Numerical,Numerical
train7361,Numerical,Numerical
train7362,Numerical,Numerical
train7363,Numerical,Numerical
train7364,Numerical,Numerical
train7365,Numerical,Numerical
train7366,Numerical,Numerical
train7367,Numerical,Numerical
train7368,Numerical,Numerical
train7369,Numerical,Numerical
train7370,Numerical,Numerical
train7371,Numerical,Numerical
train7372,Numerical,Numerical
train7373,Numerical,Numerical
train7374,Numerical,Numerical
train7375,Numerical,Numerical
train7376,Numerical,Numerical
train7377,Numerical,Numerical
train7378,Numerical,Numerical
train7379,Numerical,Numerical
train7380,Numerical,Numerical
train7381,Numerical,Numerical
train7382,Numerical,Numerical
train7383,Numerical,Numerical
train7384,Numerical,Numerical
train7385,Numerical,Numerical
train7386,Numerical,Numerical
train7387,Numerical,Numerical
train7388,Numerical,Numerical
train7389,Numerical,Numerical
train7390,Numerical,Numerical
train7391,Numerical,Numerical
train7392,Numerical,Numerical
train7393,Numerical,Numerical
train7394,Numerical,Numerical
train7395,Numerical,Numerical
train7396,Numerical,Numerical
train7397,Numerical,Numerical
train7398,Numerical,Numerical
train7399,Numerical,Numerical
train7400,Numerical,Numerical
train7401,Numerical,Numerical
train7402,Numerical,Numerical
train7403,Numerical,Numerical
train7404,Numerical,Numerical
train7405,Numerical,Numerical
train7406,Numerical,Numerical
train7407,Numerical,Numerical
train7408,Numerical,Numerical
train7409,Numerical,Numerical
train7410,Numerical,Numerical
train7411,Numerical,Numerical
train7412,Numerical,Numerical
train7413,Numerical,Numerical
train7414,Numerical,Numerical
train7415,Numerical,Numerical
train7416,Numerical,Numerical
train7417,Numerical,Numerical
train7418,Numerical,Numerical
train7419,Numerical,Numerical
train7420,Numerical,Numerical
train7421,Numerical,Numerical
train7422,Numerical,Numerical
train7423,Numerical,Numerical
train7424,Numerical,Numerical
train7425,Numerical,Numerical
train7426,Numerical,Numerical
train7427,Numerical,Numerical
train7428,Numerical,Numerical
train7429,Numerical,Numerical
train7430,Numerical,Numerical
train7431,Numerical,Numerical
train7432,Numerical,Numerical
train7433,Numerical,Numerical
train7434,Numerical,Numerical
train7435,Numerical,Numerical
train7436,Numerical,Numerical
train7437,Numerical,Numerical
train7438,Numerical,Numerical
train7439,Numerical,Numerical
train7440,Numerical,Numerical
train7441,Numerical,Numerical
train7442,Numerical,Numerical
train7443,Numerical,Numerical
train7444,Numerical,Numerical
train7445,Numerical,Numerical
train7446,Numerical,Numerical
train7447,Numerical,Numerical
train7448,Numerical,Numerical
train7449,Numerical,Numerical
train7450,Numerical,Numerical
train7451,Numerical,Numerical
train7452,Numerical,Numerical
train7453,Numerical,Numerical
train7454,Numerical,Numerical
train7455,Numerical,Numerical
train7456,Numerical,Numerical
train7457,Numerical,Numerical
train7458,Numerical,Numerical
train7459,Numerical,Numerical
train7460,Numerical,Numerical
train7461,Numerical,Numerical
train7462,Numerical,Numerical
train7463,Numerical,Numerical
train7464,Numerical,Numerical
train7465,Numerical,Numerical
train7466,Numerical,Numerical
train7467,Numerical,Numerical
train7468,Numerical,Numerical
train7469,Numerical,Numerical
train7470,Numerical,Numerical
train7471,Numerical,Numerical
train7472,Numerical,Numerical
train7473,Numerical,Numerical
train7474,Numerical,Numerical
train7475,Numerical,Numerical
train7476,Numerical,Numerical
train7477,Numerical,Numerical
train7478,Numerical,Numerical
train7479,Numerical,Numerical
train7480,Numerical,Numerical
train7481,Numerical,Numerical
train7482,Numerical,Numerical
train7483,Numerical,Numerical
train7484,Numerical,Numerical
train7485,Numerical,Numerical
train7486,Numerical,Numerical
train7487,Numerical,Numerical
train7488,Numerical,Numerical
train7489,Numerical,Numerical
train7490,Numerical,Numerical
train7491,Numerical,Numerical
train7492,Numerical,Numerical
train7493,Numerical,Numerical
train7494,Numerical,Numerical
train7495,Numerical,Numerical
train7496,Numerical,Numerical
train7497,Numerical,Numerical
train7498,Numerical,Numerical
train7499,Numerical,Numerical
train7500,Numerical,Numerical
train7501,Numerical,Numerical
train7502,Numerical,Numerical
train7503,Numerical,Numerical
train7504,Numerical,Numerical
train7505,Numerical,Numerical
train7506,Numerical,Numerical
train7507,Numerical,Numerical
train7508,Numerical,Numerical
train7509,Numerical,Numerical
train7510,Numerical,Numerical
train7511,Numerical,Numerical
train7512,Numerical,Numerical
train7513,Numerical,Numerical
train7514,Numerical,Numerical
train7515,Numerical,Numerical
train7516,Numerical,Numerical
train7517,Numerical,Numerical
train7518,Numerical,Numerical
train7519,Numerical,Numerical
train7520,Numerical,Numerical
train7521,Numerical,Numerical
train7522,Numerical,Numerical
train7523,Numerical,Numerical
train7524,Numerical,Numerical
train7525,Numerical,Numerical
train7526,Numerical,Numerical
train7527,Numerical,Numerical
train7528,Numerical,Numerical
train7529,Numerical,Numerical
train7530,Numerical,Numerical
train7531,Numerical,Numerical
train7532,Numerical,Numerical
train7533,Numerical,Numerical
train7534,Numerical,Numerical
train7535,Numerical,Numerical
train7536,Numerical,Numerical
train7537,Numerical,Numerical
train7538,Numerical,Numerical
train7539,Numerical,Numerical
train7540,Numerical,Numerical
train7541,Numerical,Numerical
train7542,Numerical,Numerical
train7543,Numerical,Numerical
train7544,Numerical,Numerical
train7545,Numerical,Numerical
train7546,Numerical,Numerical
train7547,Numerical,Numerical
train7548,Numerical,Numerical
train7549,Numerical,Numerical
train7550,Numerical,Numerical
train7551,Numerical,Numerical
train7552,Numerical,Numerical
train7553,Numerical,Numerical
train7554,Numerical,Numerical
train7555,Numerical,Numerical
train7556,Numerical,Numerical
train7557,Numerical,Numerical
train7558,Numerical,Numerical
train7559,Numerical,Numerical
train7560,Numerical,Numerical
train7561,Numerical,Numerical
train7562,Numerical,Numerical
train7563,Numerical,Numerical
train7564,Numerical,Numerical
train7565,Numerical,Numerical
train7566,Numerical,Numerical
train7567,Numerical,Numerical
train7568,Numerical,Numerical
train7569,Numerical,Numerical
train7570,Numerical,Numerical
train7571,Numerical,Numerical
train7572,Numerical,Numerical
train7573,Numerical,Numerical
train7574,Numerical,Numerical
train7575,Numerical,Numerical
train7576,Numerical,Numerical
train7577,Numerical,Numerical
train7578,Numerical,Numerical
train7579,Numerical,Numerical
train7580,Numerical,Numerical
train7581,Numerical,Numerical
train7582,Numerical,Numerical
train7583,Numerical,Numerical
train7584,Numerical,Numerical
train7585,Numerical,Numerical
train7586,Numerical,Numerical
train7587,Numerical,Numerical
train7588,Numerical,Numerical
train7589,Numerical,Numerical
train7590,Numerical,Numerical
train7591,Numerical,Numerical
train7592,Numerical,Numerical
train7593,Numerical,Numerical
train7594,Numerical,Numerical
train7595,Numerical,Numerical
train7596,Numerical,Numerical
train7597,Numerical,Numerical
train7598,Numerical,Numerical
train7599,Numerical,Numerical
train7600,Numerical,Numerical
train7601,Numerical,Numerical
train7602,Numerical,Numerical
train7603,Numerical,Numerical
train7604,Numerical,Numerical
train7605,Numerical,Numerical
train7606,Numerical,Numerical
train7607,Numerical,Numerical
train7608,Numerical,Numerical
train7609,Numerical,Numerical
train7610,Numerical,Numerical
train7611,Numerical,Numerical
train7612,Numerical,Numerical
train7613,Numerical,Numerical
train7614,Numerical,Numerical
train7615,Numerical,Numerical
train7616,Numerical,Numerical
train7617,Numerical,Numerical
train7618,Numerical,Numerical
train7619,Numerical,Numerical
train7620,Numerical,Numerical
train7621,Numerical,Numerical
train7622,Numerical,Numerical
train7623,Numerical,Numerical
train7624,Numerical,Numerical
train7625,Numerical,Numerical
train7626,Numerical,Numerical
train7627,Numerical,Numerical
train7628,Numerical,Numerical
train7629,Numerical,Numerical
train7630,Numerical,Numerical
train7631,Numerical,Numerical
train7632,Numerical,Numerical
train7633,Numerical,Numerical
train7634,Numerical,Numerical
train7635,Numerical,Numerical
train7636,Numerical,Numerical
train7637,Numerical,Numerical
train7638,Numerical,Numerical
train7639,Numerical,Numerical
train7640,Numerical,Numerical
train7641,Numerical,Numerical
train7642,Numerical,Numerical
train7643,Numerical,Numerical
train7644,Numerical,Numerical
train7645,Numerical,Numerical
train7646,Numerical,Numerical
train7647,Numerical,Numerical
train7648,Numerical,Numerical
train7649,Numerical,Numerical
train7650,Numerical,Numerical
train7651,Numerical,Numerical
train7652,Numerical,Numerical
train7653,Numerical,Numerical
train7654,Numerical,Numerical
train7655,Numerical,Numerical
train7656,Numerical,Numerical
train7657,Numerical,Numerical
train7658,Numerical,Numerical
train7659,Numerical,Numerical
train7660,Numerical,Numerical
train7661,Numerical,Numerical
train7662,Numerical,Numerical
train7663,Numerical,Numerical
train7664,Numerical,Numerical
train7665,Numerical,Numerical
train7666,Numerical,Numerical
train7667,Numerical,Numerical
train7668,Numerical,Numerical
train7669,Numerical,Numerical
train7670,Numerical,Numerical
train7671,Numerical,Numerical
train7672,Numerical,Numerical
train7673,Numerical,Numerical
train7674,Numerical,Numerical
train7675,Numerical,Numerical
train7676,Numerical,Numerical
train7677,Numerical,Numerical
train7678,Numerical,Numerical
train7679,Numerical,Numerical
train7680,Numerical,Numerical
train7681,Numerical,Numerical
train7682,Numerical,Numerical
train7683,Numerical,Numerical
train7684,Numerical,Numerical
train7685,Numerical,Numerical
train7686,Numerical,Numerical
train7687,Numerical,Numerical
train7688,Numerical,Numerical
train7689,Numerical,Numerical
train7690,Numerical,Numerical
train7691,Numerical,Numerical
train7692,Numerical,Numerical
train7693,Numerical,Numerical
train7694,Numerical,Numerical
train7695,Numerical,Numerical
train7696,Numerical,Numerical
train7697,Numerical,Numerical
train7698,Numerical,Numerical
train7699,Numerical,Numerical
train7700,Numerical,Numerical
train7701,Numerical,Numerical
train7702,Numerical,Numerical
train7703,Numerical,Numerical
train7704,Numerical,Numerical
train7705,Numerical,Numerical
train7706,Numerical,Numerical
train7707,Numerical,Numerical
train7708,Numerical,Numerical
train7709,Numerical,Numerical
train7710,Numerical,Numerical
train7711,Numerical,Numerical
train7712,Numerical,Numerical
train7713,Numerical,Numerical
train7714,Numerical,Numerical
train7715,Numerical,Numerical
train7716,Numerical,Numerical
train7717,Numerical,Numerical
train7718,Numerical,Numerical
train7719,Numerical,Numerical
train7720,Numerical,Numerical
train7721,Numerical,Numerical
train7722,Numerical,Numerical
train7723,Numerical,Numerical
train7724,Numerical,Numerical
train7725,Numerical,Numerical
train7726,Numerical,Numerical
train7727,Numerical,Numerical
train7728,Numerical,Numerical
train7729,Numerical,Numerical
train7730,Numerical,Numerical
train7731,Numerical,Numerical
train7732,Numerical,Numerical
train7733,Numerical,Numerical
train7734,Numerical,Numerical
train7735,Numerical,Numerical
train7736,Numerical,Numerical
train7737,Numerical,Numerical
train7738,Numerical,Numerical
train7739,Numerical,Numerical
train7740,Numerical,Numerical
train7741,Numerical,Numerical
train7742,Numerical,Numerical
train7743,Numerical,Numerical
train7744,Numerical,Numerical
train7745,Numerical,Numerical
train7746,Numerical,Numerical
train7747,Numerical,Numerical
train7748,Numerical,Numerical
train7749,Numerical,Numerical
train7750,Numerical,Numerical
train7751,Numerical,Numerical
train7752,Numerical,Numerical
train7753,Numerical,Numerical
train7754,Numerical,Numerical
train7755,Numerical,Numerical
train7756,Numerical,Numerical
train7757,Numerical,Numerical
train7758,Numerical,Numerical
train7759,Numerical,Numerical
train7760,Numerical,Numerical
train7761,Numerical,Numerical
train7762,Numerical,Numerical
train7763,Numerical,Numerical
train7764,Numerical,Numerical
train7765,Numerical,Numerical
train7766,Numerical,Numerical
train7767,Numerical,Numerical
train7768,Numerical,Numerical
train7769,Numerical,Numerical
train7770,Numerical,Numerical
train7771,Numerical,Numerical
train7772,Numerical,Numerical
train7773,Numerical,Numerical
train7774,Numerical,Numerical
train7775,Numerical,Numerical
train7776,Numerical,Numerical
train7777,Numerical,Numerical
train7778,Numerical,Numerical
train7779,Numerical,Numerical
train7780,Numerical,Numerical
train7781,Numerical,Numerical
train7782,Numerical,Numerical
train7783,Numerical,Numerical
train7784,Numerical,Numerical
train7785,Numerical,Numerical
train7786,Numerical,Numerical
train7787,Numerical,Numerical
train7788,Numerical,Numerical
train7789,Numerical,Numerical
train7790,Numerical,Numerical
train7791,Numerical,Numerical
train7792,Numerical,Numerical
train7793,Numerical,Numerical
train7794,Numerical,Numerical
train7795,Numerical,Numerical
train7796,Numerical,Numerical
train7797,Numerical,Numerical
train7798,Numerical,Numerical
train7799,Numerical,Numerical
train7800,Numerical,Numerical
train7801,Numerical,Numerical
train7802,Numerical,Numerical
train7803,Numerical,Numerical
train7804,Numerical,Numerical
train7805,Numerical,Numerical
train7806,Numerical,Numerical
train7807,Numerical,Numerical
train7808,Numerical,Numerical
train7809,Numerical,Numerical
train7810,Numerical,Numerical
train7811,Numerical,Numerical
train7812,Numerical,Numerical
train7813,Numerical,Numerical
train7814,Numerical,Numerical
train7815,Numerical,Numerical
train7816,Numerical,Numerical
train7817,Numerical,Numerical
