SampleID,Target
train2664,0.177327
train2665,0.538417
train2666,0.956309
train2667,0.732373
train2668,0.107687
train2669,0.919185
train2670,0.907629
train2671,0.584963
train2672,0.912651
train2673,0.953334
train2674,0.518689
train2675,0.108009
train2676,0.684863
train2677,0.070998
train2678,0.618443
train2679,0.862494
train2680,0.662328
train2681,0.655286
train2682,0.732982
train2683,0.815413
train2684,0.013060
train2685,0.939085
train2686,0.004321
train2687,0.666701
train2688,0.928771
train2689,0.687533
train2690,0.993263
train2691,0.548777
train2692,0.334140
train2693,0.072209
train2694,0.160708
train2695,0.869723
train2696,0.815549
train2697,0.786204
train2698,0.093246
train2699,0.322659
train2700,0.992230
train2701,0.405783
train2702,0.258483
train2703,0.502896
train2704,0.438282
train2705,0.033019
train2706,0.306763
train2707,0.869180
train2708,0.318077
train2709,0.171155
train2710,0.028111
train2711,0.584121
train2712,0.390915
train2713,0.222884
train2714,0.227186
train2715,0.603322
train2716,0.459535
train2717,0.501486
train2718,0.639813
train2719,0.825002
train2720,0.152063
train2721,0.711338
train2722,0.864017
train2723,0.886610
train2724,0.042118
train2725,0.026229
train2726,0.129103
train2727,0.828805
train2728,0.401041
train2729,0.817793
train2730,0.143421
train2731,0.257806
train2732,0.142230
train2733,0.690214
train2734,0.908342
train2735,0.996836
train2736,0.090633
train2737,0.236506
train2738,0.134237
train2739,0.708116
train2740,0.028210
train2741,0.414121
train2742,0.558875
train2743,0.131722
train2744,0.907971
train2745,0.094281
train2746,0.731893
train2747,0.506522
train2748,0.507715
train2749,0.982982
train2750,0.075069
train2751,0.434515
train2752,0.122661
train2753,0.733655
train2754,0.907257
train2755,0.577101
train2756,0.833769
train2757,0.406685
train2758,0.115659
train2759,0.558362
train2760,0.963622
train2761,0.518802
train2762,0.186224
train2763,0.855064
train2764,0.284457
train2765,0.126960
train2766,0.365463
train2767,0.022894
train2768,0.872628
train2769,0.651228
train2770,0.888851
train2771,0.446545
train2772,0.498437
train2773,0.582329
train2774,0.261211
train2775,0.218885
train2776,0.638532
train2777,0.270384
train2778,0.749479
train2779,0.625077
train2780,0.969633
train2781,0.863503
train2782,0.395715
train2783,0.183194
train2784,0.479156
train2785,0.828061
train2786,0.410231
train2787,0.342356
train2788,0.522218
train2789,0.190034
train2790,0.778912
train2791,0.369041
train2792,0.262896
train2793,0.841203
train2794,0.091582
train2795,0.659535
train2796,0.717285
train2797,0.482620
train2798,0.755835
train2799,0.040719
train2800,0.803373
train2801,0.874256
train2802,0.634077
train2803,0.488500
train2804,0.438074
train2805,0.911373
train2806,0.625080
train2807,0.352903
train2808,0.900243
train2809,0.923043
train2810,0.515071
train2811,0.792464
train2812,0.559885
train2813,0.011624
train2814,0.593206
train2815,0.467516
train2816,0.794710
train2817,0.594269
train2818,0.649355
train2819,0.485420
train2820,0.028244
train2821,0.714442
train2822,0.556973
train2823,0.837671
train2824,0.766545
train2825,0.501341
train2826,0.546310
train2827,0.944101
train2828,0.271327
train2829,0.352321
train2830,0.807570
train2831,0.467972
train2832,0.108980
train2833,0.721275
train2834,0.861000
train2835,0.307188
train2836,0.624538
train2837,0.440837
train2838,0.692627
train2839,0.231918
train2840,0.260566
train2841,0.749270
train2842,0.705357
train2843,0.738629
train2844,0.330544
train2845,0.371171
train2846,0.707606
train2847,0.633774
train2848,0.767325
train2849,0.366599
train2850,0.545773
train2851,0.585475
train2852,0.283212
train2853,0.792723
train2854,0.163028
train2855,0.466046
train2856,0.933077
train2857,0.755322
train2858,0.363900
train2859,0.420767
train2860,0.051342
train2861,0.453979
train2862,0.742765
train2863,0.897958
train2864,0.253685
train2865,0.538223
train2866,0.773899
train2867,0.083456
train2868,0.800817
train2869,0.878214
train2870,0.033845
train2871,0.440363
train2872,0.157660
train2873,0.465304
train2874,0.848379
train2875,0.842887
train2876,0.582239
train2877,0.158840
train2878,0.305422
train2879,0.819011
train2880,0.485221
train2881,0.407632
train2882,0.231621
train2883,0.414315
train2884,0.139034
train2885,0.527550
train2886,0.041214
train2887,0.962579
train2888,0.848467
train2889,0.308695
train2890,0.459679
train2891,0.663125
train2892,0.955317
train2893,0.077191
train2894,0.754561
train2895,0.158756
train2896,0.575607
train2897,0.173595
train2898,0.692952
train2899,0.028884
train2900,0.026095
train2901,0.717668
train2902,0.047453
train2903,0.171832
train2904,0.542941
train2905,0.573035
train2906,0.347356
train2907,0.617445
train2908,0.537932
train2909,0.908966
train2910,0.977032
train2911,0.206824
train2912,0.515522
train2913,0.997422
train2914,0.369557
train2915,0.415883
train2916,0.302976
train2917,0.515783
train2918,0.020693
train2919,0.367726
train2920,0.924347
train2921,0.160027
train2922,0.110591
train2923,0.275920
train2924,0.948703
train2925,0.367792
train2926,0.671385
train2927,0.715779
train2928,0.919697
train2929,0.628728
train2930,0.128396
train2931,0.877517
train2932,0.883509
train2933,0.934523
train2934,0.650032
train2935,0.734327
train2936,0.199926
train2937,0.289574
train2938,0.638893
train2939,0.405744
train2940,0.785616
train2941,0.921563
train2942,0.660184
train2943,0.658426
train2944,0.961499
train2945,0.279913
train2946,0.825254
train2947,0.731685
train2948,0.442556
train2949,0.761528
train2950,0.418956
train2951,0.171218
train2952,0.209823
train2953,0.789851
train2954,0.464855
train2955,0.571843
train2956,0.306258
train2957,0.184174
train2958,0.320288
train2959,0.517334
train2960,0.753888
train2961,0.848756
train2962,0.073100
train2963,0.751883
train2964,0.069069
train2965,0.160516
train2966,0.490505
train2967,0.811110
train2968,0.657251
train2969,0.945794
train2970,0.699416
train2971,0.943268
train2972,0.086240
train2973,0.552447
train2974,0.618327
train2975,0.985953
train2976,0.366838
train2977,0.847681
train2978,0.315961
train2979,0.728312
train2980,0.272219
train2981,0.438342
train2982,0.808340
train2983,0.001630
train2984,0.646517
train2985,0.832536
train2986,0.853295
train2987,0.844433
train2988,0.999941
train2989,0.387443
train2990,0.948085
train2991,0.230515
train2992,0.728084
train2993,0.426742
train2994,0.234237
train2995,0.396721
train2996,0.945211
train2997,0.298538
train2998,0.882646
train2999,0.087405
train3000,0.194344
train3001,0.213283
train3002,0.479799
train3003,0.547813
train3004,0.889536
train3005,0.546238
train3006,0.063701
train3007,0.001011
train3008,0.275364
train3009,0.330291
train3010,0.121663
train3011,0.621687
train3012,0.960215
train3013,0.675344
train3014,0.560028
train3015,0.557817
train3016,0.668849
train3017,0.748632
train3018,0.175996
train3019,0.298898
train3020,0.041553
train3021,0.704557
train3022,0.156720
train3023,0.616891
train3024,0.375511
train3025,0.900173
train3026,0.985198
train3027,0.870505
train3028,0.535646
train3029,0.791070
train3030,0.355271
train3031,0.888702
train3032,0.931769
train3033,0.710736
train3034,0.141538
train3035,0.389620
train3036,0.800080
train3037,0.334690
train3038,0.535544
train3039,0.808622
train3040,0.585867
train3041,0.733833
train3042,0.749301
train3043,0.080922
train3044,0.045166
train3045,0.455829
train3046,0.929098
train3047,0.822118
train3048,0.124958
train3049,0.495682
train3050,0.212366
train3051,0.839891
train3052,0.843168
train3053,0.896966
train3054,0.537899
train3055,0.233832
train3056,0.376016
train3057,0.464900
train3058,0.379176
train3059,0.934139
train3060,0.841812
train3061,0.093600
train3062,0.607945
train3063,0.735230
train3064,0.953557
train3065,0.308580
train3066,0.379625
train3067,0.990632
train3068,0.115764
train3069,0.510016
train3070,0.836096
train3071,0.905207
train3072,0.625359
train3073,0.933118
train3074,0.802658
train3075,0.458184
train3076,0.969756
train3077,0.181418
train3078,0.715389
train3079,0.796906
train3080,0.358871
train3081,0.724150
train3082,0.989551
train3083,0.092054
train3084,0.893744
train3085,0.558470
train3086,0.659601
train3087,0.034919
train3088,0.274340
train3089,0.672047
train3090,0.940302
train3091,0.446627
train3092,0.411507
train3093,0.745578
train3094,0.211518
train3095,0.156985
train3096,0.163722
train3097,0.472035
train3098,0.848020
train3099,0.228578
train3100,0.231845
train3101,0.680878
train3102,0.954274
train3103,0.242995
train3104,0.863423
train3105,0.752156
train3106,0.439395
train3107,0.487221
train3108,0.333008
train3109,0.560325
train3110,0.310960
train3111,0.350939
train3112,0.570690
train3113,0.973724
train3114,0.291425
train3115,0.744922
train3116,0.798972
train3117,0.146980
train3118,0.093434
train3119,0.203300
train3120,0.450211
train3121,0.171417
train3122,0.227929
train3123,0.399586
train3124,0.770857
train3125,0.642743
train3126,0.799862
train3127,0.207066
train3128,0.893011
train3129,0.867231
train3130,0.673352
train3131,0.662700
train3132,0.070966
train3133,0.279578
train3134,0.314232
train3135,0.296956
train3136,0.700852
train3137,0.019280
train3138,0.376326
train3139,0.729635
train3140,0.942294
train3141,0.848110
train3142,0.813873
train3143,0.560429
train3144,0.417667
train3145,0.879969
train3146,0.952354
train3147,0.481974
train3148,0.076411
train3149,0.374520
train3150,0.533529
train3151,0.753504
train3152,0.583435
train3153,0.529188
train3154,0.783923
train3155,0.778606
train3156,0.051129
train3157,0.331819
train3158,0.373055
train3159,0.131349
train3160,0.601992
train3161,0.633863
train3162,0.454619
train3163,0.506207
train3164,0.186293
train3165,0.015659
train3166,0.872161
train3167,0.462505
train3168,0.692852
train3169,0.083187
train3170,0.895098
train3171,0.701370
train3172,0.316989
train3173,0.122196
train3174,0.790015
train3175,0.296945
train3176,0.735466
train3177,0.333592
train3178,0.892866
train3179,0.502035
train3180,0.685767
train3181,0.265081
train3182,0.615093
train3183,0.306466
train3184,0.448754
train3185,0.390145
train3186,0.728033
train3187,0.999294
train3188,0.875498
train3189,0.428933
train3190,0.932517
train3191,0.817785
train3192,0.493325
train3193,0.763603
train3194,0.915128
train3195,0.091335
train3196,0.190255
train3197,0.166574
train3198,0.946425
train3199,0.566978
train3200,0.252772
train3201,0.669832
train3202,0.020686
train3203,0.836446
train3204,0.237965
train3205,0.764619
train3206,0.364502
train3207,0.798759
train3208,0.211935
train3209,0.807113
train3210,0.932139
train3211,0.919649
train3212,0.895943
train3213,0.162583
train3214,0.151858
train3215,0.650720
train3216,0.372581
train3217,0.589021
train3218,0.012424
train3219,0.205610
train3220,0.866707
train3221,0.009040
train3222,0.353284
train3223,0.941898
train3224,0.663902
train3225,0.960882
train3226,0.726854
train3227,0.401004
train3228,0.181723
train3229,0.833101
train3230,0.360592
train3231,0.483655
train3232,0.266391
train3233,0.176991
train3234,0.370581
train3235,0.337360
train3236,0.085626
train3237,0.540093
train3238,0.554551
train3239,0.293939
train3240,0.819235
train3241,0.664988
train3242,0.359802
train3243,0.344447
train3244,0.191297
train3245,0.424680
train3246,0.079661
train3247,0.403115
train3248,0.089572
train3249,0.638360
train3250,0.089638
train3251,0.402983
train3252,0.192832
train3253,0.724152
train3254,0.782563
train3255,0.479991
train3256,0.301476
train3257,0.874505
train3258,0.892207
train3259,0.925343
train3260,0.496856
train3261,0.629623
train3262,0.329521
train3263,0.719474
train3264,0.914708
train3265,0.794729
train3266,0.317050
train3267,0.544432
train3268,0.792403
train3269,0.459830
train3270,0.859095
train3271,0.207746
train3272,0.721310
train3273,0.675315
train3274,0.454216
train3275,0.132711
train3276,0.165142
train3277,0.846680
train3278,0.710076
train3279,0.277474
train3280,0.715141
train3281,0.626176
train3282,0.678221
train3283,0.005462
train3284,0.393262
train3285,0.094050
train3286,0.315843
train3287,0.845786
train3288,0.207483
train3289,0.281617
train3290,0.216717
train3291,0.693193
train3292,0.265113
train3293,0.404181
train3294,0.317557
train3295,0.096663
train3296,0.326392
train3297,0.358281
train3298,0.181188
train3299,0.274432
train3300,0.879393
train3301,0.554961
train3302,0.963492
train3303,0.596548
train3304,0.751395
train3305,0.644886
train3306,0.719825
train3307,0.306530
train3308,0.095134
train3309,0.374937
train3310,0.720494
train3311,0.122233
train3312,0.322511
train3313,0.195074
train3314,0.568072
train3315,0.148858
train3316,0.635073
train3317,0.575711
train3318,0.576059
train3319,0.347091
train3320,0.447397
train3321,0.193583
train3322,0.872375
train3323,0.609862
train3324,0.401181
train3325,0.484827
train3326,0.827038
train3327,0.230552
train3328,0.391884
train3329,0.884869
train3330,0.903530
train3331,0.429293
train3332,0.668475
train3333,0.657930
train3334,0.936410
train3335,0.731616
train3336,0.027751
train3337,0.643883
train3338,0.543814
train3339,0.404852
train3340,0.683321
train3341,0.534379
train3342,0.975878
train3343,0.376125
train3344,0.072265
train3345,0.774051
train3346,0.216775
train3347,0.475049
train3348,0.142541
train3349,0.549382
train3350,0.791451
train3351,0.743534
train3352,0.074284
train3353,0.458076
train3354,0.979828
train3355,0.466326
train3356,0.982672
train3357,0.583150
train3358,0.444396
train3359,0.945995
train3360,0.980232
train3361,0.622466
train3362,0.933559
train3363,0.925059
train3364,0.087401
train3365,0.638666
train3366,0.000493
train3367,0.964993
train3368,0.728951
train3369,0.341534
train3370,0.157524
train3371,0.876418
train3372,0.687928
train3373,0.681909
train3374,0.165896
train3375,0.090447
train3376,0.638883
train3377,0.776682
train3378,0.328238
train3379,0.839651
train3380,0.396570
train3381,0.298560
train3382,0.475638
train3383,0.373771
train3384,0.599177
train3385,0.723575
train3386,0.231372
train3387,0.913081
train3388,0.089126
train3389,0.008034
train3390,0.235969
train3391,0.616678
train3392,0.490872
train3393,0.167788
train3394,0.244827
train3395,0.278411
train3396,0.854275
train3397,0.762207
train3398,0.871767
train3399,0.202943
train3400,0.789075
train3401,0.558182
train3402,0.326848
train3403,0.693890
train3404,0.749765
train3405,0.331114
train3406,0.814227
train3407,0.582551
train3408,0.713696
train3409,0.139419
train3410,0.044913
train3411,0.022614
train3412,0.385564
train3413,0.024339
train3414,0.371088
train3415,0.582613
train3416,0.933730
train3417,0.209576
train3418,0.238768
train3419,0.379587
train3420,0.626117
train3421,0.608911
train3422,0.526863
train3423,0.560296
train3424,0.320703
train3425,0.271809
train3426,0.955935
train3427,0.557982
train3428,0.257704
train3429,0.026665
train3430,0.989227
train3431,0.623471
train3432,0.008512
train3433,0.142358
train3434,0.591798
train3435,0.776926
train3436,0.035564
train3437,0.052815
train3438,0.486816
train3439,0.986367
train3440,0.620540
train3441,0.748266
train3442,0.416858
train3443,0.985901
train3444,0.831324
train3445,0.895606
train3446,0.360670
train3447,0.947243
train3448,0.661185
train3449,0.960000
train3450,0.720796
train3451,0.348033
train3452,0.561239
train3453,0.261397
train3454,0.710431
train3455,0.496681
train3456,0.186604
train3457,0.390882
train3458,0.962011
train3459,0.459458
train3460,0.928547
train3461,0.122075
train3462,0.857899
train3463,0.295751
train3464,0.211059
train3465,0.794129
train3466,0.146472
train3467,0.424346
train3468,0.909525
train3469,0.151616
train3470,0.689561
train3471,0.466130
train3472,0.280504
train3473,0.495011
train3474,0.917184
train3475,0.173284
train3476,0.791411
train3477,0.149934
train3478,0.204532
train3479,0.979311
train3480,0.606581
train3481,0.681560
train3482,0.567407
train3483,0.553716
train3484,0.202398
train3485,0.126879
train3486,0.665806
train3487,0.268573
train3488,0.272001
train3489,0.238318
train3490,0.248161
train3491,0.776712
train3492,0.720416
train3493,0.099570
train3494,0.654596
train3495,0.109414
train3496,0.308429
train3497,0.979537
train3498,0.555614
train3499,0.249242
train3500,0.939545
train3501,0.351444
train3502,0.932851
train3503,0.278868
train3504,0.366117
train3505,0.420944
train3506,0.147811
train3507,0.211432
train3508,0.648033
train3509,0.234650
train3510,0.343953
train3511,0.089417
train3512,0.472508
train3513,0.732318
train3514,0.182418
train3515,0.944555
train3516,0.203795
train3517,0.372656
train3518,0.729955
train3519,0.031816
train3520,0.993128
train3521,0.016043
train3522,0.457142
train3523,0.141791
train3524,0.790693
train3525,0.425326
train3526,0.613991
train3527,0.925021
train3528,0.227346
train3529,0.003640
train3530,0.313179
train3531,0.900242
train3532,0.666836
train3533,0.311824
train3534,0.273279
train3535,0.560834
train3536,0.151799
train3537,0.149608
train3538,0.587522
train3539,0.504224
train3540,0.133658
train3541,0.110326
train3542,0.035744
train3543,0.157480
train3544,0.264135
train3545,0.971350
train3546,0.176590
train3547,0.261229
train3548,0.095044
train3549,0.826158
train3550,0.796141
train3551,0.344628
train3552,0.799877
train3553,0.307992
train3554,0.853510
train3555,0.403907
train3556,0.983591
train3557,0.598356
train3558,0.486756
train3559,0.537971
train3560,0.038232
train3561,0.269385
train3562,0.408137
train3563,0.683270
train3564,0.939005
train3565,0.411335
train3566,0.912114
train3567,0.596455
train3568,0.597405
train3569,0.929638
train3570,0.156483
train3571,0.711069
train3572,0.433969
train3573,0.871949
train3574,0.238944
train3575,0.672333
train3576,0.799988
train3577,0.386193
train3578,0.055960
train3579,0.473411
train3580,0.666554
train3581,0.473056
train3582,0.872947
train3583,0.759404
train3584,0.744584
train3585,0.186822
train3586,0.058875
train3587,0.803097
train3588,0.877381
train3589,0.272326
train3590,0.392642
train3591,0.973076
train3592,0.473085
train3593,0.560223
train3594,0.652194
train3595,0.207162
train3596,0.131039
train3597,0.554091
train3598,0.520248
train3599,0.798966
train3600,0.115048
train3601,0.064531
train3602,0.000814
train3603,0.085021
train3604,0.497849
train3605,0.198880
train3606,0.770763
train3607,0.173920
train3608,0.230513
train3609,0.492421
train3610,0.899383
train3611,0.741946
train3612,0.814384
train3613,0.025780
train3614,0.228067
train3615,0.366464
train3616,0.237919
train3617,0.316564
train3618,0.496253
train3619,0.296642
train3620,0.743496
train3621,0.055479
train3622,0.497539
train3623,0.982595
train3624,0.295555
train3625,0.903878
train3626,0.084860
train3627,0.944515
train3628,0.735010
train3629,0.810419
train3630,0.189513
train3631,0.717039
train3632,0.520055
train3633,0.192380
train3634,0.733787
train3635,0.167925
train3636,0.728810
train3637,0.830806
train3638,0.769195
train3639,0.712011
train3640,0.600478
train3641,0.790755
train3642,0.811822
train3643,0.098653
train3644,0.470719
train3645,0.377266
train3646,0.574240
train3647,0.843137
train3648,0.409966
train3649,0.420634
train3650,0.503712
train3651,0.341675
train3652,0.831302
train3653,0.701134
train3654,0.128673
train3655,0.862257
train3656,0.654810
train3657,0.890110
train3658,0.586758
train3659,0.561522
train3660,0.354158
train3661,0.680928
train3662,0.201677
train3663,0.103297
train3664,0.536395
train3665,0.959717
train3666,0.923550
train3667,0.386333
train3668,0.611577
train3669,0.847691
train3670,0.800406
train3671,0.146756
train3672,0.318747
train3673,0.927477
train3674,0.234499
train3675,0.745267
train3676,0.209783
train3677,0.366750
train3678,0.720918
train3679,0.499512
train3680,0.636694
train3681,0.382382
train3682,0.100030
train3683,0.186763
train3684,0.028250
train3685,0.334693
train3686,0.110651
train3687,0.220730
train3688,0.537756
train3689,0.109565
train3690,0.938898
train3691,0.020703
train3692,0.474262
train3693,0.342592
train3694,0.651438
train3695,0.180194
train3696,0.923618
train3697,0.981219
train3698,0.462642
train3699,0.726674
train3700,0.783859
train3701,0.674628
train3702,0.254460
train3703,0.175724
train3704,0.028797
train3705,0.310974
train3706,0.702209
train3707,0.403894
train3708,0.524515
train3709,0.283254
train3710,0.908856
train3711,0.586840
train3712,0.567472
train3713,0.007240
train3714,0.630701
train3715,0.999634
train3716,0.226974
train3717,0.633452
train3718,0.761471
train3719,0.263842
train3720,0.681240
train3721,0.817649
train3722,0.461114
train3723,0.620614
train3724,0.584003
train3725,0.982997
train3726,0.524965
train3727,0.043300
train3728,0.082668
train3729,0.304447
train3730,0.131692
train3731,0.474602
train3732,0.619158
train3733,0.580896
train3734,0.758309
train3735,0.824711
train3736,0.991784
train3737,0.899872
train3738,0.481194
train3739,0.531699
train3740,0.067647
train3741,0.764363
train3742,0.139517
train3743,0.649305
train3744,0.088543
train3745,0.279687
train3746,0.566519
train3747,0.071448
train3748,0.940593
train3749,0.671670
train3750,0.639417
train3751,0.236757
train3752,0.948162
train3753,0.500648
train3754,0.817903
train3755,0.185978
train3756,0.234178
train3757,0.043931
train3758,0.370285
train3759,0.389073
train3760,0.235163
train3761,0.957605
train3762,0.348339
train3763,0.961059
train3764,0.138894
train3765,0.100840
train3766,0.052444
train3767,0.481430
train3768,0.747171
train3769,0.022534
train3770,0.397361
train3771,0.816190
train3772,0.188776
train3773,0.918319
train3774,0.200571
train3775,0.652356
train3776,0.878371
train3777,0.673487
train3778,0.093383
train3779,0.921018
train3780,0.249272
train3781,0.922249
train3782,0.365355
train3783,0.659304
train3784,0.637923
train3785,0.413269
train3786,0.004539
train3787,0.863764
train3788,0.261668
train3789,0.565066
train3790,0.273026
train3791,0.349239
train3792,0.968249
train3793,0.223631
train3794,0.766478
train3795,0.676881
train3796,0.316409
train3797,0.206495
train3798,0.020243
train3799,0.800295
train3800,0.782696
train3801,0.596007
train3802,0.539838
train3803,0.024649
train3804,0.501914
train3805,0.964927
train3806,0.078237
train3807,0.242616
train3808,0.154168
train3809,0.485383
train3810,0.279741
train3811,0.989413
train3812,0.774868
train3813,0.418051
train3814,0.995858
train3815,0.913546
train3816,0.594318
train3817,0.584270
train3818,0.952299
train3819,0.605654
train3820,0.786617
train3821,0.573731
train3822,0.734840
train3823,0.401461
train3824,0.255163
train3825,0.929456
train3826,0.946580
train3827,0.779761
train3828,0.647503
train3829,0.414610
train3830,0.066917
train3831,0.995700
train3832,0.023536
train3833,0.569555
train3834,0.169404
train3835,0.054501
train3836,0.945903
train3837,0.314577
train3838,0.184294
train3839,0.617316
train3840,0.748275
train3841,0.674396
train3842,0.340236
train3843,0.364975
train3844,0.627636
train3845,0.577967
train3846,0.409861
train3847,0.910819
train3848,0.089618
train3849,0.929689
train3850,0.520631
train3851,0.366102
train3852,0.334975
train3853,0.751821
train3854,0.417658
train3855,0.181312
train3856,0.164101
train3857,0.078639
train3858,0.161964
train3859,0.775146
train3860,0.924894
train3861,0.096924
train3862,0.799630
train3863,0.768247
train3864,0.683297
train3865,0.575856
train3866,0.500502
train3867,0.503248
train3868,0.739995
train3869,0.403455
train3870,0.353405
train3871,0.449502
train3872,0.165927
train3873,0.469031
train3874,0.825737
train3875,0.207322
train3876,0.376505
train3877,0.340778
train3878,0.869042
train3879,0.573090
train3880,0.780141
train3881,0.355802
train3882,0.178258
train3883,0.825529
train3884,0.812389
train3885,0.517942
train3886,0.618770
train3887,0.383809
train3888,0.303202
train3889,0.837494
train3890,0.338556
train3891,0.233794
train3892,0.431582
train3893,0.852065
train3894,0.332856
train3895,0.516478
train3896,0.154822
train3897,0.804052
train3898,0.389658
train3899,0.210011
train3900,0.383646
train3901,0.624369
train3902,0.497747
train3903,0.595199
train3904,0.541435
train3905,0.982670
train3906,0.503600
train3907,0.458083
train3908,0.342315
train3909,0.875662
train3910,0.034832
train3911,0.171642
train3912,0.138809
train3913,0.002279
train3914,0.812586
train3915,0.058258
train3916,0.665773
train3917,0.899867
train3918,0.534062
train3919,0.117396
train3920,0.834950
train3921,0.800998
train3922,0.827954
train3923,0.333005
train3924,0.209014
train3925,0.953408
train3926,0.019877
train3927,0.104616
train3928,0.719332
train3929,0.735552
train3930,0.894545
train3931,0.085309
train3932,0.570833
train3933,0.705993
train3934,0.208103
train3935,0.741150
train3936,0.481920
train3937,0.503324
train3938,0.132381
train3939,0.289569
train3940,0.355108
train3941,0.845317
train3942,0.640982
train3943,0.008741
train3944,0.057182
train3945,0.442528
train3946,0.869586
train3947,0.212450
train3948,0.385367
train3949,0.038543
train3950,0.599000
train3951,0.198623
train3952,0.453314
train3953,0.399773
train3954,0.441264
train3955,0.496615
train3956,0.027117
train3957,0.215903
train3958,0.884543
train3959,0.339657
train3960,0.108255
train3961,0.928155
train3962,0.017560
train3963,0.768559
train3964,0.871216
train3965,0.643122
train3966,0.094786
train3967,0.799996
train3968,0.789842
train3969,0.891326
train3970,0.860725
train3971,0.357990
train3972,0.385728
train3973,0.900137
train3974,0.169163
train3975,0.924295
train3976,0.888052
train3977,0.769612
train3978,0.541541
train3979,0.462109
train3980,0.304021
train3981,0.520420
train3982,0.530139
train3983,0.071131
train3984,0.836087
train3985,0.121446
train3986,0.159462
train3987,0.835626
train3988,0.183145
train3989,0.661241
train3990,0.182131
train3991,0.093559
train3992,0.590441
train3993,0.324320
train3994,0.493295
train3995,0.794286
train3996,0.437838
train3997,0.800718
train3998,0.730701
train3999,0.659659
train4000,0.499355
train4001,0.953871
train4002,0.236720
train4003,0.800141
train4004,0.458258
train4005,0.499175
train4006,0.800371
train4007,0.162555
train4008,0.048491
train4009,0.703343
train4010,0.888326
train4011,0.340946
train4012,0.286267
train4013,0.934236
train4014,0.578297
train4015,0.235692
train4016,0.615760
train4017,0.557260
train4018,0.624724
train4019,0.809244
train4020,0.155962
train4021,0.049344
train4022,0.695424
train4023,0.662930
train4024,0.615294
train4025,0.429650
train4026,0.559906
train4027,0.181733
train4028,0.034614
train4029,0.847908
train4030,0.887367
train4031,0.582598
train4032,0.583363
train4033,0.536612
train4034,0.753108
train4035,0.955264
train4036,0.018312
train4037,0.034370
train4038,0.964144
train4039,0.114675
train4040,0.913909
train4041,0.471722
train4042,0.266471
train4043,0.199883
train4044,0.237903
train4045,0.531003
train4046,0.380772
train4047,0.844632
train4048,0.512716
train4049,0.039079
train4050,0.705253
train4051,0.648793
train4052,0.391169
train4053,0.900612
train4054,0.536768
train4055,0.424795
train4056,0.503145
train4057,0.150413
train4058,0.491283
train4059,0.400059
train4060,0.159053
train4061,0.412112
train4062,0.334423
train4063,0.043364
train4064,0.642012
train4065,0.721559
train4066,0.508526
train4067,0.378344
train4068,0.930576
train4069,0.770298
train4070,0.295302
train4071,0.906825
train4072,0.663011
train4073,0.885939
train4074,0.662793
train4075,0.362457
train4076,0.560660
train4077,0.922966
train4078,0.611568
train4079,0.799531
train4080,0.976532
train4081,0.742142
train4082,0.404951
train4083,0.535618
train4084,0.178053
train4085,0.626955
train4086,0.284925
train4087,0.432984
train4088,0.855948
train4089,0.658781
train4090,0.360364
train4091,0.372010
train4092,0.274902
train4093,0.431661
train4094,0.852471
train4095,0.211653
train4096,0.510032
train4097,0.278646
train4098,0.906668
train4099,0.344517
train4100,0.434711
train4101,0.692229
train4102,0.674273
train4103,0.264791
train4104,0.933856
train4105,0.424657
train4106,0.677277
train4107,0.721476
train4108,0.401230
train4109,0.637911
train4110,0.207407
train4111,0.338450
train4112,0.101982
train4113,0.835942
train4114,0.650624
train4115,0.414150
train4116,0.982277
train4117,0.708859
train4118,0.953299
train4119,0.113112
train4120,0.985208
train4121,0.849195
train4122,0.434980
train4123,0.224140
train4124,0.613249
train4125,0.100735
train4126,0.009838
train4127,0.227640
train4128,0.702926
train4129,0.750173
train4130,0.575569
train4131,0.452598
train4132,0.304734
train4133,0.821334
train4134,0.772053
train4135,0.078055
train4136,0.058809
train4137,0.316064
train4138,0.350799
train4139,0.069321
train4140,0.669164
train4141,0.344284
train4142,0.642402
train4143,0.961867
train4144,0.637465
train4145,0.080065
train4146,0.944440
train4147,0.476075
train4148,0.137718
train4149,0.752833
train4150,0.285089
train4151,0.718259
train4152,0.712264
train4153,0.021967
train4154,0.679446
train4155,0.392631
train4156,0.224739
train4157,0.121954
train4158,0.642569
train4159,0.698238
train4160,0.612645
train4161,0.675235
train4162,0.549736
train4163,0.178291
train4164,0.530689
train4165,0.625551
train4166,0.057100
train4167,0.715286
train4168,0.767169
train4169,0.596053
train4170,0.661137
train4171,0.519294
train4172,0.812457
train4173,0.559420
train4174,0.441504
train4175,0.964439
train4176,0.971167
train4177,0.725586
train4178,0.441458
train4179,0.723193
train4180,0.348670
train4181,0.329645
train4182,0.069804
train4183,0.331856
train4184,0.331168
train4185,0.680063
train4186,0.631003
train4187,0.536755
train4188,0.022830
train4189,0.214356
train4190,0.474929
train4191,0.604033
train4192,0.293532
train4193,0.350504
train4194,0.874366
train4195,0.527269
train4196,0.224053
train4197,0.365442
train4198,0.966801
train4199,0.720452
train4200,0.661628
train4201,0.790533
train4202,0.570261
train4203,0.029819
train4204,0.234950
train4205,0.552367
train4206,0.045258
train4207,0.928820
train4208,0.124816
train4209,0.940313
train4210,0.445147
train4211,0.468733
train4212,0.717501
train4213,0.637043
train4214,0.691305
train4215,0.659140
train4216,0.703398
train4217,0.623899
