SampleID,A type,B type
train4050,Numerical,Categorical
train7691,Numerical,Numerical
train4855,Categorical,Numerical
train3197,Numerical,Numerical
train4022,Numerical,Numerical
train2849,Binary,Binary
train6162,Binary,Categorical
train7773,Numerical,Categorical
train938,Numerical,Numerical
train4696,Numerical,Numerical
train641,Numerical,Numerical
train1028,Numerical,Binary
train1365,Categorical,Numerical
train4792,Numerical,Binary
train7672,Numerical,Numerical
train4605,Numerical,Binary
train4694,Numerical,Numerical
train2508,Numerical,Numerical
train7104,Binary,Numerical
train3461,Numerical,Binary
train3449,Numerical,Numerical
train3723,Numerical,Numerical
train4099,Numerical,Binary
train282,Numerical,Binary
train3265,Binary,Binary
train7677,Numerical,Numerical
train3404,Numerical,Numerical
train999,Numerical,Numerical
train3543,Numerical,Binary
train5819,Numerical,Categorical
train332,Numerical,Categorical
train5717,Categorical,Binary
train3956,Numerical,Numerical
train5323,Binary,Numerical
train1058,Numerical,Categorical
train4669,Categorical,Categorical
train4114,Categorical,Binary
train5293,Numerical,Numerical
train5143,Numerical,Numerical
train1018,Numerical,Numerical
train6903,Numerical,Numerical
train5871,Categorical,Numerical
train2272,Binary,Categorical
train4387,Binary,Binary
train5165,Numerical,Numerical
train5157,Numerical,Numerical
train3275,Numerical,Categorical
train6521,Binary,Binary
train7730,Categorical,Numerical
train4476,Binary,Numerical
train5635,Binary,Numerical
train1715,Numerical,Categorical
train2484,Numerical,Numerical
train2935,Numerical,Numerical
train3212,Numerical,Categorical
train4829,Numerical,Numerical
train2059,Binary,Binary
train2306,Numerical,Numerical
train5754,Numerical,Numerical
train3864,Binary,Numerical
train4525,Numerical,Numerical
train988,Binary,Numerical
train1145,Numerical,Numerical
train3962,Numerical,Numerical
train4588,Numerical,Numerical
train3893,Categorical,Numerical
train4344,Categorical,Numerical
train961,Categorical,Numerical
train5861,Numerical,Numerical
train5936,Numerical,Numerical
train6190,Numerical,Binary
train66,Numerical,Binary
train2769,Numerical,Numerical
train4611,Numerical,Binary
train3090,Binary,Categorical
train7080,Numerical,Numerical
train5597,Binary,Numerical
train870,Binary,Numerical
train7228,Binary,Binary
train368,Numerical,Numerical
train6968,Binary,Binary
train666,Numerical,Numerical
train4721,Binary,Numerical
train7794,Binary,Numerical
train3511,Categorical,Numerical
train1210,Numerical,Numerical
train4374,Numerical,Numerical
train7445,Numerical,Numerical
train1397,Categorical,Numerical
train6099,Numerical,Binary
train584,Numerical,Binary
train1061,Numerical,Numerical
train7467,Binary,Numerical
train5664,Numerical,Numerical
train1510,Numerical,Numerical
train984,Numerical,Numerical
train161,Numerical,Binary
train5587,Numerical,Binary
train840,Binary,Binary
train3301,Numerical,Numerical
train5376,Categorical,Binary
train6107,Numerical,Numerical
train6400,Numerical,Categorical
train3856,Numerical,Numerical
train2325,Numerical,Numerical
train3933,Numerical,Numerical
train1675,Numerical,Binary
train3215,Numerical,Numerical
train4312,Numerical,Numerical
train3617,Numerical,Categorical
train5139,Numerical,Numerical
train756,Numerical,Numerical
train794,Numerical,Numerical
train1125,Numerical,Numerical
train6111,Numerical,Numerical
train7434,Numerical,Numerical
train6164,Numerical,Numerical
train5849,Numerical,Binary
train5610,Numerical,Numerical
train5334,Numerical,Numerical
train5937,Numerical,Numerical
train4810,Numerical,Numerical
train6615,Numerical,Binary
train4518,Numerical,Numerical
train2555,Numerical,Numerical
train3178,Binary,Numerical
train1552,Numerical,Numerical
train6645,Numerical,Numerical
train4167,Binary,Numerical
train2264,Numerical,Numerical
train4162,Numerical,Numerical
train7152,Categorical,Numerical
train318,Categorical,Numerical
train6448,Numerical,Numerical
train2023,Binary,Numerical
train5499,Numerical,Numerical
train4119,Numerical,Categorical
train2717,Binary,Categorical
train5688,Numerical,Numerical
train7213,Numerical,Numerical
train6387,Numerical,Numerical
train7447,Numerical,Numerical
train5274,Binary,Numerical
train554,Binary,Numerical
train5110,Numerical,Numerical
train4078,Binary,Numerical
train6197,Numerical,Categorical
train1382,Binary,Binary
train3068,Numerical,Numerical
train6998,Categorical,Numerical
train1921,Categorical,Numerical
train6974,Numerical,Numerical
train344,Numerical,Numerical
train2293,Numerical,Numerical
train6172,Binary,Categorical
train4451,Numerical,Numerical
train1064,Numerical,Numerical
train558,Numerical,Numerical
train1299,Categorical,Numerical
train3254,Numerical,Numerical
train3304,Categorical,Numerical
train1526,Numerical,Binary
train2015,Numerical,Numerical
train3362,Numerical,Numerical
train7088,Numerical,Numerical
train7545,Numerical,Numerical
train1635,Numerical,Numerical
train4452,Numerical,Numerical
train6147,Categorical,Categorical
train4824,Numerical,Numerical
train6830,Numerical,Numerical
train6084,Numerical,Numerical
train1807,Numerical,Binary
train6128,Numerical,Numerical
train3470,Numerical,Numerical
train465,Numerical,Numerical
train3950,Binary,Categorical
train5377,Numerical,Binary
train1904,Binary,Binary
train4825,Numerical,Numerical
train354,Binary,Numerical
train6503,Numerical,Numerical
train132,Categorical,Binary
train6149,Numerical,Categorical
train3281,Numerical,Binary
train5777,Numerical,Numerical
train3595,Numerical,Numerical
train6625,Numerical,Numerical
train6702,Numerical,Numerical
train1561,Binary,Numerical
train4927,Categorical,Categorical
train4514,Numerical,Numerical
train6944,Numerical,Numerical
train3468,Numerical,Binary
train6742,Binary,Numerical
train2642,Numerical,Numerical
train1990,Binary,Numerical
train6849,Numerical,Numerical
train6224,Numerical,Categorical
train4548,Numerical,Numerical
train5451,Binary,Categorical
train728,Numerical,Numerical
train2746,Categorical,Numerical
train2249,Categorical,Numerical
train614,Numerical,Binary
train388,Numerical,Numerical
train2309,Numerical,Categorical
train6639,Numerical,Numerical
train5807,Numerical,Numerical
train4146,Numerical,Numerical
train3788,Numerical,Numerical
train6522,Categorical,Numerical
train4216,Numerical,Numerical
train4820,Numerical,Categorical
train5810,Categorical,Binary
train3981,Binary,Categorical
train2931,Numerical,Binary
train5890,Numerical,Numerical
train684,Numerical,Categorical
train7652,Numerical,Numerical
train2290,Binary,Numerical
train1531,Categorical,Binary
train1692,Numerical,Binary
train4305,Numerical,Numerical
train7664,Categorical,Numerical
train4139,Categorical,Binary
train1370,Categorical,Numerical
train5438,Numerical,Categorical
train1133,Numerical,Numerical
train6308,Numerical,Numerical
train1173,Numerical,Numerical
train5190,Numerical,Numerical
train1060,Categorical,Numerical
train6313,Numerical,Numerical
train1086,Binary,Numerical
train1235,Numerical,Categorical
train445,Binary,Numerical
train4953,Numerical,Categorical
train4217,Binary,Numerical
train2263,Numerical,Binary
train3787,Numerical,Numerical
train1051,Numerical,Binary
train759,Categorical,Numerical
train7588,Numerical,Numerical
train2414,Categorical,Numerical
train2477,Numerical,Binary
train2337,Numerical,Numerical
train258,Numerical,Numerical
train5605,Binary,Numerical
train7006,Numerical,Categorical
train5092,Numerical,Numerical
train7630,Numerical,Numerical
train560,Categorical,Numerical
train620,Numerical,Numerical
train1402,Numerical,Numerical
train5661,Numerical,Numerical
train5518,Categorical,Numerical
train2846,Numerical,Numerical
train3328,Numerical,Numerical
train4925,Numerical,Numerical
train1999,Categorical,Categorical
train2701,Binary,Numerical
train4542,Binary,Numerical
train7557,Numerical,Numerical
train6211,Numerical,Numerical
train6967,Numerical,Categorical
train1387,Numerical,Binary
train3225,Numerical,Categorical
train4020,Binary,Numerical
train3325,Numerical,Binary
train1833,Categorical,Binary
train1031,Numerical,Numerical
train7371,Categorical,Binary
train1843,Numerical,Numerical
train524,Numerical,Numerical
train2780,Numerical,Numerical
train5913,Numerical,Categorical
train1304,Categorical,Categorical
train4349,Numerical,Numerical
train3276,Numerical,Numerical
train4665,Numerical,Numerical
train1238,Binary,Categorical
train5277,Categorical,Numerical
train1739,Numerical,Numerical
train277,Numerical,Binary
train3648,Numerical,Numerical
train6720,Numerical,Numerical
train6803,Numerical,Categorical
train1759,Numerical,Numerical
train456,Numerical,Numerical
train4258,Categorical,Numerical
train4470,Numerical,Numerical
train4891,Numerical,Numerical
train7663,Numerical,Numerical
train3216,Categorical,Binary
train4710,Numerical,Numerical
train3167,Binary,Numerical
train5468,Numerical,Numerical
train6668,Numerical,Numerical
train2637,Binary,Binary
train5537,Numerical,Numerical
train7549,Binary,Numerical
train4601,Numerical,Numerical
train3535,Categorical,Numerical
train877,Numerical,Numerical
train7392,Categorical,Numerical
train4267,Numerical,Numerical
train6138,Categorical,Numerical
train3001,Categorical,Numerical
train6692,Categorical,Binary
train234,Categorical,Numerical
train1456,Numerical,Numerical
train7638,Numerical,Numerical
train6351,Numerical,Numerical
train4067,Numerical,Numerical
train5398,Numerical,Numerical
train911,Numerical,Numerical
train3656,Numerical,Binary
train5695,Categorical,Categorical
train570,Binary,Categorical
train6228,Categorical,Numerical
train521,Numerical,Numerical
train2872,Numerical,Numerical
train655,Numerical,Binary
train3840,Numerical,Categorical
train2288,Numerical,Numerical
train5884,Categorical,Numerical
train1612,Numerical,Numerical
train2911,Binary,Numerical
train1216,Numerical,Numerical
train5926,Numerical,Numerical
train5883,Numerical,Binary
train7309,Numerical,Categorical
train3000,Numerical,Numerical
train2155,Categorical,Numerical
train4017,Numerical,Numerical
train1127,Numerical,Numerical
train2405,Numerical,Binary
train2758,Numerical,Numerical
train6596,Numerical,Categorical
train6821,Numerical,Numerical
train140,Numerical,Numerical
train494,Numerical,Numerical
train5713,Categorical,Numerical
train1778,Binary,Numerical
train3930,Numerical,Numerical
train3421,Numerical,Numerical
train5076,Binary,Numerical
train2668,Numerical,Numerical
train6723,Numerical,Numerical
train6489,Numerical,Categorical
train7603,Numerical,Categorical
train5555,Numerical,Numerical
train5017,Binary,Numerical
train6407,Numerical,Numerical
train5152,Binary,Numerical
train6447,Numerical,Numerical
train5797,Numerical,Numerical
train6604,Numerical,Numerical
train7466,Binary,Numerical
train1660,Numerical,Categorical
train563,Categorical,Categorical
train6358,Numerical,Numerical
train3745,Numerical,Binary
train5723,Numerical,Numerical
train1195,Numerical,Numerical
train3173,Numerical,Numerical
train6457,Numerical,Categorical
train2773,Numerical,Numerical
train370,Numerical,Numerical
train6009,Numerical,Numerical
train6715,Numerical,Numerical
train2211,Binary,Numerical
train6860,Numerical,Categorical
train1516,Categorical,Numerical
train2407,Numerical,Numerical
train7450,Numerical,Numerical
train2320,Numerical,Numerical
train1414,Numerical,Numerical
train5101,Numerical,Numerical
train3549,Numerical,Binary
train1162,Binary,Categorical
train3280,Categorical,Categorical
train3200,Numerical,Numerical
train5013,Numerical,Numerical
train3103,Categorical,Categorical
train27,Binary,Numerical
train2042,Numerical,Numerical
train7803,Binary,Numerical
train6921,Binary,Numerical
train5894,Numerical,Categorical
train5648,Numerical,Binary
train2578,Binary,Numerical
train3184,Numerical,Numerical
train1716,Binary,Numerical
train5703,Numerical,Binary
train3259,Binary,Categorical
train1719,Categorical,Numerical
train7449,Numerical,Numerical
train7124,Numerical,Numerical
train2085,Numerical,Numerical
train7501,Binary,Numerical
train5629,Numerical,Numerical
train5938,Numerical,Binary
train3891,Numerical,Numerical
train1454,Categorical,Categorical
train1776,Numerical,Numerical
train1034,Numerical,Binary
train703,Binary,Numerical
train953,Categorical,Categorical
train7484,Binary,Numerical
train3340,Numerical,Numerical
train3782,Categorical,Numerical
train6552,Numerical,Numerical
train3537,Binary,Numerical
train391,Numerical,Categorical
train2818,Numerical,Numerical
train4587,Numerical,Numerical
train2543,Numerical,Numerical
train4946,Numerical,Categorical
train5355,Numerical,Numerical
train1634,Numerical,Numerical
train3297,Numerical,Numerical
train5922,Categorical,Numerical
train4263,Numerical,Categorical
train3939,Numerical,Numerical
train7696,Numerical,Categorical
train285,Numerical,Numerical
train13,Binary,Numerical
train5239,Numerical,Binary
train5720,Numerical,Numerical
train4790,Numerical,Numerical
train7143,Categorical,Categorical
train3210,Numerical,Numerical
train2999,Numerical,Categorical
train1600,Numerical,Numerical
train2632,Categorical,Binary
train4621,Numerical,Numerical
train1009,Numerical,Categorical
train5188,Numerical,Numerical
train6044,Numerical,Numerical
train7651,Numerical,Categorical
train6066,Binary,Numerical
train1087,Categorical,Binary
train5488,Categorical,Numerical
train7760,Binary,Categorical
train5297,Numerical,Numerical
train6907,Numerical,Numerical
train7801,Categorical,Categorical
train7515,Numerical,Numerical
train4093,Numerical,Binary
train5345,Numerical,Binary
train6675,Binary,Categorical
train2845,Categorical,Numerical
train1332,Numerical,Numerical
train145,Numerical,Numerical
train6025,Numerical,Numerical
train1230,Numerical,Numerical
train1196,Numerical,Numerical
train811,Binary,Categorical
train5199,Numerical,Numerical
train1160,Numerical,Numerical
train1802,Categorical,Numerical
train7119,Numerical,Numerical
train7421,Binary,Numerical
train2753,Numerical,Categorical
train2804,Categorical,Numerical
train3854,Numerical,Numerical
train1572,Binary,Numerical
train2524,Binary,Numerical
train93,Numerical,Numerical
train6690,Numerical,Binary
train587,Numerical,Numerical
train899,Numerical,Numerical
train1606,Numerical,Numerical
train6573,Numerical,Numerical
train5621,Numerical,Categorical
train342,Numerical,Numerical
train3,Numerical,Binary
train4121,Numerical,Categorical
train6269,Categorical,Numerical
train2811,Numerical,Numerical
train2955,Numerical,Numerical
train3150,Numerical,Numerical
train4533,Numerical,Numerical
train4935,Numerical,Categorical
train4351,Numerical,Numerical
train6704,Categorical,Numerical
train3686,Numerical,Numerical
train2530,Binary,Numerical
train5609,Numerical,Numerical
train2636,Numerical,Numerical
train5985,Numerical,Numerical
train3527,Binary,Binary
train5705,Numerical,Numerical
train1989,Numerical,Numerical
train1005,Numerical,Categorical
train3363,Categorical,Numerical
train1469,Numerical,Numerical
train1769,Numerical,Numerical
train1703,Binary,Numerical
train7568,Numerical,Binary
train1663,Binary,Categorical
train5834,Numerical,Categorical
train5833,Numerical,Numerical
train1183,Numerical,Categorical
train78,Binary,Numerical
train2826,Numerical,Binary
train2661,Numerical,Binary
train6364,Numerical,Numerical
train5911,Numerical,Numerical
train6063,Binary,Categorical
train5225,Numerical,Numerical
train6951,Numerical,Numerical
train1284,Numerical,Numerical
train7662,Numerical,Numerical
train4575,Numerical,Numerical
train4556,Numerical,Categorical
train3779,Numerical,Numerical
train6403,Categorical,Numerical
train3190,Categorical,Numerical
train5721,Numerical,Categorical
train6932,Numerical,Binary
train7026,Numerical,Binary
train4803,Numerical,Numerical
train659,Numerical,Numerical
train6443,Numerical,Numerical
train326,Numerical,Numerical
train4075,Numerical,Numerical
train4780,Numerical,Categorical
train7761,Categorical,Numerical
train1597,Binary,Numerical
train1656,Binary,Numerical
train2553,Binary,Numerical
train4037,Numerical,Numerical
train1367,Numerical,Numerical
train1045,Numerical,Numerical
train2577,Numerical,Numerical
train499,Numerical,Numerical
train3346,Numerical,Binary
train324,Numerical,Numerical
train7686,Numerical,Numerical
train6185,Categorical,Numerical
train2142,Numerical,Numerical
train3406,Numerical,Numerical
train987,Numerical,Numerical
train7347,Numerical,Numerical
train2302,Categorical,Numerical
train3633,Numerical,Numerical
train7180,Numerical,Numerical
train7673,Numerical,Categorical
train1108,Numerical,Numerical
train3909,Numerical,Numerical
train4336,Numerical,Binary
train5161,Categorical,Categorical
train474,Numerical,Categorical
train1728,Numerical,Binary
train369,Numerical,Numerical
train7257,Numerical,Numerical
train7380,Numerical,Numerical
train5966,Numerical,Numerical
train4860,Numerical,Numerical
train4386,Numerical,Numerical
train2025,Numerical,Numerical
train4620,Binary,Categorical
train1123,Numerical,Binary
train7502,Numerical,Numerical
train4108,Numerical,Numerical
train211,Numerical,Numerical
train3509,Numerical,Numerical
train927,Numerical,Numerical
train1753,Numerical,Numerical
train2179,Numerical,Numerical
train4744,Numerical,Numerical
train6896,Numerical,Numerical
train1205,Binary,Numerical
train203,Numerical,Numerical
train7344,Categorical,Numerical
train1327,Numerical,Numerical
train7659,Numerical,Numerical
train5891,Numerical,Numerical
train1146,Numerical,Categorical
train5138,Numerical,Binary
train4585,Numerical,Numerical
train3125,Numerical,Numerical
train1967,Numerical,Numerical
train1665,Numerical,Binary
train5305,Numerical,Binary
train2852,Numerical,Numerical
train2857,Numerical,Numerical
train5328,Binary,Numerical
train4552,Numerical,Numerical
train4945,Categorical,Categorical
train7385,Numerical,Numerical
train2887,Numerical,Numerical
train3846,Numerical,Numerical
train3616,Numerical,Categorical
train5912,Numerical,Numerical
train1478,Numerical,Numerical
train1213,Numerical,Numerical
train1260,Numerical,Numerical
train5865,Categorical,Numerical
train3688,Numerical,Numerical
train6428,Binary,Numerical
train2304,Numerical,Numerical
train4390,Numerical,Numerical
train4504,Numerical,Numerical
train139,Categorical,Numerical
train2340,Numerical,Binary
train56,Numerical,Numerical
train937,Binary,Numerical
train4080,Binary,Numerical
train1093,Numerical,Numerical
train5752,Numerical,Numerical
train6981,Categorical,Numerical
train5075,Numerical,Numerical
train2706,Numerical,Numerical
train1362,Numerical,Numerical
train2786,Numerical,Numerical
train2919,Categorical,Numerical
train948,Numerical,Numerical
train3590,Numerical,Categorical
train4091,Numerical,Numerical
train1184,Numerical,Binary
train4342,Numerical,Numerical
train1710,Numerical,Numerical
train4102,Numerical,Numerical
train2381,Numerical,Numerical
train7084,Numerical,Numerical
train2860,Numerical,Numerical
train2812,Binary,Numerical
train2976,Binary,Numerical
train3513,Numerical,Numerical
train7155,Numerical,Numerical
train3925,Numerical,Binary
train4984,Numerical,Categorical
train975,Numerical,Numerical
train3192,Numerical,Numerical
train484,Numerical,Numerical
train1107,Numerical,Numerical
train5560,Binary,Binary
train603,Numerical,Binary
train5618,Numerical,Numerical
train2219,Numerical,Numerical
train3379,Numerical,Numerical
train1579,Numerical,Numerical
train6469,Binary,Categorical
train1377,Numerical,Numerical
train290,Numerical,Numerical
train4285,Categorical,Numerical
train6616,Binary,Numerical
train2127,Categorical,Binary
train1588,Numerical,Numerical
train4819,Numerical,Numerical
train5003,Numerical,Numerical
train3897,Numerical,Numerical
train959,Numerical,Numerical
train1044,Numerical,Numerical
train4599,Numerical,Numerical
train3478,Numerical,Numerical
train4101,Numerical,Numerical
train5784,Numerical,Numerical
train4223,Numerical,Numerical
train4597,Numerical,Numerical
train7520,Numerical,Numerical
train7391,Numerical,Numerical
train3607,Categorical,Numerical
train6253,Numerical,Numerical
train272,Numerical,Numerical
train6808,Numerical,Numerical
train5831,Numerical,Numerical
train2565,Categorical,Numerical
train5174,Numerical,Numerical
train6171,Numerical,Numerical
train5129,Numerical,Numerical
train1805,Categorical,Binary
train162,Numerical,Numerical
train1998,Categorical,Numerical
train1965,Binary,Numerical
train64,Numerical,Categorical
train3519,Numerical,Numerical
train4343,Numerical,Numerical
train5187,Numerical,Numerical
train6731,Categorical,Numerical
train4384,Categorical,Categorical
train5408,Numerical,Numerical
train4904,Numerical,Numerical
train1119,Numerical,Numerical
train7465,Numerical,Numerical
train7750,Numerical,Categorical
train3917,Numerical,Numerical
train3886,Numerical,Numerical
train1909,Numerical,Numerical
train2364,Binary,Binary
train546,Numerical,Categorical
train478,Binary,Binary
train3833,Numerical,Numerical
train3998,Categorical,Numerical
train224,Numerical,Numerical
train6659,Numerical,Numerical
train3867,Binary,Numerical
train6468,Numerical,Binary
train7295,Numerical,Numerical
train5432,Numerical,Numerical
train758,Categorical,Binary
train4510,Binary,Binary
train1820,Numerical,Numerical
train6628,Numerical,Binary
train5204,Categorical,Numerical
train451,Numerical,Binary
train2222,Binary,Numerical
train4357,Numerical,Numerical
train1280,Binary,Numerical
train5134,Numerical,Numerical
train7053,Numerical,Categorical
train4659,Numerical,Numerical
train7303,Numerical,Numerical
train5650,Numerical,Categorical
train3905,Numerical,Numerical
train7784,Numerical,Numerical
train5808,Binary,Binary
train6453,Numerical,Binary
train6059,Numerical,Numerical
train6183,Numerical,Numerical
train1968,Numerical,Numerical
train788,Numerical,Numerical
train6844,Numerical,Numerical
train7456,Binary,Numerical
train7305,Numerical,Numerical
train6328,Numerical,Numerical
train5917,Numerical,Numerical
train2428,Categorical,Categorical
train1115,Binary,Categorical
train5751,Numerical,Numerical
train2879,Numerical,Numerical
train5821,Numerical,Categorical
train5725,Categorical,Numerical
train1647,Numerical,Categorical
train7001,Numerical,Numerical
train1854,Numerical,Numerical
train7166,Binary,Binary
train3507,Numerical,Numerical
train1224,Numerical,Numerical
train67,Numerical,Numerical
train7294,Numerical,Categorical
train5942,Categorical,Numerical
train1869,Binary,Numerical
train5063,Numerical,Numerical
train6764,Binary,Numerical
train7067,Numerical,Categorical
train1993,Numerical,Categorical
train6264,Numerical,Numerical
train1659,Binary,Numerical
train590,Numerical,Numerical
train5955,Binary,Numerical
train734,Categorical,Categorical
train1667,Categorical,Numerical
train7314,Numerical,Numerical
train5669,Numerical,Numerical
train1655,Numerical,Numerical
train2617,Categorical,Binary
train833,Numerical,Binary
train5907,Numerical,Numerical
train3189,Numerical,Numerical
train3105,Numerical,Numerical
train3503,Numerical,Numerical
train1729,Numerical,Numerical
train207,Numerical,Numerical
train3577,Numerical,Numerical
train4360,Categorical,Binary
train3302,Numerical,Numerical
train3370,Numerical,Numerical
train6971,Categorical,Categorical
train1945,Numerical,Numerical
train4283,Numerical,Categorical
train1791,Categorical,Binary
train3084,Numerical,Categorical
train6365,Categorical,Categorical
train6176,Numerical,Numerical
train6586,Numerical,Numerical
train3954,Numerical,Binary
train1301,Numerical,Numerical
train7473,Numerical,Numerical
train6233,Numerical,Numerical
train7238,Numerical,Categorical
train7804,Numerical,Numerical
train2659,Numerical,Numerical
train1623,Categorical,Numerical
train7790,Binary,Numerical
train807,Numerical,Binary
train7455,Numerical,Numerical
train541,Numerical,Numerical
train7108,Numerical,Numerical
train7454,Numerical,Categorical
train1928,Numerical,Numerical
train6548,Numerical,Numerical
train3751,Numerical,Categorical
train7720,Numerical,Binary
train1209,Numerical,Numerical
train813,Numerical,Categorical
train2006,Numerical,Numerical
train7248,Binary,Numerical
train250,Numerical,Binary
train7667,Numerical,Numerical
train4189,Categorical,Numerical
train6653,Binary,Numerical
train7458,Numerical,Numerical
train6920,Binary,Binary
train5159,Binary,Numerical
train6660,Numerical,Numerical
train4054,Numerical,Binary
train3619,Numerical,Numerical
train2090,Numerical,Numerical
train5326,Numerical,Numerical
train4428,Binary,Numerical
train7503,Numerical,Categorical
train2932,Categorical,Numerical
train7440,Numerical,Binary
train5927,Categorical,Categorical
train4230,Numerical,Binary
train4534,Numerical,Numerical
train6085,Categorical,Numerical
train4372,Numerical,Numerical
train3154,Numerical,Categorical
train7660,Numerical,Numerical
train2137,Numerical,Numerical
train3815,Numerical,Numerical
train5262,Numerical,Numerical
train3107,Numerical,Numerical
train1010,Numerical,Numerical
train2669,Numerical,Numerical
train2445,Numerical,Numerical
train7077,Numerical,Binary
train3797,Categorical,Numerical
train7589,Numerical,Numerical
train1754,Numerical,Numerical
train2568,Numerical,Numerical
train3609,Numerical,Binary
train3837,Numerical,Numerical
train5760,Categorical,Binary
train3565,Numerical,Numerical
train3715,Binary,Numerical
train7190,Binary,Binary
train7616,Numerical,Binary
train3960,Categorical,Numerical
train5276,Numerical,Numerical
train3202,Numerical,Numerical
train6632,Numerical,Numerical
train1763,Numerical,Numerical
train680,Numerical,Numerical
train7606,Numerical,Numerical
train4048,Numerical,Categorical
train5780,Numerical,Numerical
train3505,Categorical,Categorical
train3295,Binary,Numerical
train7634,Numerical,Binary
train5456,Numerical,Numerical
train7695,Numerical,Numerical
train5690,Numerical,Numerical
train417,Categorical,Numerical
train2680,Binary,Numerical
train4431,Categorical,Numerical
train4498,Numerical,Binary
train519,Numerical,Numerical
train4239,Numerical,Numerical
train1683,Numerical,Numerical
train1893,Numerical,Numerical
train5414,Categorical,Numerical
train645,Binary,Numerical
train2549,Binary,Categorical
train4309,Numerical,Numerical
train6871,Numerical,Numerical
train647,Numerical,Numerical
train1194,Numerical,Numerical
train3432,Numerical,Numerical
train795,Numerical,Numerical
train1821,Binary,Numerical
train5656,Categorical,Numerical
train2590,Binary,Categorical
train112,Numerical,Numerical
train1714,Numerical,Categorical
train7795,Numerical,Categorical
train2715,Numerical,Numerical
train1595,Numerical,Numerical
train3502,Numerical,Numerical
train3520,Numerical,Numerical
train732,Numerical,Numerical
train4775,Binary,Binary
train2419,Numerical,Numerical
train6039,Categorical,Categorical
train7033,Numerical,Binary
train3737,Numerical,Binary
train3826,Numerical,Numerical
train2064,Numerical,Numerical
train3789,Numerical,Binary
train394,Categorical,Numerical
train5344,Numerical,Numerical
train837,Numerical,Numerical
train7599,Numerical,Numerical
train4238,Numerical,Numerical
train156,Numerical,Numerical
train7056,Categorical,Binary
train5601,Numerical,Numerical
train6276,Numerical,Numerical
train1124,Numerical,Numerical
train1069,Numerical,Categorical
train6245,Binary,Numerical
train5570,Numerical,Numerical
train1233,Numerical,Numerical
train3241,Numerical,Numerical
train6154,Numerical,Categorical
train3773,Numerical,Numerical
train1948,Numerical,Numerical
train3185,Binary,Numerical
train6215,Numerical,Numerical
train3078,Numerical,Numerical
train6735,Numerical,Numerical
train2402,Numerical,Numerical
train3879,Numerical,Numerical
train5364,Numerical,Numerical
train5422,Numerical,Numerical
train4246,Numerical,Binary
train913,Numerical,Numerical
train6338,Categorical,Numerical
train7814,Numerical,Numerical
train6547,Numerical,Numerical
train3484,Numerical,Numerical
train245,Binary,Numerical
train7637,Numerical,Numerical
train2676,Numerical,Categorical
train1887,Numerical,Numerical
train5616,Categorical,Numerical
train3683,Numerical,Numerical
train1713,Numerical,Binary
train965,Numerical,Categorical
train5973,Numerical,Numerical
train2723,Binary,Numerical
train5241,Binary,Numerical
train2295,Numerical,Numerical
train396,Numerical,Numerical
train3871,Categorical,Numerical
train4577,Binary,Categorical
train3056,Numerical,Numerical
train7793,Numerical,Numerical
train1698,Numerical,Binary
train5021,Binary,Categorical
train3899,Numerical,Numerical
train3531,Numerical,Numerical
train4972,Numerical,Numerical
train6567,Numerical,Numerical
train4401,Numerical,Numerical
train828,Numerical,Numerical
train5463,Numerical,Numerical
train5862,Numerical,Numerical
train6646,Numerical,Numerical
train4244,Numerical,Categorical
train1787,Binary,Numerical
train1105,Numerical,Binary
train1349,Numerical,Numerical
train6003,Numerical,Numerical
train5904,Numerical,Numerical
train5969,Binary,Numerical
train896,Numerical,Numerical
train2193,Numerical,Numerical
train6121,Numerical,Binary
train6438,Numerical,Binary
train2947,Numerical,Numerical
train6108,Numerical,Numerical
train1100,Numerical,Numerical
train4013,Numerical,Numerical
train631,Numerical,Numerical
train3721,Numerical,Numerical
train3500,Categorical,Numerical
train2161,Binary,Numerical
train4033,Categorical,Numerical
train7263,Binary,Numerical
train4196,Numerical,Numerical
train3248,Numerical,Numerical
train2065,Numerical,Binary
train6316,Numerical,Numerical
train6923,Categorical,Numerical
train25,Numerical,Categorical
train4429,Numerical,Numerical
train6741,Numerical,Numerical
train3180,Numerical,Numerical
train5243,Numerical,Binary
train5233,Numerical,Numerical
train3055,Categorical,Binary
train5255,Numerical,Numerical
train297,Numerical,Numerical
train4082,Numerical,Numerical
train225,Categorical,Numerical
train1073,Numerical,Numerical
train1323,Numerical,Numerical
train102,Numerical,Numerical
train5253,Numerical,Numerical
train2052,Numerical,Numerical
train595,Numerical,Numerical
train6227,Numerical,Categorical
train5541,Numerical,Categorical
train5707,Numerical,Binary
train7240,Numerical,Numerical
train3257,Numerical,Numerical
train4051,Numerical,Numerical
train2914,Numerical,Numerical
train6787,Numerical,Numerical
train6282,Numerical,Numerical
train3615,Numerical,Categorical
train436,Binary,Categorical
train2581,Numerical,Numerical
train4385,Numerical,Numerical
train6529,Numerical,Binary
train4557,Binary,Numerical
train7417,Numerical,Numerical
train3655,Numerical,Binary
train4794,Numerical,Binary
train4547,Categorical,Categorical
train1458,Binary,Numerical
train6812,Numerical,Categorical
train4971,Numerical,Numerical
train466,Categorical,Numerical
train431,Categorical,Numerical
train1355,Numerical,Numerical
train263,Numerical,Numerical
train4772,Numerical,Numerical
train5622,Numerical,Numerical
train3075,Numerical,Numerical
train2967,Numerical,Binary
