SampleID,A type,B type
train16041,Numerical,Numerical
train6761,Binary,Numerical
train18577,Binary,Numerical
train15115,Numerical,Numerical
train6484,Numerical,Binary
train15741,Numerical,Numerical
train9653,Numerical,Numerical
train17162,Numerical,Binary
train11123,Numerical,Numerical
train1390,Numerical,Numerical
train1002,Numerical,Numerical
train6523,Numerical,Numerical
train9527,Numerical,Numerical
train7351,Numerical,Numerical
train17924,Numerical,Numerical
train5100,Numerical,Numerical
train12749,Numerical,Numerical
train13275,Numerical,Binary
train19610,Categorical,Binary
train6504,Numerical,Numerical
train14292,Numerical,Numerical
train19771,Categorical,Numerical
train3928,Numerical,Numerical
train17293,Binary,Numerical
train2641,Numerical,Numerical
train12663,Categorical,Binary
train6710,Numerical,Numerical
train17164,Binary,Numerical
train14388,Numerical,Numerical
train4817,Binary,Categorical
train2753,Numerical,Categorical
train4540,Numerical,Categorical
train14733,Numerical,Numerical
train12444,Numerical,Numerical
train9355,Numerical,Numerical
train14736,Numerical,Categorical
train14090,Numerical,Binary
train2942,Binary,Numerical
train10791,Numerical,Numerical
train12563,Numerical,Numerical
train46,Numerical,Numerical
train9255,Binary,Numerical
train16273,Numerical,Numerical
train11201,Categorical,Numerical
train16519,Numerical,Numerical
train16562,Binary,Numerical
train2330,Numerical,Numerical
train12147,Categorical,Binary
train4368,Binary,Categorical
train9502,Numerical,Numerical
train14468,Numerical,Numerical
train17155,Numerical,Numerical
train15609,Numerical,Binary
train3057,Numerical,Numerical
train13889,Numerical,Categorical
train3192,Numerical,Numerical
train4443,Numerical,Numerical
train3088,Numerical,Categorical
train1730,Numerical,Numerical
train6253,Numerical,Numerical
train9595,Binary,Binary
train18199,Binary,Numerical
train18294,Numerical,Numerical
train13947,Numerical,Numerical
train14689,Categorical,Numerical
train8750,Numerical,Binary
train17367,Numerical,Numerical
train12845,Numerical,Categorical
train190,Numerical,Numerical
train1380,Numerical,Numerical
train5477,Numerical,Numerical
train13816,Binary,Numerical
train15797,Numerical,Numerical
train10024,Binary,Binary
train19171,Categorical,Numerical
train12210,Binary,Numerical
train5959,Numerical,Numerical
train15501,Numerical,Binary
train5481,Numerical,Numerical
train11787,Numerical,Numerical
train19803,Numerical,Binary
train1560,Categorical,Numerical
train17258,Numerical,Numerical
train12073,Numerical,Numerical
train16691,Numerical,Numerical
train10100,Categorical,Numerical
train11537,Categorical,Numerical
train5927,Categorical,Categorical
train5523,Categorical,Numerical
train15206,Numerical,Numerical
train3244,Numerical,Numerical
train3830,Numerical,Numerical
train14895,Numerical,Numerical
train13685,Numerical,Numerical
train13776,Numerical,Categorical
train6532,Numerical,Numerical
train15455,Categorical,Numerical
train18649,Numerical,Binary
train11743,Numerical,Numerical
train10346,Categorical,Numerical
train13129,Categorical,Numerical
train11646,Numerical,Numerical
train14574,Numerical,Numerical
train19320,Numerical,Numerical
train8002,Numerical,Numerical
train8790,Categorical,Numerical
train3522,Categorical,Numerical
train5719,Numerical,Binary
train11018,Categorical,Numerical
train13909,Binary,Numerical
train469,Categorical,Binary
train14526,Categorical,Numerical
train11421,Numerical,Numerical
train18559,Categorical,Numerical
train19491,Numerical,Numerical
train7264,Numerical,Numerical
train608,Numerical,Numerical
train10793,Numerical,Numerical
train17831,Numerical,Numerical
train19490,Numerical,Categorical
train16546,Numerical,Numerical
train9776,Numerical,Numerical
train15877,Categorical,Numerical
train5063,Numerical,Numerical
train12184,Numerical,Numerical
train11257,Numerical,Categorical
train12560,Categorical,Numerical
train5819,Numerical,Categorical
train13196,Numerical,Numerical
train7627,Numerical,Numerical
train679,Numerical,Numerical
train7572,Numerical,Numerical
train2864,Numerical,Numerical
train17310,Numerical,Numerical
train6925,Numerical,Numerical
train8920,Numerical,Numerical
train18207,Numerical,Numerical
train8592,Numerical,Binary
train15444,Binary,Numerical
train13037,Numerical,Numerical
train5792,Numerical,Numerical
train16731,Binary,Numerical
train8506,Categorical,Numerical
train17573,Binary,Binary
train1912,Numerical,Numerical
train1493,Categorical,Categorical
train13814,Numerical,Binary
train10111,Numerical,Binary
train7897,Numerical,Binary
train14267,Numerical,Numerical
train10613,Numerical,Binary
train6985,Binary,Binary
train348,Numerical,Numerical
train202,Numerical,Numerical
train9678,Categorical,Numerical
train18790,Numerical,Numerical
train7141,Binary,Numerical
train9908,Binary,Categorical
train10406,Numerical,Binary
train8251,Categorical,Binary
train16291,Numerical,Numerical
train11010,Numerical,Numerical
train6168,Numerical,Numerical
train5174,Numerical,Numerical
train9270,Numerical,Numerical
train145,Numerical,Numerical
train12771,Numerical,Numerical
train10436,Binary,Numerical
train18209,Numerical,Numerical
train5350,Numerical,Binary
train8989,Numerical,Numerical
train11946,Numerical,Numerical
train9732,Numerical,Numerical
train16815,Numerical,Numerical
train1143,Numerical,Numerical
train17209,Numerical,Categorical
train6838,Categorical,Categorical
train3464,Categorical,Numerical
train9601,Numerical,Numerical
train8277,Binary,Numerical
train9557,Categorical,Numerical
train6584,Numerical,Categorical
train19263,Binary,Numerical
train9250,Numerical,Numerical
train4354,Numerical,Numerical
train15983,Numerical,Numerical
train3061,Binary,Categorical
train4896,Numerical,Numerical
train17979,Categorical,Numerical
train10584,Numerical,Numerical
train14004,Numerical,Numerical
train1835,Numerical,Numerical
train5302,Numerical,Numerical
train14779,Categorical,Numerical
train6158,Numerical,Categorical
train6982,Numerical,Numerical
train18549,Categorical,Numerical
train6797,Numerical,Categorical
train17694,Numerical,Numerical
train6436,Numerical,Numerical
train14563,Numerical,Numerical
train11554,Binary,Numerical
train15478,Numerical,Numerical
train6252,Categorical,Categorical
train5386,Numerical,Categorical
train2302,Categorical,Numerical
train700,Numerical,Numerical
train8262,Binary,Numerical
train11844,Numerical,Numerical
train12769,Numerical,Categorical
train950,Numerical,Numerical
train5690,Numerical,Numerical
train12846,Numerical,Binary
train5078,Numerical,Numerical
train16233,Numerical,Binary
train3127,Numerical,Categorical
train5677,Numerical,Numerical
train17555,Numerical,Numerical
train11937,Numerical,Numerical
train19152,Binary,Numerical
train18243,Binary,Numerical
train4254,Categorical,Numerical
train18751,Numerical,Categorical
train5847,Binary,Numerical
train5657,Numerical,Numerical
train18442,Numerical,Numerical
train18832,Numerical,Numerical
train3605,Numerical,Numerical
train6367,Numerical,Numerical
train4760,Categorical,Binary
train15251,Binary,Numerical
train15415,Numerical,Categorical
train6397,Categorical,Binary
train12272,Numerical,Numerical
train11988,Numerical,Numerical
train13581,Numerical,Numerical
train18336,Categorical,Numerical
train10520,Numerical,Numerical
train10845,Numerical,Numerical
train4726,Categorical,Numerical
train18002,Numerical,Numerical
train5306,Categorical,Numerical
train17302,Numerical,Numerical
train14610,Numerical,Binary
train13793,Numerical,Numerical
train7630,Numerical,Numerical
train17392,Numerical,Numerical
train8528,Numerical,Numerical
train6975,Numerical,Numerical
train5397,Numerical,Numerical
train884,Numerical,Categorical
train19106,Numerical,Numerical
train7565,Numerical,Numerical
train14449,Numerical,Numerical
train1342,Categorical,Binary
train16726,Categorical,Numerical
train9345,Numerical,Numerical
train18135,Categorical,Numerical
train1103,Binary,Numerical
train19132,Numerical,Numerical
train6411,Numerical,Categorical
train3091,Numerical,Numerical
train17620,Numerical,Categorical
train2084,Numerical,Numerical
train13567,Numerical,Numerical
train4231,Numerical,Numerical
train12083,Binary,Categorical
train14239,Binary,Numerical
train6180,Numerical,Categorical
train817,Numerical,Numerical
train13878,Numerical,Binary
train11924,Numerical,Numerical
train18484,Numerical,Numerical
train1785,Numerical,Numerical
train2043,Numerical,Categorical
train16215,Numerical,Numerical
train10302,Numerical,Numerical
train14768,Binary,Categorical
train8943,Numerical,Categorical
train13645,Numerical,Numerical
train4008,Categorical,Binary
train6407,Numerical,Numerical
train11534,Numerical,Numerical
train873,Binary,Numerical
train3873,Numerical,Numerical
train17010,Numerical,Numerical
train14700,Numerical,Numerical
train19260,Numerical,Numerical
train16952,Numerical,Numerical
train1697,Numerical,Numerical
train12529,Numerical,Numerical
train3536,Numerical,Numerical
train502,Categorical,Numerical
train838,Numerical,Numerical
train11397,Numerical,Numerical
train16261,Numerical,Numerical
train11098,Numerical,Binary
train16682,Numerical,Numerical
train9990,Numerical,Numerical
train15331,Numerical,Numerical
train471,Numerical,Numerical
train14258,Numerical,Numerical
train18516,Numerical,Numerical
train2825,Numerical,Numerical
train15516,Numerical,Numerical
train1827,Numerical,Binary
train14512,Numerical,Binary
train18284,Categorical,Numerical
train8034,Numerical,Categorical
train7711,Numerical,Numerical
train13294,Numerical,Numerical
train4326,Numerical,Numerical
train1022,Numerical,Numerical
train2811,Numerical,Numerical
train3761,Binary,Numerical
train15525,Numerical,Numerical
train7809,Categorical,Numerical
train3207,Numerical,Numerical
train19445,Numerical,Categorical
train13312,Numerical,Numerical
train10296,Numerical,Numerical
train12852,Numerical,Numerical
train14872,Numerical,Numerical
train12862,Numerical,Numerical
train9546,Numerical,Binary
train19604,Categorical,Numerical
train1215,Binary,Numerical
train8435,Numerical,Numerical
train18491,Numerical,Numerical
train3967,Numerical,Numerical
train147,Numerical,Numerical
train4011,Numerical,Numerical
train11661,Numerical,Categorical
train13112,Numerical,Numerical
train3469,Numerical,Numerical
train854,Numerical,Numerical
train729,Numerical,Numerical
train10011,Binary,Numerical
train16671,Numerical,Numerical
train9814,Numerical,Numerical
train5043,Binary,Binary
train16425,Binary,Numerical
train934,Numerical,Numerical
train10002,Binary,Categorical
train13792,Numerical,Categorical
train9737,Categorical,Numerical
train3299,Numerical,Numerical
train13558,Numerical,Numerical
train14889,Numerical,Numerical
train11585,Numerical,Numerical
train2213,Binary,Categorical
train3824,Numerical,Binary
train1019,Numerical,Numerical
train9213,Numerical,Categorical
train2644,Numerical,Numerical
train18704,Numerical,Numerical
train1781,Numerical,Numerical
train9080,Numerical,Numerical
train5711,Numerical,Binary
train710,Numerical,Numerical
train9918,Numerical,Numerical
train11722,Numerical,Numerical
train3784,Numerical,Numerical
train499,Numerical,Numerical
train10675,Numerical,Numerical
train18271,Binary,Numerical
train5357,Numerical,Numerical
train13708,Numerical,Numerical
train9770,Numerical,Numerical
train79,Numerical,Categorical
train16015,Numerical,Binary
train8455,Numerical,Binary
train6941,Numerical,Numerical
train8190,Binary,Numerical
train16750,Categorical,Numerical
train11686,Numerical,Numerical
train19244,Numerical,Numerical
train19588,Numerical,Numerical
train11113,Categorical,Numerical
train1236,Numerical,Numerical
train4358,Numerical,Numerical
train10134,Categorical,Numerical
train2064,Numerical,Numerical
train3188,Numerical,Numerical
train15475,Categorical,Binary
train981,Numerical,Numerical
train17961,Binary,Numerical
train10508,Numerical,Numerical
train2206,Numerical,Numerical
train19101,Numerical,Numerical
train17222,Numerical,Numerical
train16458,Numerical,Numerical
train11473,Numerical,Numerical
train4700,Numerical,Numerical
train1066,Numerical,Numerical
train7317,Numerical,Binary
train5592,Numerical,Numerical
train10433,Numerical,Numerical
train10998,Numerical,Categorical
train7196,Numerical,Numerical
train15569,Numerical,Numerical
train10008,Numerical,Numerical
train17802,Numerical,Numerical
train15661,Numerical,Numerical
train16638,Numerical,Numerical
train4493,Numerical,Numerical
train4453,Numerical,Numerical
train3822,Numerical,Numerical
train18718,Categorical,Numerical
train12140,Numerical,Numerical
train7468,Numerical,Numerical
train2945,Numerical,Numerical
train6952,Numerical,Categorical
train19514,Numerical,Numerical
train11721,Categorical,Numerical
train1223,Binary,Categorical
train11187,Numerical,Numerical
train4888,Numerical,Binary
train15332,Numerical,Categorical
train6305,Numerical,Numerical
train1130,Numerical,Numerical
train18163,Numerical,Numerical
train15110,Numerical,Numerical
train2460,Numerical,Numerical
train7223,Numerical,Numerical
train19587,Numerical,Numerical
train10345,Numerical,Numerical
train12553,Numerical,Numerical
train3124,Numerical,Numerical
train3066,Numerical,Numerical
train6651,Numerical,Numerical
train10250,Numerical,Numerical
train1041,Categorical,Numerical
train11802,Categorical,Binary
train11322,Numerical,Numerical
train16530,Numerical,Numerical
train13110,Numerical,Numerical
train10075,Binary,Numerical
train18683,Numerical,Binary
train678,Numerical,Numerical
train9467,Numerical,Numerical
train5564,Numerical,Numerical
train10185,Numerical,Categorical
train5335,Numerical,Numerical
train12281,Numerical,Numerical
train9382,Numerical,Numerical
train5848,Numerical,Numerical
train4561,Numerical,Binary
train8682,Numerical,Numerical
train10036,Binary,Numerical
train13643,Categorical,Numerical
train10868,Numerical,Binary
train9408,Numerical,Numerical
train423,Numerical,Numerical
train9646,Numerical,Categorical
train6083,Numerical,Numerical
train16575,Binary,Numerical
train16748,Numerical,Numerical
train15410,Numerical,Numerical
train2820,Numerical,Numerical
train19359,Categorical,Numerical
train3145,Categorical,Numerical
train18234,Numerical,Categorical
train11971,Numerical,Numerical
train8697,Numerical,Numerical
train8701,Numerical,Numerical
train11587,Numerical,Numerical
train18149,Categorical,Numerical
train15799,Numerical,Binary
train4267,Numerical,Numerical
train11642,Numerical,Numerical
train6028,Categorical,Numerical
train643,Categorical,Categorical
train3295,Binary,Numerical
train1399,Categorical,Categorical
train2379,Numerical,Numerical
train5429,Binary,Numerical
train6157,Numerical,Numerical
train4121,Numerical,Categorical
train13407,Numerical,Numerical
train17830,Numerical,Numerical
train1584,Numerical,Binary
train2554,Numerical,Numerical
train159,Numerical,Numerical
train10604,Numerical,Binary
train6693,Numerical,Numerical
train18850,Numerical,Numerical
train4516,Numerical,Numerical
train3176,Binary,Binary
train18204,Binary,Numerical
train2960,Binary,Categorical
train2017,Numerical,Numerical
train4366,Numerical,Categorical
train10668,Categorical,Numerical
train19182,Numerical,Numerical
train4071,Numerical,Numerical
train8532,Binary,Categorical
train14235,Numerical,Numerical
train17230,Numerical,Numerical
train8289,Numerical,Numerical
train2095,Numerical,Numerical
train7786,Numerical,Numerical
train11108,Categorical,Numerical
train6826,Numerical,Numerical
train16122,Numerical,Numerical
train14373,Numerical,Numerical
train10292,Numerical,Numerical
train10230,Numerical,Numerical
train16642,Numerical,Numerical
train12299,Categorical,Numerical
train4818,Numerical,Numerical
train8390,Numerical,Categorical
train15894,Categorical,Numerical
train14964,Binary,Numerical
train19291,Numerical,Numerical
train4279,Numerical,Numerical
train5291,Numerical,Numerical
train16260,Numerical,Numerical
train13340,Numerical,Numerical
train2838,Categorical,Categorical
train5871,Categorical,Numerical
train9647,Numerical,Numerical
train7006,Numerical,Categorical
train1533,Numerical,Numerical
train1140,Categorical,Numerical
train15596,Numerical,Numerical
train18669,Numerical,Binary
train8855,Numerical,Numerical
train14337,Numerical,Numerical
train17585,Numerical,Numerical
train10096,Numerical,Numerical
train972,Binary,Categorical
train13712,Numerical,Numerical
train17124,Numerical,Numerical
train11382,Numerical,Binary
train7812,Binary,Categorical
train19562,Numerical,Numerical
train5418,Numerical,Numerical
train3866,Numerical,Numerical
train3339,Numerical,Numerical
train5203,Numerical,Numerical
train2364,Binary,Binary
train1500,Numerical,Numerical
train12680,Numerical,Binary
train8264,Numerical,Numerical
train9905,Categorical,Numerical
train2014,Numerical,Numerical
train5766,Numerical,Numerical
train17712,Numerical,Binary
train4298,Numerical,Numerical
train15883,Categorical,Binary
train14691,Numerical,Numerical
train7007,Numerical,Numerical
train19548,Numerical,Numerical
train11633,Numerical,Binary
train13234,Numerical,Numerical
train8819,Numerical,Numerical
train3545,Numerical,Numerical
train19436,Binary,Numerical
train8199,Numerical,Numerical
train9329,Numerical,Numerical
train3064,Numerical,Numerical
train13363,Numerical,Numerical
train14264,Categorical,Categorical
train18308,Numerical,Categorical
train11556,Numerical,Numerical
train2475,Numerical,Categorical
train2720,Numerical,Binary
train10997,Numerical,Numerical
train2674,Numerical,Numerical
train6709,Numerical,Categorical
train5466,Categorical,Numerical
train354,Binary,Numerical
train18024,Binary,Numerical
train2862,Numerical,Numerical
train16872,Numerical,Numerical
train9273,Binary,Numerical
train14772,Numerical,Numerical
train13691,Numerical,Numerical
train13839,Numerical,Binary
train18369,Categorical,Numerical
train14773,Numerical,Binary
train917,Numerical,Numerical
train11385,Binary,Numerical
train4281,Binary,Binary
train18541,Categorical,Numerical
train8633,Numerical,Categorical
train11343,Numerical,Numerical
train10994,Numerical,Numerical
train9710,Numerical,Numerical
train8086,Numerical,Numerical
train7965,Binary,Numerical
train13288,Numerical,Numerical
train15637,Numerical,Numerical
train12898,Numerical,Binary
train18452,Numerical,Numerical
train6956,Numerical,Categorical
train6689,Numerical,Numerical
train5826,Numerical,Numerical
train4001,Numerical,Numerical
train7868,Numerical,Numerical
train7143,Categorical,Categorical
train10478,Numerical,Numerical
train404,Numerical,Categorical
train13347,Numerical,Categorical
train1417,Numerical,Numerical
train6176,Numerical,Numerical
train143,Numerical,Categorical
train10110,Numerical,Numerical
train595,Numerical,Numerical
train10085,Numerical,Numerical
train15006,Categorical,Numerical
train12490,Numerical,Numerical
train5893,Numerical,Categorical
train8138,Numerical,Categorical
train4665,Numerical,Numerical
train6835,Categorical,Binary
train19093,Numerical,Numerical
train205,Numerical,Numerical
train3813,Numerical,Categorical
train9598,Numerical,Categorical
train4169,Numerical,Numerical
train9871,Categorical,Numerical
train7529,Numerical,Numerical
train19427,Numerical,Numerical
train4518,Numerical,Numerical
train16806,Numerical,Binary
train5143,Numerical,Numerical
train13305,Numerical,Numerical
train2542,Numerical,Numerical
train8659,Numerical,Numerical
train9545,Numerical,Binary
train2338,Categorical,Numerical
train1336,Numerical,Numerical
train220,Binary,Numerical
train8868,Numerical,Numerical
train10242,Numerical,Numerical
train14320,Binary,Binary
train19377,Numerical,Numerical
train16202,Numerical,Numerical
train6615,Numerical,Binary
train5162,Numerical,Categorical
train6445,Binary,Binary
train17765,Numerical,Numerical
train17455,Numerical,Numerical
train3083,Binary,Binary
train6049,Numerical,Numerical
train4107,Binary,Numerical
train16409,Numerical,Numerical
train12528,Numerical,Numerical
train9903,Numerical,Binary
train15270,Numerical,Numerical
train10538,Categorical,Numerical
train7389,Numerical,Categorical
train9077,Numerical,Numerical
train13386,Numerical,Numerical
train5654,Numerical,Numerical
train8109,Numerical,Numerical
train3797,Categorical,Numerical
train18478,Numerical,Binary
train12313,Binary,Numerical
train3302,Numerical,Numerical
train2543,Numerical,Numerical
train14630,Numerical,Numerical
train3763,Numerical,Numerical
train3028,Numerical,Numerical
train4707,Binary,Categorical
train15534,Numerical,Binary
train19338,Categorical,Binary
train15272,Categorical,Binary
train11538,Numerical,Binary
train5909,Numerical,Numerical
train4534,Numerical,Numerical
train6744,Numerical,Numerical
train13396,Binary,Binary
train4717,Numerical,Numerical
train14954,Numerical,Binary
train14361,Numerical,Binary
train3687,Numerical,Numerical
train19235,Binary,Numerical
train4643,Numerical,Numerical
train13086,Numerical,Numerical
train8280,Numerical,Numerical
train9943,Numerical,Categorical
train5160,Numerical,Numerical
train12477,Numerical,Numerical
train9268,Numerical,Binary
train10353,Numerical,Numerical
train9061,Numerical,Numerical
train4768,Numerical,Numerical
train19036,Numerical,Numerical
train12572,Numerical,Numerical
train18770,Numerical,Categorical
train17803,Numerical,Numerical
train6071,Numerical,Numerical
train10843,Numerical,Numerical
train19783,Numerical,Numerical
train8544,Categorical,Numerical
train15899,Numerical,Categorical
train3987,Numerical,Numerical
train7635,Numerical,Categorical
train15858,Numerical,Numerical
train2418,Numerical,Numerical
train15528,Numerical,Numerical
train17036,Numerical,Numerical
train3832,Numerical,Numerical
train16930,Numerical,Numerical
train14537,Numerical,Numerical
train6129,Numerical,Numerical
train3557,Numerical,Categorical
train1170,Numerical,Numerical
train7596,Numerical,Categorical
train8126,Numerical,Numerical
train3178,Binary,Numerical
train4047,Numerical,Numerical
train9415,Numerical,Binary
train7521,Numerical,Numerical
train3723,Numerical,Numerical
train2422,Categorical,Binary
train1894,Numerical,Binary
train1687,Numerical,Numerical
train4355,Numerical,Numerical
train6415,Numerical,Binary
train9223,Numerical,Numerical
train537,Binary,Numerical
train16963,Categorical,Binary
train12998,Categorical,Binary
train9822,Numerical,Numerical
train9820,Numerical,Numerical
train217,Numerical,Numerical
train11626,Numerical,Binary
train9670,Numerical,Binary
train10349,Numerical,Numerical
train10510,Binary,Numerical
train18583,Numerical,Numerical
train16503,Categorical,Numerical
train5286,Numerical,Categorical
train19196,Numerical,Numerical
train18176,Numerical,Numerical
train6561,Numerical,Numerical
train5957,Numerical,Numerical
train14041,Numerical,Numerical
train10040,Numerical,Numerical
train7066,Categorical,Numerical
train9721,Numerical,Numerical
train6349,Binary,Numerical
train753,Binary,Numerical
train343,Numerical,Numerical
train8556,Numerical,Numerical
train12397,Binary,Binary
train395,Numerical,Numerical
train11409,Numerical,Binary
train17596,Numerical,Numerical
train12720,Binary,Numerical
train382,Binary,Numerical
train9042,Numerical,Numerical
train3509,Numerical,Numerical
train3306,Numerical,Numerical
train15298,Numerical,Numerical
train19217,Binary,Numerical
train4771,Numerical,Numerical
train4318,Binary,Categorical
train13418,Numerical,Numerical
train5392,Categorical,Binary
train9505,Numerical,Numerical
train12464,Numerical,Numerical
train7657,Numerical,Categorical
train9319,Numerical,Numerical
train2045,Binary,Numerical
train6102,Numerical,Numerical
train6719,Binary,Numerical
train17073,Numerical,Binary
train13006,Numerical,Numerical
train9418,Numerical,Numerical
train10456,Numerical,Binary
train12579,Numerical,Numerical
train7487,Categorical,Numerical
train4093,Numerical,Binary
train10150,Numerical,Categorical
train3156,Numerical,Numerical
train7022,Categorical,Numerical
train4618,Numerical,Numerical
train2732,Numerical,Numerical
train1522,Numerical,Numerical
train9745,Numerical,Numerical
train3871,Categorical,Numerical
train6636,Numerical,Numerical
train19318,Numerical,Numerical
train17048,Categorical,Numerical
train848,Categorical,Numerical
train11176,Numerical,Categorical
train2158,Categorical,Categorical
train2041,Numerical,Numerical
train5080,Numerical,Numerical
train2335,Numerical,Binary
train6128,Numerical,Numerical
train1016,Numerical,Numerical
train12347,Categorical,Numerical
train12332,Numerical,Numerical
train3765,Binary,Categorical
train18740,Binary,Numerical
train4431,Categorical,Numerical
train1793,Numerical,Numerical
train5133,Numerical,Categorical
train587,Numerical,Numerical
train1589,Binary,Numerical
train6768,Numerical,Binary
train1695,Categorical,Numerical
train14181,Numerical,Numerical
train802,Numerical,Numerical
train3322,Numerical,Numerical
train7813,Numerical,Numerical
train7979,Numerical,Numerical
train15626,Numerical,Numerical
train13535,Numerical,Numerical
train13813,Numerical,Numerical
train5688,Numerical,Numerical
train11804,Numerical,Numerical
train1595,Numerical,Numerical
train15064,Numerical,Binary
train12340,Numerical,Binary
train17939,Binary,Numerical
train17842,Numerical,Numerical
train179,Numerical,Numerical
train16947,Numerical,Numerical
train6824,Binary,Binary
train13300,Binary,Numerical
train3378,Binary,Numerical
train15269,Numerical,Numerical
train17527,Numerical,Binary
train3696,Numerical,Numerical
train2156,Numerical,Numerical
train11841,Numerical,Numerical
train17677,Numerical,Numerical
train18332,Numerical,Numerical
train3251,Numerical,Numerical
train1818,Categorical,Numerical
train10900,Binary,Numerical
train6461,Binary,Numerical
train3261,Numerical,Numerical
train9993,Numerical,Numerical
train14431,Numerical,Numerical
train14118,Numerical,Numerical
train645,Binary,Numerical
train19134,Numerical,Numerical
train10086,Numerical,Categorical
train3317,Numerical,Numerical
train8695,Binary,Numerical
train15746,Numerical,Binary
train11200,Numerical,Binary
train14815,Categorical,Numerical
train18041,Binary,Numerical
train12687,Categorical,Numerical
train13091,Numerical,Numerical
train15330,Numerical,Numerical
train18325,Numerical,Numerical
train12731,Binary,Numerical
train443,Numerical,Numerical
train5736,Numerical,Numerical
train6073,Categorical,Numerical
train146,Numerical,Numerical
train2362,Numerical,Numerical
train12675,Numerical,Numerical
train19313,Numerical,Binary
train8574,Numerical,Numerical
train13683,Numerical,Numerical
train13714,Numerical,Binary
train18381,Categorical,Numerical
train10496,Numerical,Numerical
train6633,Numerical,Numerical
train1877,Numerical,Numerical
train16614,Binary,Numerical
train10527,Binary,Binary
train18792,Numerical,Numerical
train7611,Numerical,Numerical
train6672,Categorical,Numerical
train5372,Numerical,Numerical
train890,Numerical,Binary
train8769,Numerical,Numerical
train8727,Categorical,Numerical
train1694,Categorical,Numerical
train4102,Numerical,Numerical
train8255,Numerical,Binary
train9376,Numerical,Numerical
train5262,Numerical,Numerical
train6511,Numerical,Numerical
train5841,Categorical,Binary
train14869,Numerical,Numerical
train4393,Numerical,Binary
train2924,Numerical,Binary
train4513,Numerical,Numerical
train3974,Numerical,Numerical
train17609,Numerical,Numerical
train1650,Binary,Categorical
train2507,Numerical,Numerical
train9339,Numerical,Numerical
train13751,Numerical,Numerical
train5467,Binary,Categorical
train2054,Binary,Binary
train17473,Numerical,Numerical
train2374,Numerical,Numerical
train16945,Numerical,Numerical
train1635,Numerical,Numerical
train13612,Binary,Numerical
train4609,Binary,Numerical
train3191,Numerical,Numerical
train11695,Binary,Numerical
train17725,Numerical,Numerical
train596,Categorical,Numerical
train14844,Numerical,Numerical
train7828,Numerical,Numerical
train19558,Numerical,Numerical
train14926,Numerical,Categorical
train12738,Binary,Numerical
train13277,Numerical,Numerical
train3802,Numerical,Categorical
train15712,Numerical,Numerical
train6264,Numerical,Numerical
train7866,Numerical,Numerical
train4576,Categorical,Numerical
train12580,Categorical,Numerical
train19200,Numerical,Categorical
train13061,Numerical,Numerical
train6251,Numerical,Numerical
train16398,Numerical,Numerical
train2131,Numerical,Numerical
train18475,Numerical,Numerical
train7411,Numerical,Numerical
train12993,Numerical,Categorical
train14088,Numerical,Numerical
train7583,Numerical,Numerical
train19008,Numerical,Numerical
train13719,Binary,Binary
train17092,Binary,Binary
train19073,Categorical,Categorical
train14230,Binary,Categorical
train12172,Numerical,Numerical
train8744,Numerical,Numerical
train9116,Numerical,Numerical
train14957,Numerical,Numerical
train4004,Numerical,Numerical
train2102,Numerical,Numerical
train9622,Numerical,Numerical
train13459,Numerical,Numerical
train106,Categorical,Numerical
train19065,Numerical,Numerical
train15156,Numerical,Numerical
train9850,Numerical,Numerical
train13633,Categorical,Numerical
train5907,Numerical,Numerical
train4287,Numerical,Categorical
train10995,Numerical,Numerical
train452,Numerical,Numerical
train8972,Numerical,Numerical
train3463,Numerical,Numerical
train8031,Numerical,Numerical
train13667,Numerical,Numerical
train19794,Numerical,Numerical
train12470,Numerical,Numerical
train14306,Numerical,Categorical
train16883,Numerical,Numerical
train17039,Binary,Numerical
train3603,Numerical,Numerical
train13726,Numerical,Numerical
train17983,Categorical,Binary
train9854,Categorical,Numerical
train1928,Numerical,Numerical
train13137,Categorical,Numerical
train2648,Numerical,Numerical
train4905,Binary,Numerical
train18477,Numerical,Categorical
train6382,Binary,Numerical
train6729,Numerical,Numerical
train16207,Binary,Numerical
train16206,Numerical,Binary
train14930,Numerical,Numerical
train6395,Numerical,Numerical
train17120,Numerical,Numerical
train13789,Numerical,Numerical
train17788,Categorical,Numerical
train10923,Numerical,Binary
train4583,Numerical,Numerical
train15772,Numerical,Numerical
train19559,Numerical,Numerical
train15517,Numerical,Numerical
train8990,Categorical,Numerical
train15347,Numerical,Numerical
train19286,Binary,Binary
train2162,Numerical,Numerical
train25,Numerical,Categorical
train17064,Numerical,Numerical
train9295,Numerical,Numerical
train10441,Numerical,Numerical
train9423,Numerical,Categorical
train7286,Binary,Binary
train2500,Numerical,Numerical
train3280,Categorical,Categorical
train6563,Binary,Numerical
train16220,Numerical,Numerical
train10502,Numerical,Numerical
train4250,Numerical,Numerical
train12630,Numerical,Binary
train1283,Numerical,Numerical
train7098,Numerical,Categorical
train2844,Numerical,Numerical
train13569,Numerical,Numerical
train19792,Numerical,Numerical
train1545,Numerical,Numerical
train17251,Binary,Numerical
train16171,Numerical,Numerical
train4161,Numerical,Binary
train4052,Categorical,Numerical
train2626,Numerical,Numerical
train1525,Numerical,Categorical
train9922,Numerical,Numerical
train9247,Numerical,Binary
train5058,Categorical,Categorical
train14663,Numerical,Numerical
train8025,Numerical,Numerical
train14904,Numerical,Binary
