SampleID,Target
train2725,-0.035841
train2726,4.614953
train2727,3.895985
train2728,2.712275
train2729,0.367459
train2730,1.981849
train2731,3.578416
train2732,0.219499
train2733,4.496395
train2734,-3.130488
train2735,-2.442199
train2736,-4.490204
train2737,-3.660545
train2738,1.338044
train2739,-3.073756
train2740,-1.281129
train2741,1.596912
train2742,-4.442810
train2743,0.898879
train2744,3.121305
train2745,1.466054
train2746,2.148636
train2747,-0.136852
train2748,-4.852094
train2749,1.098659
train2750,-1.333808
train2751,4.704140
train2752,-4.343730
train2753,-1.731271
train2754,-4.472385
train2755,2.538313
train2756,-0.807528
train2757,4.101995
train2758,3.790027
train2759,-1.747844
train2760,1.427482
train2761,4.439796
train2762,-0.599667
train2763,2.247262
train2764,-2.844828
train2765,-2.882357
train2766,-4.961679
train2767,0.221565
train2768,0.197403
train2769,1.353863
train2770,-1.849409
train2771,-4.505408
train2772,1.602034
train2773,-0.327219
train2774,-0.842838
train2775,-4.624718
train2776,1.755622
train2777,4.858434
train2778,4.805869
train2779,-0.793726
train2780,3.239690
train2781,-1.547557
train2782,-4.888271
train2783,-0.884491
train2784,3.800597
train2785,3.011699
train2786,-2.338662
train2787,1.459766
train2788,-0.090728
train2789,4.044688
train2790,-1.968393
train2791,4.976361
train2792,0.566814
train2793,-4.915723
train2794,-4.070257
train2795,2.802236
train2796,1.418566
train2797,1.132180
train2798,4.319356
train2799,-4.973640
train2800,1.219704
train2801,-0.466867
train2802,2.774384
train2803,-2.065767
train2804,-1.882991
train2805,-1.644722
train2806,-3.251416
train2807,-4.737538
train2808,3.167261
train2809,0.394093
train2810,3.274772
train2811,4.166472
train2812,-0.145141
train2813,-3.648921
train2814,-2.229216
train2815,4.490432
train2816,-4.857134
train2817,-0.357639
train2818,-1.961131
train2819,4.683507
train2820,-2.051520
train2821,2.962239
train2822,-2.234118
train2823,4.770961
train2824,-3.106814
train2825,2.959095
train2826,2.987020
train2827,0.628675
train2828,1.553444
train2829,3.211282
train2830,0.072023
train2831,1.235144
train2832,2.752855
train2833,2.484983
train2834,3.318540
train2835,-2.048414
train2836,-3.450491
train2837,-1.025778
train2838,3.484671
train2839,-2.513442
train2840,4.786275
train2841,4.127903
train2842,1.668908
train2843,2.707152
train2844,-1.568710
train2845,2.664686
train2846,1.268205
train2847,-0.867259
train2848,-4.896029
train2849,0.269580
train2850,-3.166172
train2851,0.311790
train2852,-3.389216
train2853,-1.008809
train2854,4.559185
train2855,3.274674
train2856,1.656092
train2857,-1.411398
train2858,-3.900761
train2859,4.443421
train2860,2.320901
train2861,-1.793426
train2862,-0.004076
train2863,0.191249
train2864,3.845153
train2865,-1.523833
train2866,-1.705047
train2867,-1.658539
train2868,0.096559
train2869,-4.694308
train2870,1.561176
train2871,4.367412
train2872,1.284246
train2873,2.880068
train2874,-1.154612
train2875,1.976094
train2876,0.212957
train2877,-2.572973
train2878,-2.895656
train2879,-2.770065
train2880,-0.739134
train2881,1.131789
train2882,2.656298
train2883,-3.286157
train2884,0.398875
train2885,0.795212
train2886,-3.284475
train2887,-3.910867
train2888,2.850622
train2889,4.087198
train2890,2.228660
train2891,-0.280101
train2892,0.705273
train2893,-3.238244
train2894,3.263533
train2895,-1.568249
train2896,-0.612246
train2897,-0.044814
train2898,-3.914037
train2899,4.316144
train2900,3.663199
train2901,2.499480
train2902,-3.200642
train2903,-4.468718
train2904,4.239338
train2905,0.321960
train2906,-2.272450
train2907,-4.935896
train2908,0.443699
train2909,-0.968592
train2910,-4.230342
train2911,-1.158384
train2912,-2.257775
train2913,-4.147804
train2914,-4.919107
train2915,1.123056
train2916,2.492251
train2917,2.996396
train2918,2.809186
train2919,-3.579653
train2920,0.142039
train2921,-3.337692
train2922,0.912350
train2923,3.519385
train2924,-1.833713
train2925,1.794719
train2926,-4.825614
train2927,3.710620
train2928,4.968628
train2929,-2.530593
train2930,-4.506146
train2931,1.596293
train2932,-4.002139
train2933,-3.984596
train2934,0.307601
train2935,0.689866
train2936,4.387137
train2937,-3.938314
train2938,4.285848
train2939,2.881095
train2940,-2.770782
train2941,-1.299663
train2942,1.996148
train2943,1.526859
train2944,2.208064
train2945,1.675219
train2946,3.988551
train2947,2.431055
train2948,4.667128
train2949,0.710827
train2950,1.218002
train2951,3.639918
train2952,0.360580
train2953,-3.933856
train2954,-3.686156
train2955,1.856997
train2956,2.837240
train2957,1.999456
train2958,3.356179
train2959,4.702884
train2960,4.492559
train2961,1.728759
train2962,-2.906103
train2963,-1.641759
train2964,1.703499
train2965,-1.697737
train2966,-1.219976
train2967,-2.715937
train2968,-2.931525
train2969,-3.889058
train2970,2.273453
train2971,2.834889
train2972,2.935658
train2973,-4.513087
train2974,2.911390
train2975,-2.310251
train2976,3.033626
train2977,4.215082
train2978,0.057101
train2979,2.495941
train2980,-4.816661
train2981,3.839732
train2982,-1.084784
train2983,-0.449140
train2984,0.001571
train2985,2.582283
train2986,-2.078833
train2987,2.887114
train2988,-2.638140
train2989,4.193474
train2990,3.975068
train2991,1.691596
train2992,3.903041
train2993,3.727663
train2994,-1.139682
train2995,1.110547
train2996,2.625330
train2997,3.223464
train2998,-2.531281
train2999,0.915140
train3000,-0.782439
train3001,-1.181487
train3002,-1.250998
train3003,0.281257
train3004,-0.719393
train3005,-0.047370
train3006,-2.088776
train3007,3.254325
train3008,-4.826579
train3009,-4.383100
train3010,4.073672
train3011,1.451091
train3012,-3.676256
train3013,4.476593
train3014,1.151032
train3015,-2.719585
train3016,-2.486100
train3017,4.881223
train3018,-2.428354
train3019,-3.345188
train3020,3.384187
train3021,3.135503
train3022,-4.969060
train3023,-3.200520
train3024,4.176236
train3025,-4.296618
train3026,1.580800
train3027,2.227668
train3028,-1.958518
train3029,-0.590918
train3030,-2.249215
train3031,-3.650390
train3032,-3.572239
train3033,-1.899719
train3034,-0.499157
train3035,-1.718978
train3036,-0.916488
train3037,3.487399
train3038,1.061290
train3039,-2.957299
train3040,-3.645645
train3041,-3.064974
train3042,-4.471200
train3043,0.975700
train3044,-3.313828
train3045,-0.202213
train3046,1.813357
train3047,2.503388
train3048,-2.757814
train3049,2.424100
train3050,4.483584
train3051,-1.321189
train3052,2.655384
train3053,-0.223042
train3054,-0.501249
train3055,2.390661
train3056,0.577655
train3057,4.672157
train3058,0.392318
train3059,0.078004
train3060,-4.278483
train3061,4.986548
train3062,4.583006
train3063,-4.405320
train3064,4.326133
train3065,-4.641353
train3066,-3.565143
train3067,-0.102266
train3068,0.848918
train3069,-1.009972
train3070,-4.374229
train3071,-2.768377
train3072,1.675492
train3073,-1.907168
train3074,1.188475
train3075,-1.821774
train3076,0.457039
train3077,1.048432
train3078,1.248900
train3079,-1.567128
train3080,-3.122295
train3081,1.440958
train3082,1.145416
train3083,4.784461
train3084,-3.708842
train3085,-2.080386
train3086,-0.029866
train3087,-0.350804
train3088,-2.158522
train3089,-0.410693
train3090,1.353094
train3091,1.604715
train3092,0.734191
train3093,0.585887
train3094,0.401388
train3095,1.819709
train3096,-2.750202
train3097,4.380639
train3098,-1.003640
train3099,1.086367
train3100,3.189006
train3101,-3.108796
train3102,0.494051
train3103,4.168279
train3104,1.836466
train3105,0.541082
train3106,-4.188082
train3107,-1.548208
train3108,-3.786873
train3109,-4.773040
train3110,-3.070949
train3111,-0.646644
train3112,0.040769
train3113,4.687020
train3114,-4.739992
train3115,-1.813977
train3116,-1.548340
train3117,-0.534470
train3118,-3.538000
train3119,0.950445
train3120,1.989502
train3121,-2.381593
train3122,4.497727
train3123,-4.260584
train3124,-2.987645
train3125,4.607397
train3126,-3.452727
train3127,-0.351639
train3128,3.288064
train3129,1.710321
train3130,-3.936109
train3131,-4.510825
train3132,-1.382388
train3133,-4.764171
train3134,-2.747845
train3135,3.241556
train3136,3.105085
train3137,0.269382
train3138,3.875905
train3139,1.995897
train3140,-2.770331
train3141,-1.860466
train3142,3.069358
train3143,-2.829227
train3144,2.748591
train3145,0.860533
train3146,1.540557
train3147,-0.915514
train3148,-2.251984
train3149,1.925972
train3150,-4.671298
train3151,1.593404
train3152,-3.826181
train3153,2.059794
train3154,3.561479
train3155,-0.261412
train3156,-2.789166
train3157,1.375529
train3158,1.130106
train3159,-3.429363
train3160,0.642813
train3161,-4.493786
train3162,-4.603516
train3163,-2.933760
train3164,3.670902
train3165,0.786260
train3166,1.162490
train3167,-3.221091
train3168,-0.217587
train3169,1.499548
train3170,2.792047
train3171,-0.250528
train3172,3.198634
train3173,3.971101
train3174,0.143215
train3175,2.317329
train3176,-1.599969
train3177,-0.561836
train3178,0.084778
train3179,-1.915424
train3180,0.556416
train3181,-4.783934
train3182,1.681280
train3183,2.696907
train3184,0.421267
train3185,-4.968455
train3186,-0.211603
train3187,-2.770269
train3188,-4.931070
train3189,-1.126739
train3190,1.859129
train3191,4.876820
train3192,-2.603071
train3193,-4.074608
train3194,-0.123678
train3195,1.830615
train3196,-0.944270
train3197,3.902073
train3198,2.770413
train3199,-0.006726
train3200,2.815162
train3201,-0.329412
train3202,3.995756
train3203,-0.456226
train3204,3.750070
train3205,3.813654
train3206,4.642762
train3207,-1.893413
train3208,0.755984
train3209,1.374700
train3210,-1.194193
train3211,4.842605
train3212,-1.468697
train3213,2.909553
train3214,1.800048
train3215,3.735692
train3216,-0.931807
train3217,4.753904
train3218,1.166139
train3219,-2.345305
train3220,4.902356
train3221,2.878392
train3222,-2.031124
train3223,-4.060863
train3224,2.742894
train3225,-4.549235
train3226,1.769734
train3227,-3.363313
train3228,3.279279
train3229,-4.774182
train3230,-2.249994
train3231,0.406160
train3232,0.903233
train3233,-1.565540
train3234,-3.971471
train3235,0.145889
train3236,-1.778591
train3237,-4.199679
train3238,-1.573387
train3239,0.749727
train3240,4.090965
train3241,1.641508
train3242,4.795146
train3243,1.508579
train3244,0.621194
train3245,2.001063
train3246,-2.164178
train3247,4.059669
train3248,-4.357701
train3249,-2.582973
train3250,-1.579908
train3251,-4.856695
train3252,4.676116
train3253,-3.833220
train3254,-1.493653
train3255,1.025086
train3256,3.790843
train3257,-4.537090
train3258,-4.246355
train3259,2.224890
train3260,-4.438004
train3261,0.039614
train3262,2.894843
train3263,-2.687062
train3264,2.021399
train3265,1.832413
train3266,1.621189
train3267,-1.212950
train3268,3.092882
train3269,-3.469952
train3270,4.775069
train3271,0.158919
train3272,1.246339
train3273,-0.500878
train3274,-4.132925
train3275,-3.904114
train3276,4.946875
train3277,-4.369826
train3278,-0.495633
train3279,2.135821
train3280,1.853178
train3281,2.306979
train3282,-3.443011
train3283,2.016483
train3284,-0.619315
train3285,0.479526
train3286,-2.812661
train3287,2.068442
train3288,-0.223470
train3289,-0.936965
train3290,1.312844
train3291,-0.895643
train3292,-0.296268
train3293,1.239501
train3294,-0.511943
train3295,4.393618
train3296,-1.369936
train3297,2.847602
train3298,-4.586751
train3299,-0.266892
train3300,4.820733
train3301,-4.898889
train3302,-0.139618
train3303,-2.830172
train3304,-1.877702
train3305,0.350635
train3306,3.263698
train3307,-4.158466
train3308,1.419740
train3309,-0.078159
train3310,-2.251076
train3311,-0.622603
train3312,3.725389
train3313,4.297919
train3314,0.596802
train3315,-3.755895
train3316,0.643720
train3317,-2.119904
train3318,4.894808
train3319,3.210190
train3320,-4.699007
train3321,-1.623072
train3322,1.621864
train3323,2.982720
train3324,3.311984
train3325,-1.350805
train3326,4.087926
train3327,-3.950589
train3328,1.519660
train3329,-2.370017
train3330,-3.563119
train3331,4.526012
train3332,4.238278
train3333,-4.824469
train3334,-4.746253
train3335,4.874449
train3336,-0.460272
train3337,-2.094289
train3338,-4.970281
train3339,-1.186543
train3340,1.624045
train3341,0.439063
train3342,-4.014552
train3343,-4.832800
train3344,-3.002220
train3345,-1.907795
train3346,-2.553606
train3347,3.621236
train3348,-3.075277
train3349,-1.062334
train3350,4.699820
train3351,-4.098922
train3352,-4.828523
train3353,1.017019
train3354,-2.899765
train3355,-4.233879
train3356,2.778290
train3357,0.368696
train3358,-2.110518
train3359,-3.948996
train3360,0.331312
train3361,1.157709
train3362,0.857715
train3363,-0.178641
train3364,-0.044500
train3365,-3.422962
train3366,-4.562205
train3367,-4.102094
train3368,2.949386
train3369,-0.205366
train3370,2.451349
train3371,2.908644
train3372,4.427590
train3373,0.561256
train3374,-3.306560
train3375,3.886760
train3376,3.196010
train3377,3.553977
train3378,1.873244
train3379,-3.024759
train3380,3.411219
train3381,3.778297
train3382,-0.093658
train3383,1.566223
train3384,-3.792675
train3385,-3.009024
train3386,4.048488
train3387,1.503186
train3388,0.830350
train3389,-0.171348
train3390,-2.951634
train3391,1.936999
train3392,3.126115
train3393,-0.275035
train3394,4.748998
train3395,0.538945
train3396,-4.071221
train3397,-1.647308
train3398,0.612600
train3399,-3.439949
train3400,-2.977406
train3401,-4.679279
train3402,-3.990510
train3403,4.351852
train3404,3.395469
train3405,-2.763241
train3406,-2.967651
train3407,-4.984291
train3408,4.190988
train3409,-0.133183
train3410,-3.403881
train3411,-0.387298
train3412,-4.556385
train3413,-1.419196
train3414,4.586415
train3415,-1.420597
train3416,1.321271
train3417,-3.077824
train3418,-0.926780
train3419,4.925827
train3420,4.275223
train3421,1.791369
train3422,-3.758748
train3423,4.433701
train3424,1.965192
train3425,-0.591318
train3426,-3.097736
train3427,-3.613501
train3428,3.485405
train3429,1.048979
train3430,-3.254258
train3431,-0.833384
train3432,4.326311
train3433,-2.822048
train3434,1.562894
train3435,1.982064
train3436,0.868122
train3437,1.621340
train3438,4.255754
train3439,-3.180679
train3440,-0.113664
train3441,-0.509698
train3442,-4.471468
train3443,3.748522
train3444,3.798235
train3445,-1.871302
train3446,-3.348145
train3447,4.657739
train3448,3.587815
train3449,3.036687
train3450,3.818849
train3451,-0.483714
train3452,4.187808
train3453,-1.121187
train3454,-2.696693
train3455,-3.282301
train3456,-2.191095
train3457,0.634647
train3458,-3.710150
train3459,-1.365876
train3460,-4.740237
train3461,-2.655337
train3462,-0.028766
train3463,4.637036
train3464,1.389822
train3465,2.447997
train3466,0.025159
train3467,-1.734639
train3468,-4.468333
train3469,3.945134
train3470,3.137706
train3471,-4.721523
train3472,4.744970
train3473,-1.259767
train3474,-3.254444
train3475,0.037738
train3476,-3.217715
train3477,-3.922488
train3478,4.486279
train3479,-3.881577
train3480,1.331752
train3481,-4.106342
train3482,0.078642
train3483,-4.973685
train3484,2.906774
train3485,-1.024752
train3486,1.981454
train3487,-4.593123
train3488,1.143450
train3489,3.992461
train3490,1.734796
train3491,-0.192548
train3492,-2.726899
train3493,-0.281399
train3494,-4.642837
train3495,-2.768316
train3496,2.223235
train3497,-0.073897
train3498,-3.240469
train3499,-0.704586
train3500,2.927638
train3501,-4.098995
train3502,-2.536978
train3503,2.670385
train3504,3.564820
train3505,1.119094
train3506,-0.821552
train3507,-3.448834
train3508,2.436493
train3509,3.117114
train3510,-4.989847
train3511,0.397511
train3512,1.449329
train3513,4.413726
train3514,-2.925621
train3515,-0.157693
train3516,-1.913551
train3517,1.209200
train3518,-2.679192
train3519,-1.730580
train3520,4.358640
train3521,-2.128574
train3522,0.533360
train3523,1.285131
train3524,-4.599466
train3525,0.560778
train3526,-1.929856
train3527,-3.299902
train3528,-1.048017
train3529,0.289445
train3530,-3.688877
train3531,-2.741157
train3532,0.293434
train3533,2.482036
train3534,-4.696598
train3535,4.401016
train3536,0.454282
train3537,-4.935082
train3538,-2.629423
train3539,-1.151279
train3540,-4.014508
train3541,-4.600540
train3542,1.524747
train3543,-4.552296
train3544,-3.286962
train3545,1.964531
train3546,0.939220
train3547,2.150069
train3548,-2.228355
train3549,-0.496460
train3550,3.285917
train3551,-0.117607
train3552,2.645476
train3553,-2.255781
train3554,-2.575679
train3555,0.691169
train3556,-4.915886
train3557,-0.746745
train3558,4.067308
train3559,-3.050684
train3560,3.340185
train3561,-4.033137
train3562,-2.250173
train3563,4.766549
train3564,3.669569
train3565,-3.035348
train3566,2.326322
train3567,1.257064
train3568,4.629587
train3569,-4.094611
train3570,2.526666
train3571,1.078525
train3572,-2.060984
train3573,0.984949
train3574,-0.834796
train3575,-0.454910
train3576,3.644932
train3577,2.701761
train3578,0.760972
train3579,-2.237446
train3580,-4.568430
train3581,2.985575
train3582,4.427482
train3583,2.861732
train3584,1.228114
train3585,0.580710
train3586,-1.605675
train3587,2.279345
train3588,-3.760474
train3589,-2.136390
train3590,-1.976109
train3591,-0.894113
train3592,-2.167775
train3593,-3.203765
train3594,2.700262
train3595,1.082097
train3596,0.302245
train3597,-2.608466
train3598,4.840104
train3599,0.899821
train3600,-4.610555
train3601,0.653058
train3602,3.083684
train3603,0.705151
train3604,4.369001
train3605,-3.375344
train3606,2.202497
train3607,2.761224
train3608,-0.133906
train3609,2.561104
train3610,2.132894
train3611,-0.513377
train3612,-0.126039
train3613,-2.318126
train3614,0.745110
train3615,4.896665
train3616,-2.059165
train3617,2.833984
train3618,-4.148931
train3619,4.790828
train3620,-4.460728
train3621,-4.033789
train3622,2.677452
train3623,-3.500720
train3624,-4.040557
train3625,-3.170587
train3626,0.493381
train3627,-0.393110
train3628,4.881800
train3629,3.585231
train3630,-0.404946
train3631,3.943030
train3632,0.157871
train3633,4.252431
train3634,1.988888
train3635,-1.291960
train3636,4.047967
train3637,4.141244
train3638,-2.242452
train3639,-3.591285
train3640,4.976819
train3641,4.013413
train3642,-4.292526
train3643,-0.039798
train3644,-1.219572
train3645,3.513477
train3646,-0.010960
train3647,0.476790
train3648,-0.493998
train3649,4.559191
train3650,4.734242
train3651,3.134631
train3652,-3.736187
train3653,3.785795
train3654,4.727511
train3655,1.704091
train3656,1.878036
train3657,-4.203073
train3658,2.071142
train3659,0.251579
train3660,0.902891
train3661,2.802757
train3662,0.735746
train3663,2.629598
train3664,1.671902
train3665,1.168710
train3666,4.292685
train3667,-1.397561
train3668,-4.388429
train3669,-3.890170
train3670,-0.596154
train3671,3.880418
train3672,1.449438
train3673,4.772295
train3674,3.597120
train3675,-4.899891
train3676,-2.695394
train3677,-0.260558
train3678,1.487217
train3679,0.809897
train3680,-0.515465
train3681,-4.107275
train3682,-4.957623
train3683,-4.933100
train3684,1.947201
train3685,-4.792782
train3686,-1.565569
train3687,-0.894547
train3688,0.293693
train3689,4.470999
train3690,4.277844
train3691,3.011957
train3692,4.727189
train3693,-4.259281
train3694,2.043476
train3695,-2.347828
train3696,-3.219323
train3697,-4.015401
train3698,-2.959550
train3699,-2.014942
train3700,3.488228
train3701,4.483317
train3702,1.901490
train3703,0.676807
train3704,-1.601047
train3705,-1.610345
train3706,3.736871
train3707,4.697648
train3708,0.242401
train3709,-3.834349
train3710,1.726846
train3711,-0.118275
train3712,1.998130
train3713,0.725584
train3714,2.380092
train3715,2.312193
train3716,2.966422
train3717,1.989087
train3718,4.856259
train3719,-0.012119
train3720,1.493292
train3721,-1.453379
train3722,-0.546438
train3723,-3.534595
train3724,2.454166
train3725,2.288046
train3726,-2.042120
train3727,0.177040
train3728,-3.656693
train3729,3.044906
train3730,-2.085981
train3731,-4.734044
train3732,1.619401
train3733,2.783312
train3734,-4.554436
train3735,3.319008
train3736,2.513619
train3737,-2.024599
train3738,2.878563
train3739,4.910828
train3740,-3.472669
train3741,3.783940
train3742,2.107808
train3743,2.350512
train3744,0.706491
train3745,-3.100797
train3746,-3.519793
train3747,3.520162
train3748,0.943596
train3749,4.371769
train3750,-3.976081
train3751,0.250247
train3752,4.837473
train3753,2.867655
train3754,3.140393
train3755,4.927776
train3756,1.502899
train3757,-4.699132
train3758,3.721388
train3759,-3.232260
train3760,-0.245512
train3761,4.314518
train3762,-2.489193
train3763,-2.262997
train3764,-2.708470
train3765,2.774745
train3766,1.973902
train3767,4.336714
train3768,0.936069
train3769,-2.028425
train3770,3.331162
train3771,-0.683367
train3772,4.929366
train3773,-3.681051
train3774,1.554904
train3775,-2.697284
train3776,-0.074487
train3777,3.189243
train3778,4.069987
train3779,-1.108418
train3780,-0.196369
train3781,4.879512
train3782,0.765012
train3783,-0.267972
train3784,4.277160
train3785,-0.052743
train3786,-2.860680
train3787,-2.514109
train3788,0.108081
train3789,0.661783
train3790,1.356648
train3791,-0.971584
train3792,2.750563
train3793,-3.945814
train3794,-2.119895
train3795,3.463542
train3796,0.994992
train3797,-0.271157
train3798,-4.595865
train3799,2.827209
train3800,3.190518
train3801,4.701039
train3802,0.801336
train3803,1.185214
train3804,0.441349
train3805,-2.566589
train3806,-2.633954
train3807,-0.743050
train3808,-1.804813
train3809,2.379470
train3810,-1.010932
train3811,-3.721172
train3812,3.685107
train3813,1.083051
train3814,-0.573750
train3815,3.743272
train3816,-1.499521
train3817,4.879892
train3818,3.198398
train3819,2.370593
train3820,-0.206528
train3821,-2.176952
train3822,0.152046
train3823,-3.509047
train3824,3.901922
train3825,4.273572
train3826,-3.312339
train3827,-2.653134
train3828,3.134288
train3829,-1.873278
train3830,3.703061
train3831,-1.587345
train3832,-1.901289
train3833,-3.216144
train3834,0.025985
train3835,0.878609
train3836,-4.920014
train3837,4.472257
train3838,4.745867
train3839,-3.676946
train3840,-0.240473
train3841,4.099168
train3842,-1.651466
train3843,-1.061784
train3844,-0.560737
train3845,-4.806287
train3846,-3.176221
train3847,-1.058593
train3848,3.865039
train3849,1.726278
train3850,3.641272
train3851,0.132947
train3852,3.449176
train3853,0.585867
train3854,0.621949
train3855,-3.163523
train3856,-4.014969
train3857,0.150568
train3858,2.808593
train3859,4.317813
train3860,-4.757753
train3861,-3.623594
train3862,-2.607617
train3863,3.356685
train3864,1.852509
train3865,3.644996
train3866,-4.883096
train3867,-4.701841
train3868,-3.412577
train3869,1.668975
train3870,-2.007434
train3871,-1.788749
train3872,2.052844
train3873,0.034039
train3874,2.300387
train3875,4.074065
train3876,2.515086
train3877,-2.811154
train3878,-1.435994
train3879,4.613485
train3880,-4.442216
train3881,3.542880
train3882,2.164890
train3883,-2.260219
train3884,-3.521276
train3885,4.017636
train3886,4.006702
train3887,-0.983715
train3888,-1.062804
train3889,1.217462
train3890,3.840531
train3891,3.630483
train3892,-1.768898
train3893,3.049061
train3894,-3.151927
train3895,-3.955680
train3896,4.972954
train3897,3.311540
train3898,1.280526
train3899,-1.108863
train3900,1.407012
train3901,-0.181702
train3902,4.578867
train3903,0.355434
train3904,-2.829811
train3905,4.569572
train3906,-2.964408
train3907,3.499337
train3908,-1.132352
train3909,-2.304696
train3910,-2.127663
train3911,-0.272845
train3912,4.630159
train3913,4.000558
train3914,-0.512224
train3915,-0.870485
train3916,2.865424
train3917,1.420632
train3918,-0.093166
train3919,-3.843781
train3920,1.204249
train3921,-3.189683
train3922,-1.127763
train3923,2.130055
train3924,3.624434
train3925,-1.374690
train3926,1.601927
train3927,-2.274948
train3928,-4.859484
train3929,3.467446
train3930,-1.131614
train3931,3.109157
train3932,-4.984446
train3933,-0.821158
train3934,-2.198910
train3935,-3.220035
train3936,4.793552
train3937,-0.382182
train3938,-3.842146
train3939,-0.693152
train3940,0.418419
train3941,-3.547309
train3942,-0.328688
train3943,-3.386605
train3944,-4.767233
train3945,-2.864469
train3946,2.580895
train3947,3.864154
train3948,-2.987320
train3949,4.130166
train3950,2.787085
train3951,-1.279760
train3952,3.792403
train3953,-1.179466
train3954,0.128429
train3955,0.429319
train3956,-2.660552
train3957,0.253140
train3958,-3.049719
train3959,-3.484304
train3960,4.269736
train3961,-3.340641
train3962,-3.153221
train3963,0.285789
train3964,2.937221
train3965,4.737908
train3966,4.299283
train3967,2.001796
train3968,1.154984
train3969,-2.805930
train3970,-1.086800
train3971,1.144007
train3972,0.571434
train3973,-1.352618
train3974,0.756762
train3975,4.119977
train3976,-0.698800
train3977,-2.671448
train3978,0.085915
train3979,-0.218789
train3980,1.998032
train3981,-1.182350
train3982,0.614774
train3983,1.160864
train3984,-3.450287
train3985,-3.414628
train3986,1.163915
train3987,-0.659421
train3988,2.032945
train3989,-3.688477
train3990,0.331308
train3991,-4.895594
train3992,-2.047537
train3993,-3.597152
train3994,1.102485
train3995,-2.605151
train3996,2.703717
train3997,-3.695179
train3998,0.273126
train3999,1.400031
train4000,-4.539846
train4001,-2.460145
train4002,1.398840
train4003,-3.787834
train4004,0.846273
train4005,4.984075
train4006,2.911691
train4007,-1.521722
train4008,2.014538
train4009,-0.893238
train4010,-0.052418
train4011,4.908488
train4012,-0.642625
train4013,4.591740
train4014,-4.382936
train4015,0.606749
train4016,-1.724641
train4017,1.405225
train4018,0.002997
train4019,-3.988847
train4020,-0.204314
train4021,-1.347569
train4022,1.288945
train4023,3.248859
train4024,-3.243910
train4025,1.671139
train4026,-2.384275
train4027,-4.814981
train4028,-4.394873
train4029,4.768760
train4030,4.040943
train4031,4.205646
train4032,3.068483
train4033,1.325116
train4034,-1.615861
train4035,1.638017
train4036,3.962211
train4037,-4.835041
train4038,2.706267
train4039,-3.056534
train4040,3.209995
train4041,0.123867
train4042,4.197148
train4043,4.517247
train4044,-1.857657
train4045,-1.061556
train4046,-4.392699
train4047,-3.074268
train4048,-0.784921
train4049,-4.968785
train4050,-4.548213
train4051,-4.326663
train4052,-4.614606
train4053,4.754969
train4054,0.220821
train4055,0.300644
train4056,4.654979
train4057,4.888333
train4058,2.513061
train4059,0.185540
train4060,-0.391707
train4061,2.366869
train4062,-1.120334
train4063,-3.708553
train4064,-4.145986
train4065,3.116391
train4066,1.848949
train4067,2.549558
train4068,-4.726631
train4069,2.717870
train4070,2.502938
train4071,0.285677
train4072,-4.135327
train4073,1.689164
train4074,2.943892
train4075,3.777853
train4076,-0.506159
train4077,-1.545104
train4078,-4.330397
train4079,1.460109
train4080,-0.455282
train4081,-2.237619
train4082,-2.085519
train4083,-3.407897
train4084,-4.637420
train4085,1.731008
train4086,2.738806
train4087,3.939668
train4088,1.178612
train4089,-2.655163
train4090,-3.289623
train4091,1.378172
train4092,2.433940
train4093,-0.851476
train4094,1.148380
train4095,-2.834315
train4096,1.690232
train4097,0.636134
train4098,2.473833
train4099,-2.793617
train4100,1.489605
train4101,0.342623
train4102,-4.052811
train4103,2.406025
train4104,4.614704
train4105,-1.623467
train4106,1.195429
train4107,3.208130
train4108,4.857940
train4109,4.794811
train4110,0.981569
train4111,-4.067083
train4112,1.823639
train4113,-3.313098
train4114,4.693791
train4115,-4.227632
train4116,2.590844
train4117,-0.331554
train4118,-1.392515
train4119,-0.760044
train4120,-4.751857
train4121,4.731502
train4122,-3.370366
train4123,-1.284854
train4124,2.219134
train4125,-1.305708
train4126,-4.469735
train4127,4.602752
train4128,3.067615
train4129,2.241412
train4130,2.702578
train4131,-3.879012
train4132,4.601989
train4133,-4.030390
train4134,-2.887795
train4135,-1.703340
train4136,2.587528
train4137,0.891963
train4138,-3.732724
train4139,-3.550853
train4140,-0.726130
train4141,4.832646
train4142,-4.253803
train4143,3.398562
train4144,-1.285424
train4145,0.471023
train4146,0.530504
train4147,3.430668
train4148,-3.092159
train4149,-0.110292
train4150,1.776025
train4151,1.286670
train4152,1.939881
train4153,-4.845807
train4154,4.518822
train4155,-1.049335
train4156,4.229113
train4157,-0.047880
train4158,1.334944
train4159,1.316982
train4160,-4.460627
train4161,3.503052
train4162,4.872670
train4163,-0.286297
train4164,1.674415
train4165,-1.627651
train4166,1.811412
train4167,3.485708
train4168,-0.784482
train4169,3.596560
train4170,-4.079166
train4171,3.360962
train4172,2.608030
train4173,3.670675
train4174,-1.073030
train4175,-0.766502
train4176,-1.312025
train4177,1.226777
train4178,4.335993
train4179,-4.557882
train4180,-3.695910
train4181,-1.383348
train4182,2.168643
train4183,-4.502160
train4184,4.464394
train4185,-4.718479
train4186,0.889438
train4187,4.033350
train4188,-4.749600
train4189,3.037476
train4190,-4.723872
train4191,0.965461
train4192,3.325731
train4193,0.806549
train4194,3.591317
train4195,-2.704002
train4196,-1.819067
train4197,-1.092229
train4198,-2.241295
train4199,-4.745753
