SampleID,Target
train2569,2.471065
train2570,-0.837330
train2571,-3.673298
train2572,1.484765
train2573,1.368019
train2574,-3.369517
train2575,1.163138
train2576,-0.896577
train2577,1.523973
train2578,0.721084
train2579,-4.386087
train2580,-1.398763
train2581,4.068009
train2582,-3.626799
train2583,-1.753601
train2584,3.444335
train2585,-4.542056
train2586,2.602512
train2587,3.081208
train2588,0.557505
train2589,-0.942750
train2590,2.791085
train2591,-1.820431
train2592,-2.275631
train2593,-2.248740
train2594,-4.961140
train2595,-3.818119
train2596,-1.306934
train2597,0.044045
train2598,-2.003412
train2599,-0.882553
train2600,4.033663
train2601,0.607707
train2602,0.493776
train2603,-3.750916
train2604,4.694110
train2605,-0.067058
train2606,2.038268
train2607,-3.876204
train2608,4.426560
train2609,0.005930
train2610,2.558478
train2611,2.285073
train2612,3.877293
train2613,-3.747515
train2614,3.228508
train2615,-2.090311
train2616,1.067756
train2617,4.153514
train2618,3.496699
train2619,-0.921170
train2620,-3.742112
train2621,2.120334
train2622,3.451933
train2623,-0.124611
train2624,-2.075273
train2625,-1.992475
train2626,-4.618907
train2627,-3.277076
train2628,-0.829643
train2629,-1.395794
train2630,0.272716
train2631,0.791160
train2632,-4.255375
train2633,4.691635
train2634,4.392641
train2635,1.724152
train2636,4.321824
train2637,-1.069940
train2638,-4.821470
train2639,-4.170764
train2640,2.472716
train2641,4.804395
train2642,1.354272
train2643,3.159966
train2644,-1.817337
train2645,-4.519511
train2646,1.643099
train2647,0.785572
train2648,-4.546381
train2649,-2.383994
train2650,4.086305
train2651,2.130303
train2652,0.853674
train2653,4.377775
train2654,-2.127852
train2655,-3.053416
train2656,-2.641636
train2657,1.928563
train2658,-1.091207
train2659,1.400123
train2660,-2.910006
train2661,-1.749588
train2662,-0.517109
train2663,4.310127
train2664,2.892345
train2665,2.076655
train2666,4.652357
train2667,0.898325
train2668,-0.975313
train2669,4.778622
train2670,4.605557
train2671,1.412787
train2672,-2.882233
train2673,2.028638
train2674,4.957903
train2675,0.719368
train2676,2.555634
train2677,0.910822
train2678,4.658862
train2679,2.483165
train2680,-0.809777
train2681,4.169577
train2682,2.495551
train2683,-2.840970
train2684,-4.527271
train2685,2.838439
train2686,-1.750398
train2687,-2.966193
train2688,-2.801902
train2689,-2.755825
train2690,0.097154
train2691,-1.499346
train2692,-1.798669
train2693,4.021689
train2694,2.398866
train2695,-4.192836
train2696,-3.150732
train2697,3.706497
train2698,-0.214001
train2699,-4.439135
train2700,-2.924527
train2701,3.342485
train2702,-1.804731
train2703,-3.826088
train2704,1.385761
train2705,0.183392
train2706,0.905108
train2707,-4.070546
train2708,1.789642
train2709,1.817108
train2710,4.447424
train2711,-3.093127
train2712,-0.433542
train2713,-1.920129
train2714,1.202955
train2715,-3.360211
train2716,-4.991513
train2717,-2.609118
train2718,1.615046
train2719,1.940792
train2720,-0.333050
train2721,4.700073
train2722,3.998796
train2723,4.655273
train2724,4.861447
train2725,1.554099
train2726,4.747312
train2727,1.266110
train2728,-3.332292
train2729,-3.381155
train2730,2.780425
train2731,-1.688457
train2732,3.703987
train2733,3.411005
train2734,4.994428
train2735,-1.981685
train2736,3.903896
train2737,-2.019257
train2738,-3.033931
train2739,4.014952
train2740,-2.685732
train2741,3.072430
train2742,0.416925
train2743,-1.078396
train2744,0.671775
train2745,1.622317
train2746,2.116676
train2747,3.323036
train2748,-4.565940
train2749,-4.439655
train2750,-0.493454
train2751,-4.133762
train2752,-0.320809
train2753,-1.071363
train2754,-4.948478
train2755,3.197418
train2756,1.683092
train2757,-3.472222
train2758,-2.288198
train2759,3.655197
train2760,2.961631
train2761,-0.848376
train2762,-3.957874
train2763,-3.419791
train2764,-2.154079
train2765,3.050088
train2766,-3.977191
train2767,-2.062175
train2768,4.590995
train2769,-0.944276
train2770,3.178984
train2771,0.438020
train2772,-0.791375
train2773,-1.191880
train2774,-0.952716
train2775,-4.896869
train2776,-1.305668
train2777,1.156138
train2778,1.190170
train2779,4.673136
train2780,-0.597564
train2781,3.958404
train2782,-2.569973
train2783,1.860873
train2784,-2.609330
train2785,1.546888
train2786,-4.684466
train2787,-3.328042
train2788,-2.816808
train2789,2.612200
train2790,-1.404103
train2791,-1.534592
train2792,-4.598971
train2793,-3.318448
train2794,0.617066
train2795,4.407007
train2796,3.292752
train2797,-0.997468
train2798,-3.843771
train2799,-1.006962
train2800,-4.179245
train2801,-1.638870
train2802,-2.210953
train2803,-0.062856
train2804,-4.035007
train2805,4.311603
train2806,-2.151850
train2807,3.837314
train2808,-2.578237
train2809,-4.984500
train2810,-4.497018
train2811,2.129454
train2812,1.710635
train2813,2.942761
train2814,2.706976
train2815,-1.043205
train2816,0.408171
train2817,-4.360298
train2818,-0.930647
train2819,4.232026
train2820,-3.682790
train2821,-0.451745
train2822,-0.668314
train2823,-0.631563
train2824,-0.024337
train2825,2.622446
train2826,-0.230433
train2827,-1.369351
train2828,-4.456876
train2829,4.231917
train2830,0.272822
train2831,2.718050
train2832,0.907586
train2833,4.326014
train2834,1.320781
train2835,0.019042
train2836,3.696117
train2837,-3.824145
train2838,4.136273
train2839,-4.430796
train2840,4.564941
train2841,-4.519425
train2842,-2.637381
train2843,3.819850
train2844,4.072318
train2845,-2.111250
train2846,-4.264150
train2847,-4.384062
train2848,0.811593
train2849,-4.974611
train2850,4.646326
train2851,-2.402883
train2852,-0.906725
train2853,0.337182
train2854,4.083289
train2855,-2.736647
train2856,3.570444
train2857,-3.023659
train2858,-2.860461
train2859,-0.786716
train2860,-1.275383
train2861,-4.027441
train2862,0.019423
train2863,1.503885
train2864,-1.831058
train2865,0.560783
train2866,4.276833
train2867,-4.411705
train2868,-1.452512
train2869,4.556474
train2870,0.405090
train2871,-0.259773
train2872,1.193179
train2873,-1.177522
train2874,-1.348094
train2875,-4.606027
train2876,4.471685
train2877,-4.331600
train2878,-0.419771
train2879,2.514734
train2880,2.626432
train2881,-4.776703
train2882,4.780845
train2883,-4.386262
train2884,1.561563
train2885,2.807393
train2886,-3.116732
train2887,-4.593254
train2888,2.217182
train2889,0.590447
train2890,-2.979186
train2891,1.648765
train2892,-2.382774
train2893,3.235337
train2894,3.251806
train2895,-2.611771
train2896,-2.455507
train2897,3.276911
train2898,-2.617515
train2899,-3.001344
train2900,3.404156
train2901,-3.992581
train2902,-0.316589
train2903,0.889545
train2904,-3.435254
train2905,-4.988114
train2906,4.022089
train2907,3.825415
train2908,-2.928851
train2909,-0.356202
train2910,3.079683
train2911,4.042405
train2912,-3.532956
train2913,3.549978
train2914,2.474773
train2915,1.455289
train2916,-2.765536
train2917,-0.727834
train2918,1.758283
train2919,-1.928454
train2920,-3.822865
train2921,-3.840717
train2922,-0.664814
train2923,2.712425
train2924,-4.371986
train2925,1.598176
train2926,-0.810053
train2927,-2.555407
train2928,-1.334245
train2929,3.601299
train2930,-4.331467
train2931,2.790206
train2932,2.475343
train2933,4.873732
train2934,3.439901
train2935,-1.406772
train2936,4.185340
train2937,2.742694
train2938,3.195169
train2939,4.920258
train2940,0.947789
train2941,-4.075325
train2942,-4.312155
train2943,-0.635689
train2944,3.152016
train2945,-0.133546
train2946,-1.423995
train2947,4.821339
train2948,-0.067258
train2949,-4.757990
train2950,4.852483
train2951,-1.927717
train2952,-1.875752
train2953,-3.783437
train2954,1.353425
train2955,-1.904541
train2956,-0.181205
train2957,-0.261447
train2958,-3.529404
train2959,1.706808
train2960,0.823170
train2961,4.817155
train2962,3.799134
train2963,-2.455458
train2964,-2.114033
train2965,-2.567956
train2966,-4.442126
train2967,-0.483954
train2968,-2.532789
train2969,-2.509704
train2970,1.463518
train2971,0.010868
train2972,-4.333183
train2973,-1.159859
train2974,2.955840
train2975,-4.125959
train2976,4.206377
train2977,-0.238117
train2978,2.927215
train2979,-1.768963
train2980,-2.332793
train2981,-0.489415
train2982,0.865055
train2983,4.697747
train2984,3.658872
train2985,0.708493
train2986,2.139328
train2987,-0.615046
train2988,-2.595761
train2989,0.254133
train2990,-3.345081
train2991,-1.831002
train2992,-4.397842
train2993,-0.037346
train2994,-0.107042
train2995,2.034661
train2996,0.936466
train2997,-3.343194
train2998,-0.802696
train2999,3.907486
train3000,4.178127
train3001,2.438508
train3002,-3.643216
train3003,-0.248352
train3004,4.494713
train3005,2.738506
train3006,-1.110223
train3007,2.732920
train3008,-0.514734
train3009,-4.945061
train3010,-0.402274
train3011,2.013887
train3012,2.263405
train3013,1.751750
train3014,-4.483677
train3015,-3.939974
train3016,-1.411517
train3017,3.123969
train3018,-1.736470
train3019,-4.732911
train3020,-4.800591
train3021,4.566096
train3022,-0.015161
train3023,3.208219
train3024,2.217123
train3025,-4.144456
train3026,-1.923625
train3027,2.030786
train3028,4.158079
train3029,-2.911326
train3030,-4.585644
train3031,-1.070941
train3032,3.204777
train3033,-0.801576
train3034,1.834460
train3035,-1.034521
train3036,1.291784
train3037,-3.743714
train3038,3.645109
train3039,-1.059189
train3040,-0.500544
train3041,4.160123
train3042,4.324709
train3043,1.601610
train3044,4.313083
train3045,3.216644
train3046,3.456077
train3047,-3.704835
train3048,2.806448
train3049,-0.845587
train3050,-3.150563
train3051,0.651408
train3052,3.851447
train3053,0.398374
train3054,1.332510
train3055,-0.051572
train3056,-4.626385
train3057,-3.500655
train3058,-1.268672
train3059,-1.305327
train3060,-2.658494
train3061,0.427253
train3062,0.694963
train3063,-0.093706
train3064,3.872011
train3065,-1.815889
train3066,1.287965
train3067,4.624009
train3068,4.438931
train3069,4.515017
train3070,4.902876
train3071,-4.976918
train3072,2.797661
train3073,-3.340703
train3074,-2.025678
train3075,4.492548
train3076,-2.295456
train3077,-4.950518
train3078,-3.712940
train3079,-4.386627
train3080,0.157176
train3081,4.515301
train3082,3.344079
train3083,-3.974828
train3084,1.531651
train3085,-2.668050
train3086,0.757201
train3087,0.987130
train3088,3.502198
train3089,-1.799560
train3090,-0.110718
train3091,1.456327
train3092,4.362954
train3093,2.678205
train3094,-0.386770
train3095,2.145974
train3096,-2.833135
train3097,2.073407
train3098,-0.986902
train3099,4.257318
train3100,3.089160
train3101,4.350795
train3102,-4.401264
train3103,4.404345
train3104,-0.745842
train3105,4.098496
train3106,-2.374955
train3107,0.719651
train3108,-4.025631
train3109,-4.840326
train3110,-4.769183
train3111,-1.851253
train3112,4.125571
train3113,4.063655
train3114,-1.981860
train3115,-1.844634
train3116,3.347009
train3117,-0.893370
train3118,-1.359314
train3119,3.707312
train3120,-2.876903
train3121,2.258480
train3122,2.085911
train3123,2.961282
train3124,1.643214
train3125,-4.420294
train3126,-2.412070
train3127,3.007782
train3128,1.736993
train3129,2.660901
train3130,-4.225111
train3131,-0.413882
train3132,-1.373968
train3133,3.558287
train3134,-0.768302
train3135,-0.529388
train3136,3.929416
train3137,-1.036917
train3138,-1.496100
train3139,-4.514113
train3140,-3.268025
train3141,1.022222
train3142,4.848326
train3143,-0.769078
train3144,-0.220615
train3145,4.517055
train3146,2.458597
train3147,-2.473446
train3148,1.347640
train3149,2.989871
train3150,-3.535645
train3151,-1.088155
train3152,-2.076875
train3153,-1.121978
train3154,3.867328
train3155,-3.477266
train3156,2.649684
train3157,1.853079
train3158,-4.764294
train3159,-3.689972
train3160,4.553195
train3161,0.798621
train3162,4.771350
train3163,1.839422
train3164,-3.393251
train3165,2.853679
train3166,4.229676
train3167,0.585856
train3168,-4.501784
train3169,4.736862
train3170,-0.105111
train3171,2.846181
train3172,-0.855427
train3173,-3.239941
train3174,-4.159466
train3175,4.322257
train3176,0.727408
train3177,-2.580165
train3178,1.414922
train3179,-0.014683
train3180,4.403494
train3181,3.833490
train3182,-2.112668
train3183,-1.471117
train3184,-4.599267
train3185,-3.555983
train3186,3.883163
train3187,0.142491
train3188,4.215413
train3189,4.270500
train3190,3.041567
train3191,-4.259754
train3192,-0.175353
train3193,4.990325
train3194,-1.439992
train3195,4.030864
train3196,1.986296
train3197,0.805333
train3198,-3.087950
train3199,-1.927890
train3200,3.155979
train3201,4.425718
train3202,-4.651807
train3203,0.622955
train3204,2.644380
train3205,-0.527563
train3206,0.555897
train3207,-1.977301
train3208,-0.195935
train3209,4.656547
train3210,-0.729608
train3211,-3.608185
train3212,3.479075
train3213,-0.917096
train3214,-1.675125
train3215,-4.892450
train3216,4.283519
train3217,0.292022
train3218,-4.127637
train3219,-2.031819
train3220,1.655238
train3221,2.250426
train3222,-1.361577
train3223,3.992706
train3224,-1.781986
train3225,1.361269
train3226,4.752661
train3227,1.539866
train3228,-3.973472
train3229,-1.569432
train3230,-3.341159
train3231,-2.212876
train3232,3.828368
train3233,-2.205673
train3234,1.188404
train3235,2.004798
train3236,2.599962
train3237,-3.025127
train3238,-4.209122
train3239,3.478813
train3240,2.849831
train3241,-2.655140
train3242,3.308736
train3243,1.716927
train3244,-0.541479
train3245,1.302370
train3246,0.421325
train3247,4.551400
train3248,-2.743144
train3249,-3.594519
train3250,-1.771751
train3251,-0.892256
train3252,4.996845
train3253,-0.388236
train3254,2.179018
train3255,1.817741
train3256,-0.149209
train3257,-3.080701
train3258,-2.675349
train3259,-3.041896
train3260,2.125796
train3261,-0.296046
train3262,2.177645
train3263,1.976583
train3264,-3.061282
train3265,-1.781340
train3266,-1.657124
train3267,4.446157
train3268,-4.046721
train3269,-1.726661
train3270,0.309473
train3271,2.085371
train3272,-2.283859
train3273,-3.567063
train3274,-1.456486
train3275,2.526073
train3276,3.742994
train3277,-0.804803
train3278,-4.502586
train3279,-3.624663
train3280,0.758763
train3281,4.230449
train3282,0.731032
train3283,-0.929902
train3284,2.202823
train3285,1.070385
train3286,-1.274989
train3287,-3.944759
train3288,-4.750949
train3289,3.828746
train3290,-0.095859
train3291,-1.420206
train3292,-0.654559
train3293,-0.291538
train3294,3.492883
train3295,-1.230375
train3296,2.118163
train3297,3.427672
train3298,-3.616349
train3299,-2.468463
train3300,1.822396
train3301,3.352973
train3302,1.345140
train3303,1.598075
train3304,4.290410
train3305,-2.294926
train3306,-3.562626
train3307,1.842977
train3308,0.821211
train3309,4.945490
train3310,3.813547
train3311,-1.870876
train3312,-2.494959
train3313,-2.180462
train3314,-1.780867
train3315,0.689835
train3316,3.356637
train3317,3.652447
train3318,-0.878142
train3319,-3.596864
train3320,3.042018
train3321,4.727927
train3322,1.745498
train3323,4.008549
train3324,1.668733
train3325,0.374431
train3326,-4.667811
train3327,4.414410
train3328,4.939778
train3329,-3.559671
train3330,2.572197
train3331,-1.484212
train3332,-0.707118
train3333,-1.701557
train3334,-1.757219
train3335,-4.654176
train3336,0.289153
train3337,0.160990
train3338,0.911226
train3339,-0.101784
train3340,-3.501298
train3341,-1.462929
train3342,3.160139
train3343,3.305664
train3344,0.307616
train3345,1.426343
train3346,-2.408285
train3347,3.778434
train3348,-3.040448
train3349,4.431100
train3350,-4.408053
train3351,-3.031320
train3352,3.537734
train3353,1.390185
train3354,4.838959
train3355,4.201532
train3356,0.036176
train3357,-0.629096
train3358,1.241139
train3359,-1.591712
train3360,-3.822634
train3361,0.566329
train3362,3.589376
train3363,-4.726563
train3364,4.201731
train3365,-0.586113
train3366,3.322670
train3367,-1.105007
train3368,1.793792
train3369,-4.714469
train3370,-0.424381
train3371,-4.161532
train3372,-0.376742
train3373,-1.949476
train3374,3.115501
train3375,-4.736771
train3376,-2.829048
train3377,-0.423004
train3378,-3.032608
train3379,1.456336
train3380,-0.497299
train3381,-4.520010
train3382,-2.426150
train3383,-4.125719
train3384,1.610435
train3385,0.882994
train3386,0.583640
train3387,3.866762
train3388,1.964558
train3389,0.439143
train3390,2.629771
train3391,-4.278149
train3392,4.536031
train3393,-1.155643
train3394,4.258597
train3395,-4.273974
train3396,-4.294155
train3397,-1.926948
train3398,-0.003427
train3399,-3.569511
train3400,-3.296130
train3401,1.772758
train3402,3.210798
train3403,4.018200
train3404,3.094487
train3405,-4.574683
train3406,-0.143257
train3407,2.665026
train3408,0.268739
train3409,4.601531
train3410,-3.223672
train3411,4.205289
train3412,-2.401170
train3413,3.978898
train3414,4.190907
train3415,4.414105
train3416,2.502330
train3417,1.211946
train3418,1.386634
train3419,3.049472
train3420,-1.759840
train3421,-1.528680
train3422,0.306278
train3423,-3.165389
train3424,0.831263
train3425,-1.984532
train3426,3.938351
train3427,-1.085199
train3428,4.547493
train3429,-4.354364
train3430,-1.411923
train3431,-1.272902
train3432,0.815875
train3433,0.421136
train3434,4.062033
train3435,0.579428
train3436,-3.567227
train3437,-3.271177
train3438,2.002868
train3439,2.133355
train3440,-4.600597
train3441,2.548004
train3442,1.461763
train3443,2.843226
train3444,0.916656
train3445,4.180113
train3446,-2.919041
train3447,-2.929467
train3448,0.111599
train3449,-3.178435
train3450,0.846798
train3451,-0.013887
train3452,3.713245
train3453,-0.893632
train3454,-4.288489
train3455,0.694437
train3456,-4.870602
train3457,-0.560386
train3458,1.294799
train3459,0.720916
train3460,-3.953586
train3461,1.308364
train3462,0.777326
train3463,-4.324470
train3464,-1.772653
train3465,3.338496
train3466,4.041396
train3467,3.248417
train3468,1.806024
train3469,1.974119
train3470,-1.928187
train3471,1.308547
train3472,3.074271
train3473,1.462950
train3474,-0.558117
train3475,-1.837336
train3476,-3.210107
train3477,2.483936
train3478,0.382245
train3479,-2.386801
train3480,2.328603
train3481,-2.525361
train3482,2.217838
train3483,0.234649
train3484,3.225542
train3485,0.860268
train3486,-4.024659
train3487,3.251572
train3488,0.078177
train3489,-2.955311
train3490,-4.459054
train3491,1.288901
train3492,4.444507
train3493,0.555354
train3494,-3.039032
train3495,-0.763069
train3496,1.248301
train3497,-0.653353
train3498,0.257171
train3499,-0.980144
train3500,3.657607
train3501,4.010146
train3502,-0.534595
train3503,3.377915
train3504,-4.330705
train3505,-0.240424
train3506,-2.519857
train3507,-3.760283
train3508,0.593632
train3509,2.266327
train3510,2.993458
train3511,2.203903
train3512,2.168609
train3513,4.901927
train3514,-2.902440
train3515,3.771994
train3516,-2.739103
train3517,1.427042
train3518,2.629976
train3519,-2.945326
train3520,1.330200
train3521,-2.432123
train3522,-4.105112
train3523,1.362829
train3524,0.240050
train3525,-0.899489
train3526,-0.067943
train3527,1.626375
train3528,-1.549877
train3529,-4.851255
train3530,1.371004
train3531,-2.057318
train3532,3.669103
train3533,-0.451006
train3534,0.514834
train3535,2.712139
train3536,-1.330929
train3537,2.070381
train3538,-2.094050
train3539,-2.160329
train3540,0.765012
train3541,2.086438
train3542,1.321445
train3543,-0.193322
train3544,0.590448
train3545,1.715020
train3546,-1.303155
train3547,0.102902
train3548,-0.464698
train3549,-4.718742
train3550,-1.006642
train3551,4.122276
train3552,-0.430817
train3553,-4.516885
train3554,-0.257457
train3555,-1.703372
train3556,4.289290
train3557,-2.721432
train3558,1.176020
train3559,-3.678099
train3560,-3.065887
train3561,-3.964236
train3562,-3.779439
train3563,-2.496954
train3564,1.210527
train3565,3.883096
train3566,-0.977568
train3567,-3.723816
train3568,-2.547026
train3569,-2.611634
train3570,1.939389
train3571,-1.217896
train3572,-4.283914
train3573,1.887368
train3574,-0.045130
train3575,-1.936387
train3576,-1.710086
train3577,3.014420
train3578,1.217264
train3579,-2.352724
train3580,-1.153893
train3581,-2.547193
train3582,0.193545
train3583,2.767951
train3584,-2.267799
train3585,-2.766162
train3586,1.597320
train3587,-4.700111
train3588,4.552991
train3589,-0.609197
train3590,4.653158
train3591,4.414080
train3592,3.457730
train3593,-0.759179
train3594,-4.199163
train3595,-3.887467
train3596,2.788951
train3597,1.593132
train3598,1.072537
train3599,2.161882
train3600,3.519311
train3601,-1.633705
train3602,4.935875
train3603,3.165091
train3604,-1.008971
train3605,4.848131
train3606,-4.325345
train3607,0.527968
train3608,-0.525158
train3609,-3.447037
train3610,-3.582180
train3611,0.472685
train3612,4.755346
train3613,2.351863
train3614,-4.058931
train3615,2.227529
train3616,3.557739
train3617,-2.969066
train3618,1.365198
train3619,0.335832
train3620,2.018533
train3621,-2.389192
train3622,1.454362
train3623,2.467069
train3624,-0.156024
train3625,0.489450
train3626,0.356603
train3627,-2.864120
train3628,-4.483876
train3629,-0.968510
train3630,0.452095
train3631,1.059011
train3632,1.250771
train3633,1.849569
train3634,0.292505
train3635,-2.265362
train3636,-1.781524
train3637,-2.375436
train3638,3.213279
train3639,-0.696133
train3640,-0.073395
train3641,1.869635
train3642,-2.548328
train3643,-2.528282
train3644,2.792609
train3645,-1.724351
train3646,1.887313
train3647,2.344818
train3648,3.816224
train3649,-4.333917
train3650,-3.413877
train3651,-0.408231
train3652,1.920162
train3653,-4.724638
train3654,1.721096
train3655,0.421821
train3656,2.283191
train3657,-4.965212
train3658,-3.288912
train3659,2.761146
train3660,1.241507
train3661,-4.237965
train3662,4.822010
train3663,-2.386649
train3664,0.363141
train3665,-4.391376
train3666,-3.615685
train3667,3.031673
train3668,-3.825656
train3669,4.830835
train3670,2.968985
train3671,-0.925226
train3672,-3.161757
train3673,4.964571
train3674,0.780327
train3675,4.574590
train3676,2.230023
train3677,0.471618
train3678,1.970896
train3679,3.558243
train3680,-2.066294
train3681,-3.156404
train3682,3.207078
train3683,2.034511
train3684,2.437234
train3685,-0.725183
train3686,-2.026069
train3687,3.000441
train3688,-2.219468
train3689,4.779824
train3690,-4.733887
train3691,0.342830
train3692,-0.949284
train3693,-1.147957
train3694,-1.124301
train3695,3.299470
train3696,2.361372
train3697,0.320675
train3698,-1.720093
train3699,-3.796754
train3700,-1.880187
train3701,1.143335
train3702,-1.374422
train3703,0.824651
train3704,-3.016215
train3705,-4.396914
train3706,-2.414125
train3707,-4.789999
train3708,-3.510082
train3709,0.114046
train3710,4.863571
train3711,1.901068
train3712,0.372490
train3713,4.043949
train3714,0.140798
train3715,-3.337044
train3716,-0.365208
train3717,2.444981
train3718,-3.865694
train3719,0.985189
train3720,1.915845
train3721,-2.186354
train3722,-3.351452
train3723,-2.916564
train3724,3.298523
train3725,-1.806473
train3726,-3.603035
train3727,0.024158
train3728,1.855237
train3729,4.489402
train3730,-2.479347
train3731,-1.572368
train3732,3.250444
train3733,0.430629
train3734,-0.964189
train3735,-1.853959
train3736,-3.310517
train3737,-1.098006
train3738,-0.369879
train3739,-3.909056
train3740,2.386189
train3741,0.055918
train3742,-1.299938
train3743,3.193189
train3744,-0.816986
train3745,-2.151933
train3746,-2.760060
train3747,-4.054148
train3748,0.084965
train3749,-1.611970
train3750,-2.237086
train3751,-1.102131
train3752,4.722753
train3753,1.264947
train3754,0.627672
train3755,1.399922
train3756,3.261108
train3757,-0.883372
train3758,2.706986
train3759,4.283603
train3760,-1.847625
train3761,4.594788
train3762,-0.800665
train3763,-4.732266
train3764,-2.640236
train3765,4.082729
train3766,-2.183645
train3767,3.073196
train3768,3.159741
train3769,-4.200359
train3770,2.316941
train3771,1.800624
train3772,1.678871
train3773,-4.638450
train3774,2.430870
train3775,2.789534
train3776,-4.456270
train3777,4.628790
train3778,-1.912806
train3779,0.580863
train3780,3.674995
train3781,2.372678
train3782,2.052651
train3783,4.457331
train3784,3.603896
train3785,-1.185029
train3786,-2.926345
train3787,3.071188
train3788,4.700972
train3789,0.929565
train3790,-4.118831
train3791,1.586979
train3792,0.940383
train3793,3.731260
train3794,3.512224
train3795,-2.102223
train3796,-2.185071
train3797,-4.288436
train3798,4.480768
train3799,-0.216895
train3800,-2.832811
train3801,0.768413
train3802,4.746335
train3803,3.753765
train3804,-0.076560
train3805,-0.747695
train3806,0.023743
train3807,-4.048594
train3808,2.378849
train3809,-4.433238
train3810,-2.248971
train3811,2.763582
train3812,-4.111744
train3813,-0.905540
train3814,-3.919652
train3815,0.487703
train3816,-1.814642
train3817,-1.176594
train3818,-0.655943
train3819,-1.346305
train3820,-0.197798
train3821,0.684538
train3822,4.785469
train3823,-3.448950
train3824,2.733290
train3825,0.707587
train3826,2.066318
train3827,3.453333
train3828,-1.209928
train3829,1.938189
train3830,4.525166
train3831,0.944938
train3832,0.285509
train3833,-0.359521
train3834,-3.880867
train3835,1.360606
train3836,-3.056142
train3837,-3.885838
train3838,-1.278622
train3839,0.413151
train3840,2.709833
train3841,4.294415
train3842,-2.396926
train3843,0.419392
train3844,2.314861
train3845,-3.510358
train3846,-4.886082
train3847,3.024055
train3848,0.376651
train3849,2.994498
train3850,3.105504
train3851,1.417497
train3852,-0.631049
train3853,3.191480
train3854,-0.519342
train3855,-2.150042
train3856,1.566346
train3857,4.762374
train3858,0.374351
train3859,-4.904088
train3860,-4.467791
train3861,-1.251543
train3862,4.073083
train3863,-3.037750
train3864,-0.012294
train3865,1.051135
train3866,3.468447
train3867,0.951662
train3868,-0.211067
train3869,0.941940
train3870,-1.085013
train3871,2.673640
train3872,-0.276589
train3873,-1.683793
train3874,0.174246
train3875,-4.997313
train3876,4.817021
train3877,4.988262
train3878,-4.353048
train3879,2.143672
train3880,-0.875212
train3881,-1.389592
train3882,-3.820906
train3883,-0.250551
train3884,-3.612528
train3885,-3.639352
train3886,-1.814483
train3887,3.111810
train3888,4.417783
train3889,2.876300
train3890,0.516397
train3891,-4.944803
train3892,4.927168
train3893,1.330251
train3894,-4.600687
train3895,-1.433915
train3896,3.841564
train3897,-3.984544
train3898,1.527040
train3899,3.490035
train3900,-3.144734
train3901,2.111510
train3902,3.565356
train3903,-2.443809
train3904,-4.654819
train3905,-4.125929
train3906,4.309290
train3907,-3.917777
train3908,-1.729741
train3909,1.791967
train3910,-3.330158
train3911,-0.375294
train3912,3.053731
train3913,-2.079556
train3914,3.247600
train3915,2.500103
train3916,1.854268
train3917,-4.438103
train3918,4.707457
train3919,-2.839187
train3920,1.900456
train3921,1.089515
train3922,4.758408
train3923,-3.095531
train3924,4.165757
train3925,-3.735751
train3926,3.584417
train3927,4.173010
train3928,-3.834027
train3929,0.888785
train3930,-4.583415
train3931,-2.926487
train3932,-1.780856
train3933,0.003556
train3934,3.134545
train3935,-3.196757
train3936,1.657161
train3937,-3.979984
train3938,-3.076521
train3939,1.053974
train3940,3.491924
train3941,-2.286762
train3942,2.110048
train3943,3.397179
train3944,0.259546
train3945,2.166836
train3946,-4.478108
train3947,-3.390596
train3948,1.987747
train3949,-4.475580
train3950,-4.130982
train3951,-3.698617
train3952,1.701828
train3953,-0.405308
train3954,3.630925
train3955,4.231293
train3956,-2.223915
train3957,0.317610
train3958,4.498720
train3959,3.674471
train3960,2.785573
train3961,4.674747
train3962,3.640482
train3963,1.207926
train3964,0.698191
train3965,-1.856686
train3966,3.771834
train3967,-3.958084
train3968,-1.436979
train3969,3.915922
train3970,-2.157381
train3971,2.889614
train3972,2.679135
train3973,-4.072866
train3974,-2.820365
train3975,2.504544
train3976,4.914312
train3977,0.508297
train3978,-1.538748
train3979,2.129317
train3980,4.600531
train3981,1.189577
train3982,4.252331
train3983,-0.786927
train3984,-2.149305
train3985,-0.243487
train3986,4.435173
train3987,-3.963088
train3988,1.088752
train3989,4.459362
train3990,-2.581076
train3991,4.413317
train3992,4.911912
train3993,-0.207273
train3994,-3.259267
train3995,-3.169859
train3996,1.859155
train3997,-2.787836
train3998,-3.987002
train3999,2.076484
train4000,2.170761
train4001,0.698827
train4002,0.671283
train4003,0.295754
train4004,-1.156264
train4005,3.862689
train4006,-3.412282
train4007,1.096767
train4008,-3.090948
train4009,2.645163
train4010,4.680400
train4011,1.125325
train4012,-0.363119
train4013,0.288110
train4014,4.863528
train4015,-1.175642
train4016,-2.293900
train4017,-1.600474
train4018,-3.282413
train4019,-3.822783
train4020,4.193516
train4021,-1.947422
train4022,-0.101959
train4023,-4.361676
train4024,-2.064427
train4025,-1.853338
train4026,-1.891273
train4027,-1.718051
train4028,-2.320396
train4029,3.251751
train4030,3.603317
train4031,-2.705270
train4032,-3.725367
train4033,-3.933326
train4034,-2.216127
train4035,-2.125530
train4036,2.645841
train4037,2.506347
train4038,-1.351439
train4039,2.106412
train4040,-3.047987
train4041,0.236916
