SampleID,A type,B type
train15286,Numerical,Numerical
train2630,Numerical,Numerical
train7290,Numerical,Numerical
train3113,Numerical,Numerical
train11826,Binary,Numerical
train4378,Numerical,Numerical
train8065,Numerical,Numerical
train14898,Numerical,Numerical
train3431,Numerical,Numerical
train9019,Numerical,Numerical
train10816,Numerical,Numerical
train5425,Numerical,Numerical
train7890,Numerical,Numerical
train7539,Numerical,Numerical
train2650,Numerical,Categorical
train2274,Numerical,Numerical
train8432,Numerical,Numerical
train10943,Numerical,Categorical
train12328,Numerical,Binary
train15134,Numerical,Numerical
train9429,Numerical,Numerical
train11454,Numerical,Numerical
train12404,Numerical,Categorical
train14967,Binary,Numerical
train13810,Categorical,Numerical
train9029,Numerical,Numerical
train104,Categorical,Numerical
train8634,Numerical,Numerical
train13257,Binary,Numerical
train9622,Numerical,Numerical
train13062,Numerical,Numerical
train622,Numerical,Numerical
train14341,Numerical,Binary
train10652,Numerical,Numerical
train3599,Numerical,Numerical
train14658,Numerical,Numerical
train12873,Numerical,Numerical
train5250,Numerical,Numerical
train4424,Numerical,Numerical
train427,Numerical,Numerical
train14619,Numerical,Numerical
train13194,Numerical,Numerical
train14816,Numerical,Categorical
train12761,Numerical,Numerical
train10256,Numerical,Numerical
train10655,Numerical,Numerical
train3239,Numerical,Numerical
train8945,Numerical,Numerical
train1544,Numerical,Numerical
train2528,Numerical,Numerical
train3352,Numerical,Numerical
train1929,Numerical,Numerical
train10580,Binary,Numerical
train1269,Categorical,Numerical
train13144,Numerical,Categorical
train4316,Numerical,Numerical
train10850,Numerical,Categorical
train8760,Numerical,Numerical
train2298,Numerical,Numerical
train11639,Binary,Binary
train10908,Numerical,Numerical
train12890,Binary,Numerical
train1680,Numerical,Numerical
train6460,Numerical,Numerical
train6536,Numerical,Numerical
train1547,Numerical,Categorical
train1828,Numerical,Numerical
train8712,Numerical,Numerical
train9251,Numerical,Numerical
train15499,Numerical,Categorical
train1912,Binary,Numerical
train107,Numerical,Numerical
train4991,Numerical,Numerical
train4715,Numerical,Numerical
train3789,Numerical,Binary
train4868,Numerical,Numerical
train10387,Numerical,Numerical
train5413,Numerical,Numerical
train2038,Numerical,Binary
train9268,Numerical,Numerical
train13660,Numerical,Numerical
train12148,Numerical,Categorical
train7307,Numerical,Numerical
train14194,Numerical,Numerical
train4334,Numerical,Numerical
train7068,Numerical,Numerical
train11986,Numerical,Categorical
train13301,Numerical,Binary
train9752,Numerical,Numerical
train3319,Binary,Numerical
train14331,Numerical,Binary
train470,Numerical,Numerical
train14240,Numerical,Categorical
train14689,Numerical,Binary
train6843,Numerical,Numerical
train11369,Numerical,Numerical
train4985,Numerical,Numerical
train1850,Binary,Numerical
train7225,Numerical,Numerical
train11885,Numerical,Categorical
train6712,Numerical,Numerical
train5966,Numerical,Numerical
train9607,Numerical,Numerical
train1542,Numerical,Numerical
train5796,Numerical,Numerical
train12513,Numerical,Numerical
train10991,Categorical,Numerical
train1551,Numerical,Numerical
train10409,Numerical,Numerical
train875,Categorical,Categorical
train1030,Numerical,Numerical
train10658,Numerical,Numerical
train7512,Numerical,Numerical
train12695,Numerical,Numerical
train1866,Numerical,Numerical
train1089,Numerical,Numerical
train6295,Numerical,Numerical
train11632,Numerical,Binary
train11728,Numerical,Categorical
train578,Numerical,Numerical
train444,Numerical,Numerical
train778,Categorical,Categorical
train3950,Binary,Numerical
train13757,Numerical,Numerical
train12414,Numerical,Numerical
train573,Numerical,Binary
train5686,Numerical,Numerical
train11750,Numerical,Numerical
train2762,Numerical,Binary
train15557,Numerical,Numerical
train8500,Numerical,Numerical
train12520,Numerical,Numerical
train14620,Numerical,Numerical
train14494,Numerical,Numerical
train8734,Numerical,Numerical
train804,Numerical,Numerical
train6192,Numerical,Numerical
train4454,Numerical,Numerical
train11005,Numerical,Numerical
train434,Numerical,Numerical
train4052,Numerical,Numerical
train10714,Numerical,Numerical
train3798,Numerical,Numerical
train10941,Numerical,Numerical
train14035,Numerical,Numerical
train1432,Numerical,Categorical
train12031,Numerical,Numerical
train6432,Numerical,Numerical
train15057,Categorical,Categorical
train12869,Numerical,Numerical
train5917,Numerical,Numerical
train15276,Numerical,Numerical
train14346,Numerical,Numerical
train5876,Numerical,Numerical
train12340,Numerical,Categorical
train13274,Numerical,Numerical
train8794,Numerical,Numerical
train2406,Numerical,Numerical
train16170,Numerical,Numerical
train431,Numerical,Numerical
train12681,Numerical,Categorical
train15830,Numerical,Categorical
train930,Numerical,Numerical
train6686,Numerical,Numerical
train11053,Categorical,Binary
train2099,Numerical,Numerical
train8406,Numerical,Numerical
train5068,Numerical,Numerical
train4459,Numerical,Numerical
train3051,Categorical,Numerical
train886,Numerical,Numerical
train5933,Numerical,Numerical
train5910,Numerical,Numerical
train502,Numerical,Numerical
train2288,Binary,Binary
train15842,Numerical,Numerical
train12297,Numerical,Numerical
train5638,Numerical,Numerical
train14259,Numerical,Numerical
train6324,Numerical,Numerical
train8089,Numerical,Numerical
train7894,Numerical,Numerical
train16003,Numerical,Numerical
train13348,Numerical,Numerical
train13119,Numerical,Numerical
train16133,Numerical,Numerical
train13050,Binary,Numerical
train5814,Numerical,Numerical
train9089,Numerical,Numerical
train2076,Numerical,Numerical
train14680,Numerical,Numerical
train8561,Numerical,Numerical
train8463,Numerical,Numerical
train7465,Numerical,Numerical
train15783,Categorical,Numerical
train3818,Numerical,Numerical
train10399,Numerical,Numerical
train10267,Numerical,Numerical
train8697,Numerical,Numerical
train5137,Numerical,Numerical
train8676,Numerical,Numerical
train15550,Numerical,Numerical
train525,Numerical,Numerical
train866,Numerical,Numerical
train9463,Numerical,Numerical
train9497,Numerical,Numerical
train14054,Binary,Categorical
train14234,Categorical,Categorical
train11698,Numerical,Numerical
train16088,Numerical,Numerical
train8322,Numerical,Numerical
train39,Numerical,Numerical
train9978,Numerical,Numerical
train10039,Numerical,Numerical
train6442,Numerical,Numerical
train14516,Categorical,Numerical
train1063,Numerical,Categorical
train3767,Numerical,Categorical
train5469,Numerical,Numerical
train14741,Numerical,Numerical
train9366,Numerical,Numerical
train9713,Numerical,Numerical
train8911,Numerical,Numerical
train13401,Categorical,Numerical
train921,Numerical,Numerical
train7662,Numerical,Numerical
train161,Categorical,Categorical
train5957,Numerical,Numerical
train15724,Numerical,Numerical
train6311,Numerical,Numerical
train5595,Numerical,Numerical
train14185,Numerical,Numerical
train7458,Numerical,Numerical
train8133,Numerical,Numerical
train12861,Numerical,Numerical
train11038,Numerical,Numerical
train14864,Categorical,Numerical
train11069,Numerical,Numerical
train9862,Numerical,Numerical
train1379,Numerical,Binary
train285,Numerical,Binary
train9139,Numerical,Numerical
train14381,Numerical,Categorical
train10666,Numerical,Numerical
train6417,Numerical,Numerical
train315,Categorical,Numerical
train4379,Numerical,Numerical
train12180,Numerical,Numerical
train11897,Binary,Numerical
train2217,Numerical,Numerical
train3693,Numerical,Binary
train3429,Numerical,Numerical
train9718,Numerical,Numerical
train11922,Binary,Numerical
train9986,Numerical,Numerical
train11549,Numerical,Categorical
train6404,Numerical,Numerical
train6949,Numerical,Numerical
train3837,Numerical,Numerical
train8160,Numerical,Numerical
train13146,Numerical,Numerical
train7979,Numerical,Numerical
train15495,Numerical,Numerical
train5765,Numerical,Numerical
train15163,Numerical,Numerical
train15492,Numerical,Binary
train8058,Numerical,Numerical
train6277,Numerical,Numerical
train5203,Numerical,Numerical
train3477,Numerical,Numerical
train5171,Numerical,Numerical
train8545,Numerical,Numerical
train4201,Numerical,Numerical
train1664,Numerical,Numerical
train14499,Binary,Numerical
train7604,Numerical,Numerical
train7743,Numerical,Numerical
train9557,Numerical,Numerical
train2276,Numerical,Numerical
train11251,Numerical,Numerical
train3498,Numerical,Numerical
train2249,Numerical,Binary
train14441,Numerical,Numerical
train15587,Categorical,Numerical
train11353,Categorical,Numerical
train14671,Numerical,Numerical
train10050,Numerical,Numerical
train8368,Numerical,Numerical
train1390,Numerical,Numerical
train12065,Numerical,Numerical
train10564,Numerical,Numerical
train15971,Numerical,Numerical
train4243,Numerical,Numerical
train9841,Numerical,Numerical
train1455,Categorical,Numerical
train1403,Numerical,Numerical
train5437,Numerical,Numerical
train12734,Categorical,Numerical
train7415,Numerical,Numerical
train6266,Numerical,Numerical
train14258,Binary,Numerical
train5088,Numerical,Numerical
train2696,Categorical,Numerical
train6147,Numerical,Numerical
train10234,Numerical,Numerical
train1267,Numerical,Binary
train1964,Numerical,Binary
train2,Numerical,Categorical
train9214,Numerical,Numerical
train14827,Numerical,Numerical
train7163,Numerical,Numerical
train4098,Numerical,Numerical
train8169,Numerical,Numerical
train11435,Numerical,Categorical
train780,Categorical,Numerical
train1315,Binary,Numerical
train8665,Numerical,Numerical
train3230,Binary,Numerical
train15948,Numerical,Numerical
train9534,Numerical,Numerical
train13788,Numerical,Binary
train12921,Numerical,Numerical
train1308,Numerical,Binary
train6163,Numerical,Numerical
train7589,Numerical,Numerical
train13426,Numerical,Numerical
train13998,Numerical,Numerical
train5583,Numerical,Numerical
train11559,Numerical,Numerical
train4820,Numerical,Numerical
train9357,Numerical,Numerical
train6011,Numerical,Numerical
train15215,Categorical,Binary
train10366,Categorical,Numerical
train3405,Categorical,Numerical
train8731,Numerical,Numerical
train14134,Numerical,Numerical
train16199,Numerical,Numerical
train16026,Numerical,Categorical
train12540,Numerical,Binary
train8476,Numerical,Numerical
train4226,Numerical,Numerical
train426,Numerical,Numerical
train1490,Binary,Numerical
train11732,Numerical,Numerical
train15547,Numerical,Numerical
train4620,Numerical,Numerical
train212,Numerical,Numerical
train2345,Numerical,Numerical
train15840,Numerical,Binary
train15902,Numerical,Numerical
train1810,Categorical,Numerical
train7029,Numerical,Numerical
train6422,Numerical,Numerical
train6613,Numerical,Numerical
train3507,Numerical,Numerical
train5251,Numerical,Numerical
train1460,Numerical,Numerical
train103,Numerical,Numerical
train2188,Numerical,Numerical
train7063,Numerical,Numerical
train7764,Numerical,Numerical
train8343,Numerical,Numerical
train5785,Numerical,Numerical
train8490,Numerical,Numerical
train13765,Numerical,Numerical
train10604,Numerical,Numerical
train710,Numerical,Numerical
train8784,Numerical,Numerical
train5275,Numerical,Numerical
train6144,Numerical,Numerical
train14422,Numerical,Categorical
train4183,Numerical,Numerical
train12337,Numerical,Numerical
train8842,Numerical,Numerical
train3237,Numerical,Numerical
train8685,Numerical,Numerical
train15374,Numerical,Categorical
train4075,Numerical,Numerical
train12626,Numerical,Numerical
train13505,Numerical,Numerical
train8962,Numerical,Numerical
train9782,Numerical,Numerical
train9716,Numerical,Numerical
train13385,Numerical,Numerical
train14725,Numerical,Numerical
train5754,Numerical,Numerical
train10463,Numerical,Numerical
train11961,Numerical,Numerical
train4372,Numerical,Numerical
train2913,Numerical,Numerical
train11934,Numerical,Numerical
train1970,Binary,Binary
train8105,Numerical,Numerical
train10617,Numerical,Numerical
train3309,Numerical,Numerical
train4057,Numerical,Numerical
train304,Numerical,Binary
train5344,Numerical,Numerical
train8721,Numerical,Numerical
train4556,Numerical,Numerical
train803,Numerical,Numerical
train13402,Numerical,Numerical
train1935,Numerical,Binary
train9696,Numerical,Numerical
train15792,Numerical,Numerical
train7918,Numerical,Numerical
train10681,Numerical,Numerical
train6407,Numerical,Numerical
train3691,Binary,Numerical
train3827,Binary,Binary
train931,Numerical,Numerical
train8501,Numerical,Numerical
train11249,Binary,Numerical
train10456,Numerical,Numerical
train2115,Numerical,Binary
train8726,Numerical,Numerical
train1977,Numerical,Numerical
train10509,Numerical,Categorical
train16051,Numerical,Numerical
train1968,Binary,Numerical
train181,Numerical,Numerical
train8609,Numerical,Numerical
train8913,Numerical,Numerical
train13088,Numerical,Numerical
train15490,Numerical,Numerical
train13751,Numerical,Numerical
train7970,Numerical,Numerical
train9309,Numerical,Numerical
train8576,Numerical,Numerical
train2229,Numerical,Numerical
train10877,Numerical,Numerical
train9640,Numerical,Numerical
train8037,Numerical,Numerical
train3568,Categorical,Numerical
train6389,Numerical,Numerical
train14549,Numerical,Numerical
train9381,Numerical,Numerical
train15434,Numerical,Numerical
train587,Numerical,Numerical
train3372,Numerical,Numerical
train1387,Binary,Categorical
train12722,Numerical,Numerical
train14033,Numerical,Numerical
train1171,Numerical,Binary
train6456,Numerical,Numerical
train4104,Numerical,Numerical
train11522,Binary,Numerical
train14988,Numerical,Numerical
train7365,Numerical,Numerical
train12583,Numerical,Numerical
train15203,Numerical,Numerical
train12938,Categorical,Numerical
train2907,Numerical,Numerical
train3640,Categorical,Numerical
train7868,Numerical,Numerical
train2042,Categorical,Binary
train2135,Numerical,Numerical
train6725,Numerical,Numerical
train11409,Categorical,Numerical
train14766,Numerical,Binary
train9090,Numerical,Numerical
train3957,Binary,Numerical
train16008,Numerical,Categorical
train488,Binary,Binary
train5210,Numerical,Numerical
train9979,Numerical,Numerical
train5829,Numerical,Numerical
train13995,Numerical,Numerical
train13682,Numerical,Numerical
train2636,Binary,Binary
train14717,Binary,Numerical
train4946,Numerical,Numerical
train9971,Numerical,Numerical
train4406,Numerical,Numerical
train6989,Numerical,Numerical
train2004,Binary,Numerical
train10173,Categorical,Numerical
train8717,Numerical,Numerical
train15443,Numerical,Numerical
train3895,Numerical,Numerical
train246,Numerical,Numerical
train3306,Categorical,Numerical
train12687,Categorical,Numerical
train1874,Numerical,Numerical
train3169,Binary,Numerical
train9008,Numerical,Numerical
train8437,Numerical,Numerical
train6837,Numerical,Numerical
train1715,Numerical,Numerical
train1222,Numerical,Categorical
train12086,Numerical,Numerical
train9844,Numerical,Numerical
train9153,Numerical,Numerical
train14117,Binary,Numerical
train4535,Numerical,Numerical
train3997,Numerical,Numerical
train11521,Numerical,Numerical
train14324,Binary,Categorical
train6504,Numerical,Numerical
train3262,Numerical,Categorical
train97,Numerical,Binary
train2924,Numerical,Numerical
train7142,Numerical,Numerical
train6075,Numerical,Numerical
train14562,Numerical,Numerical
train8889,Numerical,Numerical
train2840,Numerical,Numerical
train10605,Numerical,Categorical
train13838,Numerical,Binary
train399,Numerical,Numerical
train8318,Numerical,Numerical
train8831,Numerical,Numerical
train11045,Numerical,Binary
train3617,Numerical,Categorical
train8847,Numerical,Numerical
train5450,Numerical,Numerical
train5958,Numerical,Numerical
train8821,Numerical,Numerical
train7963,Numerical,Numerical
train2697,Numerical,Numerical
train1798,Numerical,Numerical
train1376,Numerical,Numerical
train12769,Numerical,Numerical
train1255,Numerical,Numerical
train3018,Numerical,Numerical
train7260,Numerical,Numerical
train7569,Numerical,Numerical
train12260,Categorical,Numerical
train5616,Numerical,Numerical
train14206,Numerical,Categorical
train3326,Numerical,Categorical
train2785,Numerical,Numerical
train2321,Numerical,Numerical
train10357,Numerical,Numerical
train9308,Numerical,Numerical
train1681,Numerical,Numerical
train7399,Numerical,Numerical
train1213,Numerical,Numerical
train5412,Numerical,Numerical
train6480,Numerical,Numerical
train5750,Numerical,Numerical
train7957,Numerical,Numerical
train7139,Numerical,Numerical
train8529,Numerical,Numerical
train482,Numerical,Numerical
train2102,Numerical,Numerical
train7485,Numerical,Numerical
train9820,Numerical,Numerical
train1742,Numerical,Binary
train5313,Numerical,Numerical
train10178,Numerical,Numerical
train11936,Numerical,Binary
train4765,Numerical,Numerical
train7084,Numerical,Numerical
train4527,Numerical,Numerical
train6097,Numerical,Numerical
train948,Numerical,Numerical
train2460,Numerical,Numerical
train10541,Numerical,Numerical
train7424,Numerical,Numerical
train12409,Numerical,Numerical
train15022,Numerical,Categorical
train6382,Numerical,Numerical
train14051,Numerical,Numerical
train9913,Numerical,Numerical
train14111,Numerical,Binary
train1319,Numerical,Numerical
train12586,Categorical,Numerical
train14089,Binary,Binary
train5204,Numerical,Numerical
train15337,Numerical,Numerical
train7655,Numerical,Numerical
train3020,Numerical,Numerical
train13430,Numerical,Numerical
train15989,Numerical,Numerical
train15284,Numerical,Numerical
train4849,Numerical,Numerical
train2617,Numerical,Numerical
train9363,Numerical,Numerical
train14407,Numerical,Binary
train9002,Numerical,Numerical
train3210,Numerical,Categorical
train12221,Numerical,Numerical
train4392,Numerical,Numerical
train2420,Categorical,Numerical
train3052,Numerical,Numerical
train4422,Numerical,Numerical
train570,Binary,Numerical
train14770,Numerical,Numerical
train14363,Categorical,Numerical
train47,Numerical,Numerical
train8014,Numerical,Numerical
train15796,Numerical,Binary
train1991,Categorical,Numerical
train57,Binary,Numerical
train14517,Numerical,Numerical
train10992,Numerical,Numerical
train12030,Numerical,Categorical
train11835,Categorical,Numerical
train14147,Numerical,Binary
train12476,Numerical,Numerical
train3762,Numerical,Numerical
train11321,Numerical,Numerical
train1753,Binary,Numerical
train15310,Numerical,Numerical
train7471,Numerical,Numerical
train239,Categorical,Categorical
train12093,Binary,Numerical
train2529,Numerical,Binary
train13535,Categorical,Numerical
train9225,Numerical,Numerical
train12483,Categorical,Numerical
train14926,Numerical,Categorical
train3771,Numerical,Numerical
train10209,Numerical,Numerical
train4219,Numerical,Numerical
train6896,Numerical,Numerical
train3175,Categorical,Numerical
train1809,Numerical,Binary
train3143,Numerical,Categorical
train14973,Numerical,Categorical
train12638,Numerical,Categorical
train4110,Numerical,Numerical
train2752,Numerical,Numerical
train12025,Numerical,Numerical
train7390,Numerical,Numerical
train12831,Numerical,Categorical
train16181,Numerical,Numerical
train12413,Numerical,Numerical
train15032,Numerical,Numerical
train5447,Numerical,Numerical
train8185,Numerical,Numerical
train1274,Numerical,Numerical
train10163,Binary,Numerical
train11465,Binary,Numerical
train10980,Numerical,Numerical
train282,Numerical,Numerical
train7846,Numerical,Numerical
train15982,Numerical,Numerical
train14555,Numerical,Numerical
train15445,Binary,Numerical
train4609,Numerical,Numerical
train8114,Numerical,Numerical
train11903,Numerical,Numerical
train13790,Categorical,Binary
train1272,Numerical,Binary
train11012,Numerical,Numerical
train13871,Categorical,Numerical
train15786,Numerical,Numerical
train9426,Numerical,Numerical
train3072,Numerical,Binary
train6714,Numerical,Numerical
train11886,Numerical,Numerical
train15036,Numerical,Numerical
train4306,Numerical,Numerical
train7790,Numerical,Numerical
train8575,Numerical,Numerical
train14847,Numerical,Binary
train13710,Numerical,Categorical
train819,Binary,Binary
train1605,Numerical,Numerical
train12042,Numerical,Numerical
train5376,Numerical,Numerical
train12187,Numerical,Numerical
train13048,Numerical,Numerical
train9399,Numerical,Numerical
train15403,Numerical,Categorical
train5858,Numerical,Numerical
train9610,Numerical,Numerical
train6999,Numerical,Numerical
train1130,Categorical,Numerical
train7778,Numerical,Numerical
train14822,Numerical,Numerical
train8431,Numerical,Numerical
train15824,Numerical,Numerical
train605,Numerical,Numerical
train16009,Numerical,Categorical
train15676,Numerical,Numerical
train4943,Numerical,Numerical
train7147,Numerical,Numerical
train14587,Numerical,Numerical
train14665,Binary,Numerical
train6939,Numerical,Numerical
train1241,Categorical,Categorical
train14679,Numerical,Numerical
train8456,Numerical,Numerical
train8388,Numerical,Numerical
train9667,Numerical,Numerical
train6706,Numerical,Numerical
train12884,Numerical,Numerical
train1604,Numerical,Binary
train9931,Numerical,Numerical
train7500,Numerical,Numerical
train7694,Numerical,Numerical
train14317,Categorical,Numerical
train14443,Numerical,Categorical
train4503,Numerical,Numerical
train8854,Numerical,Numerical
train4723,Numerical,Numerical
train14592,Numerical,Numerical
train13180,Numerical,Numerical
train12378,Numerical,Numerical
train13997,Numerical,Numerical
train7505,Numerical,Numerical
train13467,Categorical,Numerical
train2958,Numerical,Numerical
train4131,Numerical,Numerical
train5159,Numerical,Numerical
train5478,Numerical,Numerical
train7172,Numerical,Numerical
train8797,Numerical,Numerical
train12112,Numerical,Numerical
train7950,Numerical,Numerical
train13696,Categorical,Numerical
train8098,Numerical,Numerical
train6184,Numerical,Numerical
train2429,Numerical,Numerical
train13670,Categorical,Numerical
train8400,Numerical,Numerical
train15987,Numerical,Categorical
train9905,Numerical,Numerical
train12798,Numerical,Numerical
train6776,Numerical,Numerical
train15739,Numerical,Numerical
train4032,Numerical,Numerical
train5399,Numerical,Numerical
train2311,Numerical,Numerical
train13984,Binary,Numerical
train14245,Numerical,Categorical
train10354,Numerical,Numerical
train613,Binary,Numerical
train2253,Categorical,Numerical
train10997,Numerical,Numerical
train11878,Numerical,Numerical
train14969,Numerical,Numerical
train12439,Numerical,Numerical
train10417,Numerical,Binary
train9178,Numerical,Numerical
train15935,Numerical,Numerical
train9087,Numerical,Numerical
train16159,Numerical,Numerical
train13284,Numerical,Categorical
train12825,Numerical,Numerical
train6778,Numerical,Numerical
train3778,Numerical,Numerical
train2524,Categorical,Binary
train13225,Numerical,Numerical
train15307,Numerical,Numerical
train565,Numerical,Numerical
train1568,Numerical,Numerical
train7281,Numerical,Numerical
train7661,Numerical,Numerical
train14773,Numerical,Categorical
train6110,Numerical,Numerical
train1558,Numerical,Numerical
train1081,Numerical,Numerical
train3508,Numerical,Numerical
train7195,Numerical,Numerical
train4807,Numerical,Numerical
train13725,Binary,Numerical
train5392,Numerical,Numerical
train529,Categorical,Numerical
train10919,Numerical,Numerical
train4851,Numerical,Numerical
train16194,Numerical,Numerical
train12713,Numerical,Numerical
train10454,Numerical,Categorical
train14708,Numerical,Categorical
train5652,Numerical,Numerical
train10217,Numerical,Numerical
train15934,Categorical,Numerical
train4952,Numerical,Numerical
train15816,Numerical,Numerical
train14678,Numerical,Numerical
train9340,Numerical,Numerical
train7948,Numerical,Numerical
train14074,Numerical,Categorical
train2193,Numerical,Numerical
train992,Numerical,Numerical
train2085,Numerical,Categorical
train7194,Numerical,Numerical
train11659,Numerical,Numerical
train9064,Numerical,Numerical
train3086,Numerical,Categorical
train1042,Binary,Binary
train5993,Numerical,Numerical
train15520,Numerical,Numerical
train5676,Numerical,Numerical
train15680,Numerical,Categorical
train15952,Numerical,Categorical
train1188,Numerical,Numerical
train7542,Numerical,Numerical
train6831,Numerical,Numerical
train15920,Categorical,Numerical
train3575,Numerical,Numerical
train5253,Numerical,Numerical
train882,Categorical,Binary
train8146,Numerical,Numerical
train2048,Categorical,Binary
train4554,Numerical,Numerical
train10429,Numerical,Numerical
train4680,Numerical,Numerical
train1614,Numerical,Numerical
train13220,Binary,Numerical
train7148,Numerical,Numerical
train11733,Categorical,Binary
train10889,Numerical,Numerical
train4012,Numerical,Numerical
train145,Numerical,Numerical
train989,Numerical,Numerical
train10909,Numerical,Categorical
train727,Numerical,Numerical
train8972,Numerical,Numerical
train127,Binary,Numerical
train5685,Numerical,Numerical
train3564,Numerical,Numerical
train4059,Numerical,Numerical
train8132,Numerical,Numerical
train11718,Numerical,Numerical
train13478,Numerical,Numerical
train2925,Numerical,Numerical
train1794,Numerical,Numerical
train13282,Numerical,Numerical
train2052,Numerical,Binary
train14514,Numerical,Numerical
train11809,Numerical,Numerical
train774,Numerical,Numerical
train13903,Numerical,Numerical
train13489,Categorical,Numerical
train12592,Numerical,Numerical
train5741,Numerical,Numerical
train9930,Numerical,Numerical
train7910,Numerical,Numerical
train5640,Numerical,Numerical
train8460,Numerical,Numerical
train390,Numerical,Numerical
train12987,Binary,Numerical
train5825,Numerical,Numerical
train15446,Binary,Categorical
train13931,Numerical,Numerical
train8182,Numerical,Numerical
train5539,Numerical,Numerical
train1202,Numerical,Numerical
train11583,Numerical,Numerical
train4427,Numerical,Numerical
train12519,Numerical,Numerical
train13817,Binary,Numerical
train5443,Numerical,Numerical
train1737,Numerical,Numerical
train1958,Numerical,Numerical
train10964,Numerical,Categorical
train210,Categorical,Categorical
train579,Numerical,Binary
train1057,Numerical,Numerical
train7580,Numerical,Numerical
train7199,Numerical,Numerical
train8985,Numerical,Numerical
train11105,Binary,Numerical
train3709,Numerical,Binary
train10812,Numerical,Numerical
train1415,Numerical,Numerical
train9712,Numerical,Numerical
train6824,Numerical,Numerical
train10566,Numerical,Numerical
train11868,Categorical,Numerical
train10944,Categorical,Numerical
train1592,Numerical,Numerical
train10958,Binary,Numerical
train11506,Categorical,Binary
train9715,Numerical,Numerical
train15563,Numerical,Binary
train14901,Binary,Numerical
train2252,Numerical,Numerical
train5965,Numerical,Numerical
train8610,Numerical,Numerical
train10123,Numerical,Numerical
train3668,Categorical,Categorical
train1525,Numerical,Numerical
train2261,Numerical,Numerical
train11391,Categorical,Numerical
train1104,Numerical,Numerical
train12691,Binary,Numerical
train16130,Numerical,Numerical
train8629,Numerical,Numerical
train13846,Categorical,Numerical
train3889,Numerical,Numerical
train9312,Numerical,Numerical
train14426,Numerical,Categorical
train15753,Numerical,Numerical
train4808,Numerical,Numerical
train10128,Categorical,Binary
train8778,Numerical,Numerical
train16091,Numerical,Numerical
train12990,Numerical,Numerical
train4705,Numerical,Numerical
train5947,Numerical,Numerical
train15886,Numerical,Numerical
train13202,Numerical,Numerical
train9187,Numerical,Numerical
train445,Numerical,Numerical
train12731,Categorical,Numerical
train15917,Numerical,Numerical
train12854,Numerical,Numerical
train12220,Numerical,Numerical
train13347,Numerical,Numerical
train8328,Numerical,Numerical
train7176,Numerical,Numerical
train14875,Numerical,Numerical
train9341,Numerical,Numerical
train2539,Numerical,Binary
train2619,Numerical,Numerical
train2795,Numerical,Binary
train13075,Numerical,Numerical
train2963,Numerical,Numerical
train5010,Numerical,Numerical
train7551,Numerical,Numerical
train203,Numerical,Numerical
train10910,Numerical,Numerical
train14566,Numerical,Categorical
train11110,Numerical,Categorical
train15325,Numerical,Numerical
train5040,Numerical,Numerical
train5162,Numerical,Numerical
train7102,Numerical,Numerical
train5586,Numerical,Numerical
train14569,Numerical,Numerical
train4412,Numerical,Numerical
train11815,Numerical,Categorical
train13197,Numerical,Binary
train8637,Numerical,Numerical
train235,Numerical,Numerical
train14087,Numerical,Numerical
train129,Numerical,Categorical
train15947,Numerical,Numerical
train5125,Numerical,Numerical
train13735,Numerical,Numerical
train2469,Numerical,Categorical
train14876,Binary,Numerical
train13365,Numerical,Numerical
train12427,Numerical,Numerical
train15,Categorical,Numerical
train14371,Numerical,Numerical
train3648,Numerical,Numerical
train1469,Numerical,Numerical
train2864,Numerical,Numerical
train14647,Numerical,Numerical
train6530,Numerical,Numerical
train13781,Binary,Numerical
train15955,Numerical,Numerical
train743,Binary,Numerical
train16079,Numerical,Numerical
train6496,Numerical,Numerical
train6172,Numerical,Numerical
train4866,Numerical,Numerical
train6777,Numerical,Numerical
train11768,Numerical,Categorical
train7211,Numerical,Numerical
train11076,Numerical,Binary
train12821,Numerical,Binary
train7371,Numerical,Numerical
train11507,Numerical,Numerical
train7262,Numerical,Numerical
train7329,Numerical,Numerical
train3084,Numerical,Numerical
train2691,Numerical,Numerical
train12018,Numerical,Binary
train10791,Numerical,Numerical
train9615,Numerical,Numerical
train7149,Numerical,Numerical
train9915,Numerical,Numerical
train8251,Numerical,Numerical
train5428,Numerical,Numerical
train15506,Numerical,Numerical
train4977,Numerical,Numerical
train13021,Numerical,Numerical
train11534,Numerical,Numerical
train4221,Numerical,Numerical
train6782,Numerical,Numerical
train15570,Numerical,Binary
train6755,Numerical,Numerical
train5663,Numerical,Numerical
train2848,Numerical,Numerical
train11893,Numerical,Numerical
train10476,Numerical,Numerical
train6842,Numerical,Numerical
train1907,Numerical,Numerical
train9824,Numerical,Numerical
train7162,Numerical,Numerical
train13756,Numerical,Binary
train5240,Numerical,Numerical
train9520,Numerical,Numerical
train2110,Numerical,Numerical
train193,Categorical,Numerical
train7278,Numerical,Numerical
train8952,Numerical,Numerical
train1921,Numerical,Numerical
train10875,Numerical,Numerical
train11112,Binary,Numerical
train6437,Numerical,Numerical
train6375,Numerical,Numerical
train958,Numerical,Numerical
train7305,Numerical,Numerical
train12205,Numerical,Numerical
train648,Categorical,Numerical
train3000,Numerical,Numerical
train15199,Categorical,Numerical
train2255,Categorical,Numerical
train12757,Categorical,Numerical
train10381,Numerical,Numerical
train5666,Numerical,Numerical
train4937,Numerical,Numerical
train5897,Numerical,Numerical
