SampleID,A type,B type
train3353,Numerical,Numerical
train5418,Numerical,Numerical
train6930,Numerical,Numerical
train4924,Numerical,Numerical
train3575,Binary,Categorical
train6274,Binary,Numerical
train231,Numerical,Numerical
train7201,Categorical,Numerical
train3959,Numerical,Numerical
train6304,Numerical,Numerical
train6314,Numerical,Categorical
train4787,Numerical,Numerical
train1953,Binary,Categorical
train1646,Numerical,Numerical
train5753,Numerical,Numerical
train2763,Binary,Numerical
train4909,Binary,Categorical
train6795,Numerical,Numerical
train4749,Numerical,Numerical
train5868,Numerical,Numerical
train3966,Categorical,Numerical
train1206,Numerical,Numerical
train3331,Numerical,Binary
train5260,Numerical,Numerical
train942,Numerical,Numerical
train1249,Numerical,Categorical
train719,Numerical,Binary
train6524,Numerical,Numerical
train473,Numerical,Numerical
train4899,Categorical,Numerical
train1609,Numerical,Numerical
train4045,Categorical,Numerical
train3266,Numerical,Categorical
train7029,Binary,Numerical
train4341,Numerical,Numerical
train4068,Numerical,Categorical
train4808,Numerical,Numerical
train627,Numerical,Numerical
train2410,Categorical,Binary
train2439,Numerical,Binary
train5020,Numerical,Binary
train682,Numerical,Numerical
train3252,Numerical,Numerical
train3454,Numerical,Categorical
train6036,Numerical,Numerical
train714,Numerical,Numerical
train5275,Numerical,Numerical
train6216,Categorical,Numerical
train1761,Numerical,Numerical
train1416,Categorical,Numerical
train1819,Categorical,Categorical
train3882,Numerical,Numerical
train2024,Numerical,Numerical
train7597,Numerical,Numerical
train3465,Numerical,Numerical
train6199,Numerical,Numerical
train6462,Numerical,Numerical
train2733,Numerical,Categorical
train3494,Numerical,Numerical
train7702,Numerical,Numerical
train2645,Numerical,Categorical
train4485,Categorical,Categorical
train7694,Numerical,Numerical
train7126,Numerical,Binary
train5234,Categorical,Binary
train4403,Numerical,Numerical
train7699,Numerical,Numerical
train7813,Numerical,Numerical
train5133,Numerical,Categorical
train2563,Numerical,Categorical
train4259,Numerical,Numerical
train1868,Categorical,Numerical
train693,Numerical,Numerical
train6029,Numerical,Numerical
train4455,Numerical,Numerical
train2516,Numerical,Numerical
train2237,Numerical,Categorical
train3602,Numerical,Numerical
train7261,Numerical,Numerical
train2174,Numerical,Numerical
train6966,Numerical,Numerical
train5060,Numerical,Numerical
train582,Categorical,Categorical
train3906,Numerical,Numerical
train5120,Numerical,Numerical
train6105,Numerical,Categorical
train6541,Numerical,Binary
train7569,Numerical,Numerical
train4767,Binary,Categorical
train6901,Binary,Binary
train409,Numerical,Numerical
train2365,Numerical,Numerical
train4369,Numerical,Numerical
train4406,Numerical,Numerical
train218,Numerical,Numerical
train7706,Numerical,Numerical
train293,Binary,Numerical
train1485,Numerical,Categorical
train6889,Numerical,Numerical
train4667,Numerical,Binary
train7331,Numerical,Categorical
train7306,Numerical,Numerical
train4419,Numerical,Numerical
train1039,Numerical,Numerical
train5342,Numerical,Numerical
train5630,Numerical,Numerical
train4711,Numerical,Numerical
train7453,Binary,Numerical
train7138,Binary,Numerical
train3288,Numerical,Numerical
train7690,Categorical,Numerical
train2331,Numerical,Numerical
train1678,Numerical,Numerical
train4145,Numerical,Numerical
train6743,Numerical,Categorical
train5397,Numerical,Numerical
train4036,Numerical,Numerical
train1431,Numerical,Numerical
train5311,Numerical,Numerical
train591,Numerical,Numerical
train540,Numerical,Numerical
train4536,Numerical,Numerical
train6153,Binary,Numerical
train192,Numerical,Numerical
train4853,Numerical,Categorical
train5303,Categorical,Categorical
train7377,Numerical,Numerical
train7555,Categorical,Binary
train6471,Numerical,Categorical
train6284,Numerical,Numerical
train5010,Numerical,Categorical
train3319,Categorical,Numerical
train6584,Numerical,Categorical
train7556,Numerical,Numerical
train5965,Binary,Numerical
train4789,Numerical,Binary
train5232,Numerical,Categorical
train352,Numerical,Categorical
train5480,Numerical,Numerical
train5179,Numerical,Numerical
train793,Categorical,Numerical
train3177,Categorical,Numerical
train1916,Numerical,Numerical
train7019,Numerical,Numerical
train6086,Numerical,Numerical
train335,Numerical,Numerical
train2244,Numerical,Numerical
train2235,Numerical,Numerical
train6168,Numerical,Numerical
train866,Categorical,Numerical
train3291,Numerical,Categorical
train7497,Numerical,Categorical
train7562,Numerical,Numerical
train6546,Numerical,Numerical
train2394,Numerical,Numerical
train3062,Binary,Numerical
train7764,Numerical,Categorical
train4253,Numerical,Numerical
train7633,Binary,Categorical
train4969,Numerical,Categorical
train3644,Numerical,Numerical
train4944,Numerical,Numerical
train5626,Numerical,Categorical
train3444,Numerical,Numerical
train7806,Numerical,Numerical
train3439,Numerical,Numerical
train3245,Categorical,Numerical
train5336,Binary,Numerical
train5902,Numerical,Numerical
train5659,Numerical,Numerical
train1448,Numerical,Numerical
train3945,Binary,Numerical
train3895,Categorical,Numerical
train3300,Numerical,Numerical
train6102,Numerical,Numerical
train7829,Binary,Numerical
train7293,Categorical,Binary
train200,Numerical,Numerical
train7365,Numerical,Numerical
train3593,Categorical,Numerical
train5247,Numerical,Binary
train7561,Numerical,Numerical
train3944,Numerical,Numerical
train4444,Numerical,Numerical
train6311,Numerical,Numerical
train3162,Numerical,Numerical
train15,Categorical,Categorical
train3792,Numerical,Numerical
train6794,Numerical,Numerical
train2449,Numerical,Numerical
train7776,Numerical,Binary
train405,Numerical,Numerical
train7617,Numerical,Numerical
train2080,Numerical,Binary
train6912,Numerical,Numerical
train6466,Numerical,Categorical
train3695,Categorical,Numerical
train3391,Binary,Numerical
train7808,Binary,Numerical
train351,Numerical,Numerical
train6402,Numerical,Numerical
train62,Numerical,Categorical
train2268,Numerical,Numerical
train6511,Numerical,Numerical
train2404,Numerical,Numerical
train2131,Numerical,Numerical
train170,Numerical,Numerical
train6244,Numerical,Numerical
train7472,Numerical,Numerical
train4901,Binary,Categorical
train6019,Categorical,Numerical
train6120,Numerical,Numerical
train4219,Numerical,Numerical
train3760,Numerical,Numerical
train526,Numerical,Numerical
train109,Binary,Numerical
train3485,Numerical,Numerical
train3627,Numerical,Numerical
train5331,Binary,Binary
train2448,Numerical,Numerical
train120,Categorical,Categorical
train1671,Numerical,Numerical
train4649,Numerical,Categorical
train4541,Categorical,Numerical
train847,Numerical,Binary
train1410,Binary,Categorical
train1309,Numerical,Numerical
train3711,Binary,Binary
train4553,Categorical,Numerical
train5804,Numerical,Numerical
train6267,Numerical,Numerical
train2447,Binary,Numerical
train6936,Numerical,Numerical
train1467,Categorical,Categorical
train3119,Numerical,Numerical
train5025,Binary,Numerical
train3050,Categorical,Numerical
train4176,Categorical,Categorical
train7654,Numerical,Binary
train1907,Binary,Categorical
train2901,Numerical,Numerical
train3082,Binary,Numerical
train2401,Numerical,Numerical
train6868,Numerical,Categorical
train7087,Numerical,Numerical
train1979,Numerical,Numerical
train5257,Numerical,Numerical
train1608,Binary,Numerical
train637,Numerical,Numerical
train85,Categorical,Binary
train6433,Numerical,Numerical
train2965,Numerical,Numerical
train5354,Categorical,Numerical
train872,Categorical,Categorical
train4310,Binary,Binary
train1340,Binary,Numerical
train862,Numerical,Numerical
train6707,Numerical,Numerical
train6067,Numerical,Numerical
train4352,Numerical,Categorical
train1279,Numerical,Numerical
train3853,Numerical,Numerical
train3209,Numerical,Numerical
train5556,Numerical,Numerical
train4628,Numerical,Numerical
train6169,Numerical,Numerical
train600,Categorical,Categorical
train7220,Numerical,Numerical
train3776,Categorical,Categorical
train559,Binary,Numerical
train539,Binary,Numerical
train2087,Numerical,Categorical
train6386,Numerical,Numerical
train2847,Numerical,Categorical
train7609,Categorical,Binary
train3493,Numerical,Numerical
train1955,Numerical,Categorical
train7281,Numerical,Numerical
train2362,Numerical,Numerical
train3932,Numerical,Numerical
train487,Categorical,Binary
train6989,Numerical,Numerical
train1,Numerical,Numerical
train3542,Numerical,Numerical
train2916,Numerical,Numerical
train5302,Numerical,Numerical
train5313,Numerical,Numerical
train5459,Categorical,Categorical
train5564,Numerical,Numerical
train300,Binary,Numerical
train506,Numerical,Numerical
train3334,Numerical,Numerical
train5402,Numerical,Numerical
train7187,Numerical,Binary
train5528,Numerical,Numerical
train7653,Numerical,Binary
train4975,Numerical,Numerical
train6042,Numerical,Numerical
train7212,Numerical,Categorical
train2923,Numerical,Binary
train5171,Numerical,Numerical
train3063,Numerical,Numerical
train6246,Numerical,Numerical
train4454,Numerical,Numerical
train7783,Numerical,Categorical
train3606,Numerical,Categorical
train2317,Numerical,Numerical
train5651,Numerical,Numerical
train3997,Numerical,Numerical
train1313,Numerical,Numerical
train3367,Numerical,Numerical
train670,Categorical,Categorical
train5887,Numerical,Numerical
train6698,Numerical,Numerical
train4838,Numerical,Numerical
train3271,Categorical,Numerical
train1631,Binary,Numerical
train165,Numerical,Numerical
train575,Numerical,Binary
train4529,Numerical,Numerical
train7481,Numerical,Numerical
train1784,Categorical,Binary
train82,Categorical,Numerical
train7727,Binary,Binary
train5006,Categorical,Numerical
train2620,Numerical,Numerical
train700,Numerical,Numerical
train2716,Numerical,Numerical
train2482,Binary,Categorical
train5416,Numerical,Numerical
train7548,Categorical,Numerical
train2030,Numerical,Categorical
train565,Categorical,Categorical
train40,Numerical,Categorical
train846,Numerical,Numerical
train2732,Numerical,Numerical
train3003,Categorical,Numerical
train3227,Numerical,Numerical
train6461,Binary,Numerical
train3285,Numerical,Numerical
train1508,Binary,Categorical
train7009,Numerical,Numerical
train6291,Numerical,Numerical
train3400,Numerical,Numerical
train2043,Numerical,Categorical
train7622,Numerical,Categorical
train1946,Numerical,Categorical
train7591,Numerical,Numerical
train5515,Categorical,Categorical
train3425,Categorical,Numerical
train7315,Numerical,Categorical
train5604,Numerical,Numerical
train2357,Numerical,Numerical
train1580,Numerical,Numerical
train6762,Numerical,Binary
train5486,Numerical,Numerical
train5429,Binary,Numerical
train3793,Numerical,Numerical
train7786,Numerical,Numerical
train5191,Numerical,Numerical
train2754,Binary,Numerical
train2232,Categorical,Numerical
train4059,Numerical,Numerical
train6460,Numerical,Numerical
train1697,Numerical,Numerical
train7196,Numerical,Numerical
train4632,Numerical,Categorical
train765,Categorical,Numerical
train3147,Numerical,Numerical
train4123,Numerical,Numerical
train1285,Numerical,Numerical
train1576,Numerical,Numerical
train118,Numerical,Binary
train2076,Numerical,Numerical
train3388,Numerical,Numerical
train1770,Numerical,Numerical
train7815,Numerical,Numerical
train7162,Numerical,Numerical
train5939,Numerical,Numerical
train3769,Numerical,Categorical
train5280,Binary,Binary
train3079,Numerical,Numerical
train4154,Numerical,Numerical
train2492,Numerical,Binary
train1436,Binary,Numerical
train5971,Categorical,Numerical
train362,Binary,Numerical
train3308,Numerical,Numerical
train4378,Categorical,Numerical
train4069,Numerical,Numerical
train823,Numerical,Categorical
train3397,Numerical,Numerical
train770,Numerical,Numerical
train4092,Binary,Binary
train3208,Binary,Numerical
train767,Binary,Numerical
train71,Binary,Numerical
train6574,Numerical,Numerical
train3472,Binary,Numerical
train5099,Numerical,Numerical
train2767,Binary,Categorical
train3889,Numerical,Numerical
train3106,Numerical,Numerical
train6676,Categorical,Numerical
train3343,Numerical,Binary
train869,Binary,Categorical
train4241,Numerical,Numerical
train3759,Numerical,Numerical
train3135,Numerical,Numerical
train1392,Categorical,Categorical
train2493,Categorical,Binary
train3155,Categorical,Numerical
train3660,Numerical,Numerical
train4610,Categorical,Numerical
train5666,Binary,Numerical
train1316,Numerical,Categorical
train5439,Numerical,Numerical
train5529,Numerical,Numerical
train1966,Categorical,Numerical
train458,Numerical,Numerical
train7025,Numerical,Categorical
train1603,Numerical,Numerical
train4501,Numerical,Numerical
train5027,Numerical,Numerical
train2878,Numerical,Categorical
train4917,Numerical,Numerical
train748,Numerical,Numerical
train5920,Numerical,Numerical
train1137,Binary,Categorical
train1423,Categorical,Numerical
train3077,Numerical,Numerical
train5767,Numerical,Numerical
train5741,Numerical,Numerical
train2630,Numerical,Numerical
train4463,Numerical,Binary
train6927,Binary,Categorical
train5615,Binary,Numerical
train1549,Numerical,Numerical
train2372,Binary,Numerical
train191,Numerical,Numerical
train2039,Numerical,Numerical
train5390,Categorical,Categorical
train6939,Binary,Numerical
train5420,Numerical,Numerical
train5358,Categorical,Numerical
train1033,Categorical,Categorical
train4371,Numerical,Numerical
train1938,Numerical,Numerical
train3907,Binary,Numerical
train1727,Categorical,Numerical
train5704,Numerical,Numerical
train786,Numerical,Numerical
train5638,Categorical,Numerical
train5823,Numerical,Numerical
train2791,Numerical,Numerical
train1527,Numerical,Categorical
train5848,Numerical,Numerical
train1297,Numerical,Numerical
train4976,Categorical,Numerical
train6571,Numerical,Numerical
train6283,Numerical,Binary
train3534,Categorical,Numerical
train3311,Binary,Numerical
train6366,Categorical,Numerical
train673,Numerical,Numerical
train6558,Numerical,Numerical
train4745,Categorical,Numerical
train3865,Numerical,Numerical
train6488,Numerical,Numerical
train7668,Numerical,Categorical
train1781,Numerical,Numerical
train6589,Numerical,Binary
train7197,Binary,Numerical
train5846,Numerical,Numerical
train7643,Numerical,Numerical
train6827,Numerical,Numerical
train39,Numerical,Numerical
train1150,Numerical,Numerical
train2808,Binary,Categorical
train2389,Numerical,Binary
train5285,Numerical,Numerical
train7327,Numerical,Binary
train1117,Numerical,Numerical
train5647,Categorical,Numerical
train1875,Numerical,Numerical
train157,Categorical,Numerical
train3273,Numerical,Numerical
train3475,Categorical,Numerical
train4347,Categorical,Numerical
train1424,Numerical,Numerical
train3483,Numerical,Numerical
train2146,Numerical,Numerical
train2346,Categorical,Numerical
train3474,Numerical,Numerical
train6878,Categorical,Numerical
train1062,Numerical,Numerical
train5766,Numerical,Numerical
train542,Numerical,Numerical
train5031,Categorical,Categorical
train6493,Numerical,Numerical
train5738,Categorical,Binary
train2862,Numerical,Numerical
train7188,Numerical,Numerical
train4833,Numerical,Numerical
train2214,Numerical,Numerical
train3261,Numerical,Numerical
train1312,Numerical,Numerical
train1099,Numerical,Numerical
train916,Numerical,Numerical
train6160,Numerical,Numerical
train6627,Binary,Categorical
train664,Numerical,Numerical
train5841,Categorical,Binary
train479,Numerical,Numerical
train7746,Numerical,Numerical
train7560,Numerical,Numerical
train2270,Numerical,Numerical
train3142,Numerical,Numerical
train2819,Categorical,Numerical
train3368,Binary,Numerical
train190,Numerical,Numerical
train6481,Numerical,Numerical
train2957,Categorical,Numerical
train3880,Numerical,Numerical
train7357,Numerical,Numerical
train2100,Binary,Numerical
train4023,Numerical,Numerical
train4718,Categorical,Numerical
train1884,Numerical,Categorical
train2801,Categorical,Numerical
train1790,Binary,Numerical
train7099,Numerical,Numerical
train375,Numerical,Numerical
train973,Numerical,Binary
train4170,Binary,Numerical
train2937,Numerical,Numerical
train4910,Categorical,Binary
train2316,Numerical,Categorical
train2526,Numerical,Numerical
train5032,Numerical,Numerical
train3924,Numerical,Numerical
train6960,Numerical,Numerical
train523,Binary,Numerical
train4983,Numerical,Numerical
train5235,Numerical,Binary
train6516,Binary,Numerical
train360,Numerical,Numerical
train7748,Numerical,Numerical
train1197,Numerical,Numerical
train6173,Numerical,Binary
train2959,Categorical,Categorical
train5519,Numerical,Binary
train1922,Binary,Numerical
train1038,Numerical,Numerical
train6677,Numerical,Numerical
train4035,Categorical,Numerical
train3570,Categorical,Categorical
train5881,Numerical,Numerical
train4847,Numerical,Numerical
train1742,Numerical,Numerical
train960,Numerical,Numerical
train1211,Numerical,Numerical
train5584,Numerical,Binary
train6689,Numerical,Numerical
train2671,Numerical,Numerical
train701,Numerical,Numerical
train19,Numerical,Binary
train6678,Numerical,Numerical
train7656,Numerical,Binary
train791,Numerical,Numerical
train23,Numerical,Binary
train7395,Categorical,Numerical
train6953,Numerical,Numerical
train4779,Numerical,Categorical
train4702,Numerical,Numerical
train3859,Numerical,Numerical
train6782,Numerical,Binary
train1495,Binary,Categorical
train7121,Numerical,Categorical
train6534,Numerical,Binary
train2650,Numerical,Binary
train2971,Numerical,Numerical
train95,Numerical,Binary
train6465,Numerical,Numerical
train1006,Binary,Numerical
train5384,Numerical,Numerical
train3670,Numerical,Numerical
train4967,Binary,Binary
train6947,Numerical,Categorical
train5794,Binary,Binary
train4063,Numerical,Numerical
train1680,Numerical,Categorical
train2745,Numerical,Numerical
train1264,Numerical,Numerical
train721,Numerical,Binary
train1252,Numerical,Categorical
train3270,Numerical,Categorical
train5034,Binary,Binary
train1637,Numerical,Categorical
train7495,Numerical,Numerical
train4791,Numerical,Categorical
train5824,Numerical,Numerical
train5114,Numerical,Numerical
train6068,Numerical,Numerical
train4948,Numerical,Numerical
train6295,Numerical,Numerical
train6478,Binary,Binary
train7122,Numerical,Numerical
train6188,Categorical,Numerical
train4053,Numerical,Binary
train4573,Binary,Numerical
train4380,Numerical,Numerical
train113,Numerical,Numerical
train7349,Categorical,Binary
train6624,Numerical,Categorical
train3316,Numerical,Numerical
train4074,Categorical,Numerical
train1840,Numerical,Categorical
train7509,Numerical,Numerical
train7650,Numerical,Categorical
train5507,Numerical,Numerical
train508,Numerical,Binary
train6369,Numerical,Categorical
train5540,Numerical,Numerical
train4042,Numerical,Numerical
train3766,Numerical,Numerical
train6940,Numerical,Numerical
train2683,Categorical,Categorical
train5851,Numerical,Numerical
train6780,Categorical,Binary
train1722,Categorical,Numerical
train5589,Numerical,Numerical
train3428,Binary,Numerical
train4254,Categorical,Numerical
train5483,Numerical,Numerical
train328,Numerical,Numerical
train642,Numerical,Categorical
train4817,Binary,Categorical
train2151,Numerical,Numerical
train4876,Binary,Numerical
train5221,Categorical,Numerical
train7732,Numerical,Numerical
train1755,Binary,Binary
train2345,Numerical,Numerical
train3847,Numerical,Binary
train2802,Numerical,Binary
train453,Numerical,Numerical
train3115,Numerical,Numerical
train915,Binary,Numerical
train3377,Binary,Binary
train5350,Numerical,Binary
train243,Numerical,Numerical
train4089,Numerical,Numerical
train6088,Categorical,Numerical
train1981,Categorical,Numerical
train6565,Categorical,Categorical
train2182,Categorical,Numerical
train6831,Numerical,Numerical
train2782,Binary,Numerical
train498,Numerical,Numerical
train3977,Binary,Numerical
train6888,Categorical,Numerical
train3365,Categorical,Numerical
train7011,Numerical,Numerical
train2690,Binary,Numerical
train5170,Numerical,Numerical
train644,Numerical,Numerical
train7304,Numerical,Numerical
train3010,Numerical,Numerical
train7352,Numerical,Numerical
train4265,Numerical,Numerical
train808,Binary,Numerical
train1809,Numerical,Binary
train3556,Numerical,Numerical
train1897,Binary,Categorical
train1338,Numerical,Numerical
train5294,Numerical,Numerical
train6885,Numerical,Numerical
train4867,Numerical,Numerical
train3016,Numerical,Numerical
train5412,Binary,Numerical
train1189,Numerical,Numerical
train1661,Numerical,Numerical
train2074,Numerical,Numerical
train2203,Categorical,Numerical
train2884,Numerical,Numerical
train3538,Numerical,Numerical
train7641,Binary,Numerical
train3198,Numerical,Categorical
train5509,Numerical,Numerical
train3258,Numerical,Binary
train2488,Numerical,Numerical
train977,Binary,Numerical
train7236,Numerical,Numerical
train3381,Numerical,Numerical
train5631,Numerical,Categorical
train3988,Numerical,Binary
train5153,Numerical,Categorical
train2729,Numerical,Numerical
train4957,Numerical,Numerical
train7161,Numerical,Numerical
train2175,Categorical,Numerical
train931,Numerical,Numerical
train5633,Binary,Numerical
train2970,Numerical,Numerical
train6792,Numerical,Numerical
train247,Numerical,Binary
train908,Numerical,Numerical
train5728,Numerical,Numerical
train4788,Numerical,Binary
train3863,Numerical,Numerical
train5015,Numerical,Numerical
train4201,Numerical,Categorical
train3702,Numerical,Numerical
train6416,Numerical,Numerical
train3666,Numerical,Numerical
train8,Numerical,Numerical
train7635,Numerical,Categorical
train5175,Numerical,Numerical
train6555,Numerical,Numerical
train1525,Numerical,Categorical
train1019,Numerical,Numerical
train5339,Numerical,Binary
train2033,Binary,Numerical
train229,Numerical,Numerical
train633,Numerical,Numerical
train2940,Numerical,Categorical
train6585,Numerical,Numerical
train3510,Numerical,Numerical
train2469,Numerical,Numerical
train630,Numerical,Numerical
train437,Numerical,Numerical
train7047,Numerical,Numerical
train2908,Numerical,Numerical
train1943,Numerical,Numerical
train5548,Numerical,Numerical
train2180,Numerical,Numerical
train214,Numerical,Categorical
train5949,Categorical,Numerical
train1962,Numerical,Numerical
train2653,Binary,Numerical
train5142,Binary,Numerical
train4229,Numerical,Numerical
train4633,Binary,Numerical
train7185,Categorical,Binary
train7115,Numerical,Numerical
train3786,Numerical,Numerical
train2004,Numerical,Binary
train3217,Numerical,Numerical
train6337,Numerical,Numerical
train3781,Numerical,Numerical
train3218,Numerical,Categorical
train2187,Categorical,Numerical
train888,Categorical,Binary
train5727,Numerical,Numerical
train845,Binary,Numerical
train2915,Categorical,Numerical
train4724,Numerical,Numerical
train7517,Categorical,Categorical
train1251,Numerical,Numerical
train423,Numerical,Numerical
train2429,Numerical,Numerical
train2739,Numerical,Categorical
train2301,Numerical,Numerical
train2190,Categorical,Numerical
train1801,Numerical,Numerical
train482,Binary,Binary
train7611,Numerical,Numerical
train2771,Numerical,Numerical
train1895,Numerical,Numerical
train5959,Numerical,Numerical
train7268,Numerical,Numerical
train7632,Binary,Numerical
train3306,Numerical,Numerical
train7027,Numerical,Numerical
train1849,Numerical,Numerical
train4234,Numerical,Numerical
train7788,Binary,Numerical
train656,Numerical,Numerical
train5368,Numerical,Binary
train2903,Numerical,Numerical
train5736,Numerical,Numerical
train4423,Categorical,Binary
train6053,Numerical,Binary
train59,Numerical,Numerical
train402,Categorical,Numerical
train4433,Numerical,Binary
train7167,Categorical,Numerical
train3647,Numerical,Numerical
train52,Numerical,Numerical
train2311,Categorical,Numerical
train1449,Numerical,Numerical
train1651,Numerical,Numerical
train3307,Numerical,Binary
train5893,Numerical,Categorical
train5482,Numerical,Binary
train1190,Binary,Numerical
train730,Binary,Numerical
train5404,Categorical,Numerical
train835,Numerical,Binary
train7079,Numerical,Binary
train7191,Numerical,Numerical
train7078,Binary,Binary
train5660,Numerical,Numerical
train5492,Numerical,Numerical
train5127,Numerical,Numerical
train2338,Categorical,Numerical
train4044,Numerical,Numerical
train7100,Numerical,Numerical
train5842,Numerical,Numerical
train3446,Binary,Numerical
train159,Numerical,Numerical
train5292,Numerical,Numerical
train7824,Categorical,Numerical
train7441,Numerical,Numerical
train7012,Numerical,Binary
train3336,Numerical,Numerical
train2258,Numerical,Binary
train491,Binary,Binary
train4723,Binary,Binary
train6880,Numerical,Numerical
train6652,Numerical,Categorical
train5636,Numerical,Binary
train2220,Binary,Binary
train709,Categorical,Numerical
train799,Numerical,Numerical
train6594,Numerical,Numerical
train86,Numerical,Numerical
train6872,Categorical,Numerical
train432,Binary,Numerical
train6435,Numerical,Categorical
train2939,Numerical,Numerical
train3669,Categorical,Numerical
train7028,Binary,Numerical
train1515,Binary,Numerical
train4416,Categorical,Numerical
train578,Numerical,Numerical
train3967,Numerical,Numerical
train2788,Numerical,Numerical
train4317,Numerical,Numerical
train6564,Numerical,Numerical
train4473,Numerical,Numerical
train651,Numerical,Numerical
train4480,Numerical,Numerical
train4704,Numerical,Binary
train3972,Numerical,Numerical
train7684,Categorical,Numerical
train5348,Numerical,Numerical
train921,Numerical,Numerical
train2440,Categorical,Numerical
train3522,Categorical,Numerical
train4141,Numerical,Binary
train1501,Numerical,Numerical
train624,Numerical,Numerical
train925,Numerical,Categorical
train4662,Numerical,Numerical
train452,Numerical,Numerical
train5195,Numerical,Numerical
train1918,Categorical,Categorical
train3533,Numerical,Numerical
train5670,Numerical,Numerical
train1593,Numerical,Numerical
train6806,Numerical,Binary
train5684,Categorical,Numerical
train803,Numerical,Categorical
train1970,Categorical,Numerical
train4150,Numerical,Numerical
train3597,Numerical,Categorical
train5892,Numerical,Binary
train5324,Numerical,Numerical
train1929,Numerical,Categorical
train6342,Numerical,Categorical
train2922,Numerical,Numerical
train5986,Categorical,Categorical
train3767,Categorical,Categorical
train183,Numerical,Numerical
train5222,Binary,Categorical
train7498,Numerical,Binary
train6578,Numerical,Categorical
train5014,Numerical,Numerical
train5477,Numerical,Numerical
train7619,Numerical,Numerical
train2945,Numerical,Numerical
train3564,Numerical,Numerical
train3835,Numerical,Numerical
train1042,Numerical,Numerical
train1076,Numerical,Numerical
train1148,Numerical,Numerical
train5369,Numerical,Categorical
train1217,Numerical,Numerical
train6296,Numerical,Numerical
train3102,Numerical,Numerical
train84,Numerical,Numerical
train4482,Numerical,Numerical
train4083,Numerical,Binary
train6127,Numerical,Binary
train7631,Numerical,Categorical
train6655,Binary,Numerical
train6243,Numerical,Numerical
train2920,Numerical,Numerical
train2297,Categorical,Binary
train4804,Numerical,Numerical
train1814,Numerical,Binary
train4859,Numerical,Numerical
train5428,Numerical,Numerical
train3553,Numerical,Numerical
train97,Numerical,Numerical
train5796,Binary,Numerical
train7319,Numerical,Binary
train4750,Numerical,Categorical
train6051,Binary,Numerical
train7728,Numerical,Binary
train1017,Binary,Numerical
train1084,Numerical,Numerical
train6424,Binary,Numerical
train5117,Numerical,Numerical
train6838,Categorical,Categorical
train4652,Numerical,Numerical
train6184,Numerical,Numerical
train605,Numerical,Numerical
train7211,Numerical,Numerical
train404,Numerical,Categorical
train2691,Binary,Categorical
train5679,Binary,Numerical
train4280,Categorical,Numerical
train307,Numerical,Numerical
train3818,Numerical,Numerical
train6970,Categorical,Numerical
train2545,Numerical,Numerical
train2007,Numerical,Categorical
train2795,Numerical,Numerical
train4854,Numerical,Binary
train2975,Numerical,Numerical
train4569,Numerical,Numerical
train5925,Numerical,Numerical
train3041,Binary,Numerical
train4748,Numerical,Numerical
train6235,Numerical,Categorical
train3025,Categorical,Categorical
train1273,Numerical,Numerical
train1111,Binary,Numerical
train4962,Numerical,Numerical
train4456,Binary,Numerical
train3970,Numerical,Numerical
train2952,Numerical,Numerical
train6514,Numerical,Binary
train3408,Numerical,Numerical
train2242,Numerical,Categorical
train3757,Numerical,Binary
train2056,Numerical,Numerical
train5380,Categorical,Numerical
train7085,Numerical,Numerical
train1745,Numerical,Categorical
train2803,Numerical,Numerical
train2597,Binary,Binary
train2793,Numerical,Numerical
train6090,Numerical,Numerical
train1178,Categorical,Categorical
train4918,Binary,Numerical
train6258,Numerical,Numerical
train2830,Numerical,Numerical
train789,Categorical,Numerical
train4064,Numerical,Numerical
train2963,Categorical,Categorical
train5692,Numerical,Binary
train2169,Numerical,Numerical
train3940,Numerical,Numerical
train6376,Numerical,Numerical
train80,Numerical,Numerical
train6602,Binary,Numerical
train3707,Numerical,Categorical
train796,Numerical,Numerical
train4503,Numerical,Numerical
train4602,Numerical,Numerical
train2666,Categorical,Numerical
train2641,Numerical,Numerical
train397,Numerical,Binary
train3027,Numerical,Categorical
train5057,Categorical,Numerical
train269,Numerical,Categorical
train1244,Numerical,Numerical
train6834,Numerical,Numerical
train935,Numerical,Numerical
train5289,Categorical,Numerical
train4304,Numerical,Numerical
train6114,Numerical,Categorical
train7222,Numerical,Numerical
train2446,Numerical,Numerical
train7476,Binary,Binary
train2672,Binary,Numerical
train4424,Numerical,Numerical
train5838,Numerical,Numerical
train5706,Binary,Numerical
train486,Numerical,Numerical
train7713,Numerical,Numerical
train70,Numerical,Numerical
train511,Numerical,Categorical
train6767,Numerical,Numerical
train2930,Numerical,Numerical
train3168,Numerical,Numerical
train1263,Numerical,Categorical
train3005,Numerical,Binary
train7106,Numerical,Numerical
train371,Numerical,Numerical
train5039,Numerical,Numerical
train4699,Numerical,Numerical
train6033,Numerical,Numerical
train4415,Numerical,Numerical
train4731,Numerical,Categorical
train7610,Binary,Numerical
train1782,Numerical,Numerical
train5880,Numerical,Numerical
train7249,Numerical,Numerical
train1001,Numerical,Numerical
train6070,Numerical,Numerical
train6146,Numerical,Numerical
train3337,Categorical,Numerical
train1451,Numerical,Numerical
train5624,Numerical,Numerical
train5267,Binary,Numerical
train6411,Numerical,Categorical
train4894,Binary,Numerical
train7692,Numerical,Numerical
train163,Numerical,Numerical
train6997,Binary,Binary
train3292,Numerical,Numerical
