SampleID,A type,B type
train7859,Numerical,Binary
train24386,Binary,Numerical
train11148,Numerical,Numerical
train28909,Numerical,Numerical
train4927,Numerical,Binary
train13798,Numerical,Numerical
train11059,Numerical,Numerical
train22598,Numerical,Binary
train2792,Numerical,Numerical
train3040,Numerical,Numerical
train29218,Numerical,Categorical
train29217,Categorical,Numerical
train2009,Binary,Numerical
train19527,Numerical,Numerical
train5818,Numerical,Numerical
train28521,Numerical,Binary
train30009,Numerical,Numerical
train18001,Numerical,Numerical
train20446,Binary,Numerical
train674,Categorical,Numerical
train26293,Binary,Numerical
train12189,Numerical,Numerical
train26572,Binary,Categorical
train24395,Numerical,Numerical
train12403,Numerical,Numerical
train29971,Numerical,Categorical
train8925,Numerical,Numerical
train6205,Numerical,Binary
train12923,Numerical,Numerical
train3157,Binary,Categorical
train25680,Numerical,Numerical
train18694,Numerical,Numerical
train19833,Numerical,Numerical
train17035,Numerical,Numerical
train2330,Numerical,Numerical
train20060,Numerical,Numerical
train28251,Numerical,Categorical
train30960,Binary,Numerical
train14309,Numerical,Numerical
train25836,Numerical,Numerical
train29985,Categorical,Numerical
train2068,Binary,Numerical
train31842,Categorical,Numerical
train26141,Numerical,Numerical
train6809,Categorical,Numerical
train10130,Numerical,Numerical
train3963,Numerical,Binary
train70,Numerical,Numerical
train31975,Numerical,Binary
train21291,Binary,Numerical
train1901,Numerical,Numerical
train1928,Numerical,Binary
train785,Numerical,Binary
train16432,Numerical,Numerical
train27046,Binary,Categorical
train27970,Numerical,Numerical
train15873,Numerical,Numerical
train7624,Numerical,Numerical
train30555,Numerical,Numerical
train25097,Numerical,Numerical
train7898,Numerical,Numerical
train27428,Binary,Numerical
train18687,Numerical,Numerical
train186,Numerical,Numerical
train29699,Binary,Numerical
train8148,Numerical,Numerical
train4595,Numerical,Numerical
train12804,Numerical,Numerical
train12208,Numerical,Numerical
train10238,Numerical,Numerical
train1424,Categorical,Numerical
train27843,Numerical,Numerical
train6467,Numerical,Numerical
train26723,Numerical,Numerical
train6154,Numerical,Numerical
train14434,Numerical,Numerical
train17711,Numerical,Numerical
train11799,Numerical,Numerical
train14855,Numerical,Numerical
train13146,Numerical,Numerical
train2465,Binary,Numerical
train31624,Numerical,Numerical
train32112,Numerical,Numerical
train910,Numerical,Numerical
train19194,Numerical,Numerical
train3687,Numerical,Numerical
train3953,Numerical,Numerical
train23124,Numerical,Numerical
train24370,Binary,Numerical
train25749,Numerical,Categorical
train13858,Numerical,Numerical
train24831,Binary,Numerical
train23503,Numerical,Numerical
train12529,Numerical,Numerical
train25120,Categorical,Numerical
train27288,Numerical,Numerical
train11543,Numerical,Numerical
train13440,Numerical,Numerical
train23064,Numerical,Numerical
train10934,Numerical,Numerical
train18031,Numerical,Numerical
train28560,Binary,Numerical
train18398,Numerical,Numerical
train22489,Categorical,Binary
train30129,Numerical,Numerical
train1711,Numerical,Numerical
train12069,Numerical,Numerical
train22060,Numerical,Numerical
train21170,Numerical,Binary
train26820,Numerical,Numerical
train22949,Numerical,Categorical
train16784,Numerical,Numerical
train26140,Categorical,Numerical
train19778,Numerical,Numerical
train10011,Numerical,Numerical
train6266,Numerical,Numerical
train14936,Numerical,Numerical
train24275,Numerical,Numerical
train8074,Numerical,Numerical
train20692,Numerical,Numerical
train14214,Numerical,Numerical
train4610,Numerical,Numerical
train3815,Numerical,Numerical
train25983,Numerical,Numerical
train31471,Numerical,Categorical
train11508,Numerical,Numerical
train28290,Numerical,Binary
train5506,Binary,Numerical
train22132,Numerical,Numerical
train27730,Binary,Numerical
train14668,Numerical,Numerical
train5752,Numerical,Numerical
train16258,Numerical,Numerical
train19976,Numerical,Numerical
train22436,Numerical,Numerical
train14852,Numerical,Numerical
train5732,Binary,Numerical
train22220,Categorical,Numerical
train14516,Numerical,Numerical
train22200,Numerical,Numerical
train24420,Numerical,Numerical
train30733,Numerical,Numerical
train18843,Numerical,Numerical
train14665,Numerical,Numerical
train22196,Numerical,Numerical
train5809,Binary,Binary
train12756,Numerical,Numerical
train19762,Numerical,Numerical
train3311,Numerical,Numerical
train18407,Numerical,Numerical
train20711,Numerical,Numerical
train11465,Numerical,Numerical
train5679,Numerical,Numerical
train31495,Categorical,Numerical
train24537,Numerical,Numerical
train23205,Numerical,Numerical
train28853,Binary,Numerical
train4499,Numerical,Categorical
train15708,Numerical,Numerical
train2811,Numerical,Numerical
train12098,Numerical,Numerical
train4117,Categorical,Numerical
train30318,Numerical,Numerical
train23149,Numerical,Numerical
train16523,Numerical,Numerical
train19211,Numerical,Numerical
train611,Numerical,Numerical
train25867,Numerical,Numerical
train12260,Numerical,Numerical
train2874,Numerical,Numerical
train31100,Numerical,Numerical
train12088,Numerical,Numerical
train1222,Numerical,Numerical
train12851,Numerical,Numerical
train17256,Numerical,Numerical
train12433,Numerical,Numerical
train686,Numerical,Binary
train27531,Numerical,Numerical
train15382,Numerical,Numerical
train4424,Categorical,Numerical
train10519,Numerical,Numerical
train27,Numerical,Numerical
train9026,Numerical,Numerical
train20866,Numerical,Numerical
train29099,Numerical,Numerical
train29391,Numerical,Numerical
train9625,Numerical,Numerical
train21079,Numerical,Numerical
train31859,Numerical,Numerical
train25849,Numerical,Numerical
train2419,Numerical,Categorical
train5673,Categorical,Numerical
train15753,Numerical,Numerical
train30646,Numerical,Numerical
train3922,Numerical,Numerical
train23456,Categorical,Numerical
train21155,Binary,Numerical
train13230,Numerical,Numerical
train25980,Numerical,Numerical
train18149,Numerical,Numerical
train24619,Numerical,Numerical
train8361,Numerical,Numerical
train3560,Numerical,Numerical
train21600,Categorical,Numerical
train12341,Numerical,Numerical
train2896,Binary,Numerical
train23232,Numerical,Numerical
train18080,Numerical,Numerical
train5924,Categorical,Numerical
train154,Numerical,Numerical
train29673,Numerical,Numerical
train7574,Categorical,Numerical
train8616,Numerical,Numerical
train27635,Binary,Numerical
train25381,Binary,Numerical
train4461,Numerical,Numerical
train26610,Numerical,Numerical
train26052,Numerical,Numerical
train26399,Numerical,Numerical
train22331,Numerical,Numerical
train15291,Numerical,Numerical
train15957,Numerical,Numerical
train24987,Numerical,Numerical
train7550,Numerical,Numerical
train28305,Numerical,Numerical
train7943,Binary,Categorical
train13918,Numerical,Numerical
train4440,Numerical,Numerical
train24650,Numerical,Numerical
train30200,Numerical,Categorical
train30552,Numerical,Numerical
train6687,Numerical,Numerical
train12620,Numerical,Numerical
train5075,Numerical,Numerical
train1007,Numerical,Numerical
train10049,Numerical,Numerical
train25569,Categorical,Numerical
train29634,Numerical,Numerical
train18968,Numerical,Numerical
train19136,Numerical,Numerical
train17474,Numerical,Numerical
train7356,Binary,Numerical
train4528,Numerical,Numerical
train13515,Numerical,Numerical
train1029,Numerical,Categorical
train17755,Numerical,Numerical
train27547,Numerical,Numerical
train6015,Binary,Binary
train29643,Numerical,Numerical
train5411,Numerical,Binary
train1756,Categorical,Numerical
train1016,Binary,Numerical
train274,Numerical,Binary
train7576,Numerical,Numerical
train23523,Numerical,Binary
train22913,Binary,Numerical
train19019,Numerical,Numerical
train23791,Numerical,Numerical
train25655,Numerical,Numerical
train32061,Numerical,Binary
train20982,Numerical,Numerical
train15789,Numerical,Numerical
train22299,Categorical,Numerical
train24368,Binary,Numerical
train6439,Numerical,Numerical
train5249,Binary,Numerical
train10869,Numerical,Numerical
train27162,Numerical,Categorical
train5241,Numerical,Numerical
train14396,Numerical,Numerical
train13020,Numerical,Numerical
train2871,Numerical,Numerical
train8654,Numerical,Numerical
train21208,Numerical,Numerical
train23522,Numerical,Numerical
train4694,Numerical,Categorical
train8801,Numerical,Numerical
train6673,Numerical,Numerical
train6938,Numerical,Numerical
train28236,Binary,Numerical
train23728,Numerical,Numerical
train17820,Numerical,Numerical
train26022,Numerical,Binary
train8016,Numerical,Categorical
train23780,Numerical,Numerical
train29359,Numerical,Numerical
train5309,Numerical,Numerical
train21845,Numerical,Numerical
train18574,Numerical,Numerical
train24659,Numerical,Categorical
train26591,Categorical,Numerical
train24069,Numerical,Numerical
train9364,Numerical,Numerical
train4000,Numerical,Numerical
train8587,Numerical,Numerical
train16158,Numerical,Numerical
train31916,Numerical,Numerical
train17068,Numerical,Numerical
train32237,Binary,Numerical
train18824,Numerical,Numerical
train22531,Numerical,Numerical
train11551,Numerical,Numerical
train6671,Numerical,Numerical
train31514,Numerical,Numerical
train29938,Numerical,Numerical
train2131,Categorical,Numerical
train25207,Numerical,Numerical
train10064,Numerical,Numerical
train4456,Numerical,Numerical
train30164,Numerical,Numerical
train10417,Numerical,Numerical
train31704,Numerical,Numerical
train27722,Numerical,Categorical
train8712,Numerical,Numerical
train25660,Binary,Numerical
train18024,Numerical,Numerical
train22311,Categorical,Categorical
train19456,Numerical,Numerical
train23563,Categorical,Numerical
train26891,Numerical,Numerical
train11169,Numerical,Numerical
train28915,Categorical,Numerical
train10289,Numerical,Numerical
train29047,Numerical,Numerical
train26985,Binary,Numerical
train25071,Numerical,Numerical
train10401,Numerical,Numerical
train14487,Numerical,Numerical
train9755,Numerical,Numerical
train24805,Numerical,Categorical
train29970,Numerical,Numerical
train1284,Numerical,Binary
train16912,Numerical,Numerical
train2260,Numerical,Categorical
train31512,Categorical,Numerical
train26437,Numerical,Numerical
train2339,Numerical,Numerical
train28714,Numerical,Numerical
train30510,Binary,Numerical
train5667,Numerical,Numerical
train14547,Numerical,Numerical
train18859,Numerical,Numerical
train14766,Numerical,Numerical
train26898,Numerical,Binary
train2064,Numerical,Numerical
train10680,Numerical,Numerical
train30512,Numerical,Numerical
train30931,Numerical,Numerical
train9348,Numerical,Numerical
train3885,Numerical,Categorical
train3348,Numerical,Numerical
train31521,Numerical,Numerical
train13639,Numerical,Numerical
train9798,Numerical,Numerical
train28306,Numerical,Numerical
train1400,Categorical,Binary
train25001,Numerical,Numerical
train2370,Numerical,Numerical
train25533,Categorical,Binary
train29629,Numerical,Numerical
train26568,Categorical,Numerical
train18231,Numerical,Numerical
train17603,Numerical,Numerical
train25256,Numerical,Categorical
train11005,Numerical,Numerical
train22256,Categorical,Binary
train24611,Numerical,Numerical
train29125,Numerical,Numerical
train21423,Numerical,Categorical
train19400,Numerical,Numerical
train9941,Numerical,Numerical
train20155,Numerical,Numerical
train6087,Numerical,Numerical
train28979,Numerical,Categorical
train19920,Numerical,Numerical
train21435,Numerical,Numerical
train5902,Binary,Numerical
train28491,Numerical,Binary
train13867,Numerical,Numerical
train29688,Categorical,Numerical
train30937,Numerical,Numerical
train22774,Numerical,Numerical
train21050,Numerical,Numerical
train27763,Numerical,Numerical
train9397,Numerical,Numerical
train22907,Numerical,Numerical
train22840,Numerical,Numerical
train15517,Numerical,Numerical
train17327,Numerical,Numerical
train22882,Categorical,Numerical
train16048,Numerical,Numerical
train14147,Numerical,Numerical
train6022,Numerical,Binary
train8013,Numerical,Binary
train30999,Numerical,Numerical
train21377,Numerical,Binary
train2872,Numerical,Numerical
train2527,Numerical,Numerical
train11767,Numerical,Numerical
train6489,Numerical,Categorical
train20972,Numerical,Numerical
train11266,Numerical,Numerical
train4869,Numerical,Numerical
train427,Categorical,Binary
train24516,Numerical,Categorical
train31166,Binary,Binary
train32074,Numerical,Numerical
train1174,Numerical,Numerical
train23160,Numerical,Categorical
train9818,Numerical,Numerical
train4381,Numerical,Numerical
train306,Numerical,Numerical
train16556,Numerical,Numerical
train25041,Numerical,Numerical
train19956,Numerical,Numerical
train11958,Numerical,Numerical
train11941,Numerical,Numerical
train20860,Numerical,Binary
train13025,Numerical,Numerical
train4110,Categorical,Numerical
train22066,Numerical,Binary
train29710,Numerical,Binary
train24096,Binary,Binary
train9793,Numerical,Numerical
train26884,Numerical,Numerical
train22122,Numerical,Numerical
train21228,Numerical,Categorical
train1533,Numerical,Numerical
train26374,Binary,Numerical
train19933,Numerical,Numerical
train10067,Numerical,Numerical
train2062,Categorical,Numerical
train25482,Numerical,Numerical
train21496,Numerical,Numerical
train7167,Numerical,Numerical
train1889,Numerical,Categorical
train13164,Numerical,Numerical
train20999,Categorical,Numerical
train7669,Numerical,Numerical
train31251,Numerical,Numerical
train26165,Numerical,Numerical
train19229,Numerical,Numerical
train19761,Numerical,Numerical
train23256,Numerical,Categorical
train18865,Numerical,Numerical
train28793,Numerical,Binary
train27675,Numerical,Binary
train25233,Numerical,Numerical
train31627,Numerical,Numerical
train17115,Numerical,Numerical
train25910,Numerical,Numerical
train32287,Numerical,Numerical
train25978,Numerical,Numerical
train11613,Numerical,Numerical
train15642,Numerical,Numerical
train3053,Numerical,Categorical
train22973,Numerical,Numerical
train16351,Numerical,Numerical
train21296,Numerical,Numerical
train828,Numerical,Numerical
train9917,Numerical,Numerical
train7575,Numerical,Numerical
train1791,Binary,Numerical
train23550,Categorical,Numerical
train1159,Numerical,Categorical
train13342,Numerical,Numerical
train25310,Numerical,Numerical
train277,Numerical,Numerical
train7258,Numerical,Numerical
train11603,Numerical,Numerical
train21322,Binary,Numerical
train1468,Numerical,Numerical
train13141,Numerical,Numerical
train16712,Numerical,Numerical
train12458,Numerical,Numerical
train21646,Numerical,Numerical
train16764,Numerical,Numerical
train30282,Numerical,Categorical
train23633,Numerical,Numerical
train20049,Numerical,Numerical
train19759,Numerical,Numerical
train31703,Numerical,Numerical
train9194,Numerical,Numerical
train16560,Numerical,Numerical
train14565,Numerical,Numerical
train9685,Numerical,Numerical
train21603,Numerical,Numerical
train3021,Numerical,Categorical
train6769,Numerical,Categorical
train10889,Numerical,Numerical
train21767,Numerical,Numerical
train28815,Categorical,Numerical
train16313,Numerical,Numerical
train9411,Numerical,Numerical
train5370,Numerical,Numerical
train5393,Numerical,Numerical
train5099,Numerical,Numerical
train1310,Numerical,Numerical
train27507,Categorical,Numerical
train31093,Numerical,Numerical
train20590,Categorical,Categorical
train212,Numerical,Numerical
train28513,Numerical,Numerical
train8539,Numerical,Numerical
train24628,Numerical,Binary
train10071,Numerical,Numerical
train23115,Numerical,Numerical
train6553,Binary,Binary
train6820,Numerical,Binary
train7885,Numerical,Numerical
train32261,Numerical,Numerical
train12453,Numerical,Numerical
train16546,Numerical,Numerical
train21158,Numerical,Categorical
train24490,Numerical,Categorical
train29230,Numerical,Numerical
train15007,Numerical,Numerical
train14411,Numerical,Numerical
train13853,Numerical,Numerical
train11687,Numerical,Numerical
train257,Numerical,Categorical
train4544,Numerical,Numerical
train24271,Categorical,Numerical
train1813,Numerical,Numerical
train3342,Numerical,Categorical
train18910,Numerical,Numerical
train29722,Numerical,Categorical
train6077,Numerical,Numerical
train14734,Numerical,Numerical
train11489,Numerical,Numerical
train10505,Numerical,Numerical
train31244,Binary,Numerical
train11294,Numerical,Numerical
train25697,Numerical,Categorical
train19549,Numerical,Numerical
train16871,Numerical,Numerical
train7879,Binary,Numerical
train11729,Numerical,Numerical
train13220,Numerical,Numerical
train3866,Numerical,Numerical
train10673,Numerical,Numerical
train2854,Binary,Numerical
train29081,Numerical,Numerical
train13819,Numerical,Numerical
train11022,Numerical,Numerical
train12111,Numerical,Numerical
train27566,Numerical,Numerical
train884,Numerical,Numerical
train5979,Numerical,Numerical
train30801,Numerical,Numerical
train20643,Numerical,Numerical
train31816,Numerical,Numerical
train25587,Numerical,Binary
train29033,Numerical,Numerical
train3068,Numerical,Categorical
train3308,Numerical,Numerical
train30802,Numerical,Numerical
train29660,Numerical,Numerical
train25148,Numerical,Numerical
train18277,Numerical,Numerical
train12217,Numerical,Numerical
train9002,Numerical,Numerical
train23874,Binary,Numerical
train19543,Numerical,Numerical
train7768,Numerical,Numerical
train6770,Categorical,Numerical
train27592,Numerical,Numerical
train14916,Numerical,Numerical
train18009,Numerical,Numerical
train4082,Numerical,Numerical
train6773,Categorical,Binary
train6690,Numerical,Categorical
train7411,Numerical,Numerical
train28211,Numerical,Categorical
train15888,Numerical,Numerical
train11353,Numerical,Numerical
train24711,Binary,Numerical
train2149,Numerical,Categorical
train26745,Numerical,Binary
train9247,Numerical,Numerical
train10347,Numerical,Numerical
train10086,Numerical,Numerical
train27337,Binary,Numerical
train2355,Numerical,Numerical
train3569,Numerical,Numerical
train15177,Numerical,Numerical
train29194,Numerical,Categorical
train19451,Numerical,Numerical
train64,Numerical,Numerical
train32076,Numerical,Numerical
train12059,Numerical,Numerical
train12763,Numerical,Numerical
train17657,Numerical,Numerical
train16904,Numerical,Numerical
train23868,Numerical,Numerical
train21728,Binary,Categorical
train6122,Binary,Numerical
train8944,Numerical,Numerical
train7339,Numerical,Categorical
train21756,Numerical,Categorical
train19694,Numerical,Numerical
train23871,Numerical,Binary
train7079,Categorical,Numerical
train2153,Numerical,Categorical
train18254,Numerical,Numerical
train4724,Numerical,Numerical
train3810,Categorical,Numerical
train10172,Numerical,Numerical
train21542,Categorical,Numerical
train71,Numerical,Numerical
train18813,Numerical,Numerical
train622,Numerical,Numerical
train15392,Numerical,Numerical
train97,Numerical,Binary
train5200,Numerical,Numerical
train12780,Numerical,Numerical
train12895,Numerical,Numerical
train19893,Numerical,Numerical
train6983,Binary,Categorical
train825,Numerical,Binary
train29719,Numerical,Binary
train7750,Numerical,Numerical
train7133,Numerical,Numerical
train23061,Numerical,Binary
train31193,Categorical,Categorical
train28807,Numerical,Numerical
train2043,Numerical,Numerical
train25764,Categorical,Numerical
train10273,Numerical,Numerical
train341,Numerical,Numerical
train19189,Numerical,Numerical
train25784,Numerical,Numerical
train9555,Numerical,Numerical
train1262,Numerical,Numerical
train6003,Numerical,Numerical
train28720,Numerical,Numerical
train14064,Numerical,Numerical
train24878,Numerical,Numerical
train13688,Numerical,Numerical
train28960,Numerical,Numerical
train14874,Numerical,Numerical
train30459,Numerical,Categorical
train11987,Numerical,Numerical
train21462,Numerical,Numerical
train10710,Numerical,Numerical
train6643,Numerical,Numerical
train15928,Numerical,Numerical
train20103,Numerical,Categorical
train17023,Numerical,Numerical
train31187,Numerical,Numerical
train20978,Numerical,Numerical
train12710,Numerical,Numerical
train32254,Numerical,Numerical
train5091,Binary,Numerical
train13862,Numerical,Numerical
train26234,Numerical,Binary
train11891,Numerical,Numerical
train7852,Numerical,Numerical
train10693,Numerical,Numerical
train22852,Numerical,Numerical
train26807,Numerical,Numerical
train14677,Numerical,Numerical
train9132,Numerical,Numerical
train11217,Numerical,Numerical
train8449,Numerical,Numerical
train27932,Numerical,Numerical
train4068,Numerical,Numerical
train21098,Numerical,Numerical
train19515,Numerical,Numerical
train10947,Numerical,Numerical
train10806,Numerical,Numerical
train21433,Binary,Categorical
train16695,Numerical,Numerical
train8465,Numerical,Numerical
train29000,Binary,Numerical
train15821,Numerical,Numerical
train27476,Numerical,Numerical
train5417,Numerical,Numerical
train13260,Numerical,Numerical
train21444,Binary,Numerical
train23721,Numerical,Binary
train6886,Numerical,Numerical
train29632,Categorical,Numerical
train21290,Numerical,Numerical
train25581,Numerical,Categorical
train20064,Numerical,Numerical
train14704,Numerical,Numerical
train31720,Numerical,Categorical
train22359,Numerical,Categorical
train23807,Binary,Binary
train5349,Numerical,Numerical
train6514,Numerical,Categorical
train4604,Numerical,Numerical
train26347,Numerical,Numerical
train4357,Numerical,Numerical
train8344,Numerical,Numerical
train31045,Numerical,Binary
train4827,Numerical,Numerical
train15163,Numerical,Numerical
train8939,Numerical,Numerical
train10488,Numerical,Numerical
train3871,Numerical,Binary
train23482,Binary,Numerical
train20427,Numerical,Numerical
train30064,Numerical,Numerical
train6252,Numerical,Numerical
train12290,Numerical,Numerical
train5347,Binary,Categorical
train7015,Numerical,Numerical
train28582,Numerical,Categorical
train2372,Binary,Numerical
train706,Numerical,Numerical
train27614,Categorical,Numerical
train8869,Numerical,Numerical
train11994,Numerical,Numerical
train22310,Numerical,Categorical
train32366,Numerical,Numerical
train14009,Numerical,Numerical
train5744,Numerical,Categorical
train27968,Numerical,Binary
train10745,Numerical,Numerical
train17769,Numerical,Numerical
train17255,Numerical,Numerical
train16800,Numerical,Numerical
train14215,Numerical,Numerical
train5315,Numerical,Numerical
train12653,Numerical,Numerical
train15612,Numerical,Numerical
train20954,Categorical,Categorical
train22974,Numerical,Numerical
train8900,Numerical,Numerical
train11420,Numerical,Numerical
train7450,Numerical,Numerical
train10447,Numerical,Numerical
train21847,Binary,Numerical
train27764,Numerical,Numerical
train3515,Binary,Numerical
train31997,Categorical,Numerical
train11856,Numerical,Numerical
train11670,Numerical,Numerical
train3067,Categorical,Numerical
train11712,Numerical,Numerical
train13585,Numerical,Numerical
train30966,Binary,Numerical
train4773,Numerical,Numerical
train28878,Categorical,Numerical
train24610,Numerical,Numerical
train9245,Numerical,Numerical
train21776,Numerical,Numerical
train6330,Categorical,Categorical
train6179,Numerical,Numerical
train15621,Numerical,Numerical
train25299,Numerical,Numerical
train26969,Numerical,Numerical
train17477,Numerical,Numerical
train26800,Binary,Numerical
train13019,Numerical,Numerical
train8122,Numerical,Numerical
train28894,Categorical,Categorical
train24296,Categorical,Numerical
train15714,Numerical,Numerical
train24078,Numerical,Numerical
train24520,Numerical,Categorical
train24059,Numerical,Categorical
train7361,Numerical,Numerical
train3847,Numerical,Numerical
train8172,Numerical,Numerical
train4300,Numerical,Numerical
train10185,Numerical,Numerical
train28685,Numerical,Binary
train30320,Categorical,Numerical
train10924,Numerical,Numerical
train26837,Numerical,Numerical
train17870,Numerical,Numerical
train26402,Numerical,Numerical
train26548,Numerical,Numerical
train20815,Numerical,Numerical
train15458,Numerical,Numerical
train6596,Binary,Numerical
train13605,Numerical,Numerical
train5944,Numerical,Categorical
train15999,Numerical,Numerical
train12633,Numerical,Numerical
train31438,Numerical,Numerical
train5662,Numerical,Binary
train23746,Numerical,Numerical
train8125,Numerical,Numerical
train8914,Numerical,Numerical
train2328,Numerical,Numerical
train20540,Numerical,Numerical
train19118,Numerical,Numerical
train6992,Numerical,Numerical
train22114,Numerical,Binary
train5833,Numerical,Numerical
train9519,Numerical,Numerical
train20038,Numerical,Numerical
train16562,Numerical,Numerical
train17768,Numerical,Numerical
train27219,Numerical,Numerical
train24718,Numerical,Numerical
train22787,Binary,Binary
train28367,Numerical,Numerical
train18241,Numerical,Numerical
train5459,Numerical,Numerical
train10223,Numerical,Numerical
train9481,Numerical,Numerical
train20203,Numerical,Numerical
train103,Categorical,Numerical
train28063,Categorical,Numerical
train31379,Numerical,Categorical
train18395,Numerical,Numerical
train3063,Numerical,Numerical
train5421,Categorical,Numerical
train25456,Numerical,Numerical
train14823,Numerical,Numerical
train25452,Numerical,Numerical
train20998,Categorical,Categorical
train21210,Categorical,Numerical
train2123,Categorical,Binary
train19343,Numerical,Numerical
train1531,Numerical,Numerical
train23520,Categorical,Numerical
train1348,Numerical,Numerical
train1849,Numerical,Numerical
train8682,Numerical,Numerical
train24424,Numerical,Numerical
train24455,Binary,Numerical
train474,Numerical,Binary
train4986,Numerical,Numerical
train1372,Categorical,Numerical
train15243,Numerical,Numerical
train11292,Numerical,Numerical
train15774,Numerical,Numerical
train23697,Numerical,Binary
train29135,Binary,Categorical
train23729,Numerical,Numerical
train16852,Numerical,Numerical
train15161,Numerical,Numerical
train27865,Categorical,Numerical
train29182,Numerical,Numerical
train3151,Numerical,Numerical
train3496,Numerical,Numerical
train31991,Binary,Numerical
train19841,Numerical,Numerical
train28467,Categorical,Categorical
train14781,Numerical,Numerical
train26016,Numerical,Numerical
train3467,Numerical,Numerical
train28983,Numerical,Numerical
train15475,Numerical,Numerical
train26290,Numerical,Numerical
train13140,Numerical,Numerical
train727,Numerical,Binary
train32262,Numerical,Numerical
train13240,Numerical,Numerical
train26619,Numerical,Numerical
train29307,Categorical,Numerical
train30906,Numerical,Numerical
train1954,Numerical,Categorical
train6138,Categorical,Numerical
train17042,Numerical,Numerical
train28471,Numerical,Numerical
train31044,Numerical,Numerical
train30664,Numerical,Numerical
train27420,Categorical,Numerical
train23949,Numerical,Numerical
train6934,Numerical,Numerical
train7368,Categorical,Numerical
train8860,Numerical,Numerical
train11986,Numerical,Numerical
train26524,Binary,Numerical
train10808,Numerical,Numerical
train29837,Binary,Numerical
train3805,Numerical,Numerical
train12798,Numerical,Numerical
train20594,Binary,Categorical
train8355,Numerical,Numerical
train11009,Numerical,Numerical
train12746,Numerical,Numerical
train2078,Numerical,Numerical
train12588,Numerical,Numerical
train18686,Numerical,Numerical
train8987,Numerical,Numerical
train22021,Binary,Binary
train29910,Numerical,Binary
train4066,Numerical,Numerical
train224,Numerical,Numerical
train25650,Numerical,Numerical
train15317,Numerical,Numerical
train3476,Binary,Numerical
train27155,Numerical,Numerical
train20577,Numerical,Numerical
train24025,Numerical,Numerical
train3704,Numerical,Numerical
train15450,Numerical,Numerical
train30195,Numerical,Numerical
train29039,Categorical,Categorical
train24924,Numerical,Numerical
train6945,Numerical,Numerical
train11564,Numerical,Numerical
train3395,Numerical,Numerical
train12523,Numerical,Numerical
train23078,Numerical,Numerical
train29577,Numerical,Numerical
train25984,Numerical,Numerical
train19706,Numerical,Numerical
train31761,Numerical,Numerical
train29941,Numerical,Numerical
train30239,Numerical,Numerical
train23305,Numerical,Numerical
train5148,Numerical,Numerical
train13007,Numerical,Numerical
train27070,Numerical,Categorical
train9830,Numerical,Numerical
train21791,Categorical,Numerical
train26009,Numerical,Numerical
train25500,Categorical,Numerical
train9871,Numerical,Numerical
train27133,Binary,Binary
train23204,Numerical,Numerical
train16663,Numerical,Numerical
train30601,Categorical,Categorical
train23959,Numerical,Categorical
train9839,Numerical,Numerical
train26718,Numerical,Categorical
train16469,Numerical,Numerical
train27903,Numerical,Numerical
train7154,Numerical,Numerical
train28378,Numerical,Binary
train13883,Numerical,Numerical
train30386,Numerical,Numerical
train32059,Numerical,Numerical
train25506,Categorical,Numerical
train3088,Numerical,Numerical
train10662,Numerical,Numerical
train7763,Numerical,Numerical
train22179,Numerical,Numerical
train12407,Numerical,Numerical
train29418,Numerical,Numerical
train31382,Numerical,Numerical
train19718,Numerical,Numerical
train15083,Numerical,Numerical
train10290,Numerical,Numerical
train21151,Numerical,Numerical
train15237,Numerical,Numerical
train14717,Numerical,Numerical
train22266,Numerical,Numerical
train28029,Numerical,Numerical
train32319,Numerical,Numerical
train32021,Numerical,Numerical
train30923,Numerical,Categorical
train29686,Numerical,Numerical
train1209,Numerical,Numerical
train10177,Numerical,Numerical
train9227,Numerical,Numerical
train21992,Categorical,Binary
train12431,Numerical,Numerical
train15877,Numerical,Numerical
train7640,Numerical,Numerical
train30431,Binary,Binary
train22500,Numerical,Numerical
train7949,Binary,Categorical
train2267,Numerical,Numerical
train12527,Numerical,Numerical
train26303,Numerical,Categorical
train5107,Binary,Numerical
train16536,Numerical,Numerical
train15727,Numerical,Numerical
train16171,Numerical,Numerical
train22753,Numerical,Numerical
train1455,Numerical,Categorical
train11042,Numerical,Numerical
train25320,Numerical,Categorical
train15744,Numerical,Numerical
train30073,Numerical,Numerical
train23494,Binary,Categorical
train7605,Numerical,Numerical
train21610,Numerical,Numerical
train14741,Numerical,Numerical
train20219,Numerical,Numerical
train24840,Binary,Numerical
train2107,Numerical,Binary
train24544,Categorical,Numerical
train26200,Numerical,Numerical
train30464,Numerical,Numerical
train21471,Categorical,Numerical
train18415,Numerical,Numerical
train2911,Numerical,Numerical
train14552,Numerical,Numerical
train20698,Numerical,Numerical
train29881,Binary,Categorical
train26273,Categorical,Categorical
train1981,Numerical,Numerical
train30886,Numerical,Numerical
train20201,Numerical,Numerical
train27047,Binary,Numerical
train18028,Numerical,Numerical
train5851,Categorical,Categorical
train6012,Numerical,Numerical
train14878,Numerical,Numerical
train12777,Numerical,Numerical
train26137,Numerical,Numerical
train11575,Numerical,Numerical
train16310,Numerical,Numerical
train31589,Numerical,Numerical
train1185,Numerical,Numerical
train19965,Numerical,Numerical
train29116,Categorical,Numerical
train22563,Categorical,Numerical
train25464,Numerical,Numerical
train11951,Numerical,Numerical
train6535,Numerical,Numerical
