SampleID,Kendall tau,Kendall tau p,Mann Whitney,Mann Whitney p,Wilcoxon,Wilcoxon p,Kruskal,Kruskal p
train15643,0.0048923919964079954,0.54086368647367544,22875591.0,5.4830731470772905e-08,11628128.0,1.8938703716847077e-06,28.195482938281376,1.0966018987311031e-07
train9307,0.018928062951457551,0.49842593051442052,148343.5,0.0031762619188520154,75320.5,0.0056875406242158982,7.4479709547519199,0.0063508001895545745
train7833,-0.63215665040990388,0.0,5528180.5,0.18895696771124726,2757848.0,0.15057752682469572,0.77748796202945103,0.37791051297988865
train8881,0.27195029927281156,2.5579592056762851e-135,6090013.0,5.1859687629062121e-15,3196042.5,5.9878639470672628e-08,59.824299069864281,1.0371491587616058e-14
train3200,0.019261359738747309,0.43866278341438558,235412.5,0.00072541998731929071,120757.5,0.0036675265393268791,10.140429441575749,0.0014505236689808744
train5338,0.24644664262540289,5.379936161083263e-71,2663999.0,0.18454502607048712,1235843.0,3.2579184781608687e-09,0.8067453790593313,0.36908423319648165
train2126,-0.26806248258335713,5.3199796252868745e-45,720194.0,0.021421501413890997,346136.5,2.7329314576364793e-05,4.1017032414931558,0.042840035711191111
train3822,0.0090767000438949225,0.7469781009492642,151475.5,0.068988491536448648,74602.0,0.01940525118888323,2.2006475063146786,0.13795277914661583
train13250,0.023495621557893118,0.074867230293405349,2407078.0,4.1741312233525315e-68,1408244.0,5.1093016912307189e-20,302.7368178305864,8.3467962280643216e-68
train14399,-0.057627693524345582,2.9380349102388688e-12,20222135.0,2.1850865491268044e-07,10277662.5,1.0484616402650698e-05,25.523568338461484,4.3701188500829862e-07
train5421,0.2998827625624006,0.0,27973081.0,0.00048700573937155236,14237438.0,0.047668172251273594,10.876340504499876,0.00097400506433849645
train8316,-0.20519705731375951,2.6574987291956414e-70,5293521.5,0.0026592196666720648,2703571.5,0.069755889076026811,7.7678830128059388,0.0053183342641590506
train12797,-0.0036200798079006101,0.75982797026081883,4842692.5,0.004382096347573505,2442322.0,0.0070339193333845418,6.8702953646903513,0.0087640165443646726
train15730,-0.00094478333096029176,0.9362286457810336,4554045.0,1.4459504703552939e-13,2371833.0,1.3841759516344143e-08,53.280413527855522,2.8917549324342822e-13
train3369,0.28718685161686436,2.3933599015862853e-38,375335.5,0.00062694354317436381,204372.0,0.70666625029653085,10.409494304642346,0.0012536907080299621
train345,-0.40627259917866809,0.0,17425312.5,0.0003707493169131179,8625811.0,6.6240819227430685e-08,11.382252301701618,0.00074149154271618985
train6516,0.018553096690992182,0.02681156642497411,19701907.5,0.041028965392608155,9990699.0,0.57982815551311828,3.0236714244314027,0.082057503350062053
train8558,-0.0046603159903683125,0.87401187480637155,128975.0,0.1407234088258168,64984.5,0.23212280625809611,1.1603139671710834,0.28140043592751918
train5016,-0.30561297950903543,5.2555357602028323e-29,178021.0,0.44801349391141643,89402.5,0.94442118960314114,0.017099634433895533,0.89596075981568279
train2144,0.31602371823394987,0.0,9352442.0,0.0,5538446.0,0.0,6357.8197564770835,0.0
train2780,0.018327986423519509,0.34466730688258962,689398.0,0.22264568328885714,349843.0,0.80024619366172045,0.58265513978993511,0.44527346878016005
train6521,-0.11965643078154671,2.7428335100673112e-45,18684959.0,0.0056698851469285756,9435800.0,0.029894005196345417,6.4112917533717813,0.01133968906444765
train10360,-0.10271962560031286,6.2117222096337501e-26,9083160.5,1.1564720252224564e-45,4994154.0,6.9950594858186708e-17,199.79695261561378,2.3128181739020939e-45
train305,-0.3154583936336004,1.955128978675043e-73,1045261.0,0.05576634978285186,538315.0,0.71596510076879061,2.5324374496486532,0.11152781766893903
train5729,0.011371018639131295,0.23695424567060686,8903998.5,9.4795517366548606e-86,4643891.5,3.2619265928716604e-61,383.75345058386216,1.8957736932206296e-85
train281,0.0061103939845555512,0.79057299514841128,352873.0,0.40307153568499055,176426.5,0.68945955025184869,0.060248052200959724,0.8061043126310774
train10785,0.14355380910456,6.8341359752084737e-45,8586220.0,3.2266486564055319e-06,4321252.0,5.3335702597571887e-07,20.348856632291131,6.4531635808482755e-06
train4736,0.21692710375366595,7.7316543749887272e-89,6494585.0,1.3636302071065462e-11,3414502.5,6.6223220979426048e-05,44.363561441607182,2.7271624281848249e-11
train3144,-0.0043104610142175028,0.77001600640152834,2094595.5,0.47307420814501955,1042803.5,0.64446552564139359,0.0045640141411055577,0.94613789796200654
train11729,-0.0017161549104882203,0.84094656703327497,11997813.0,5.9439307205016224e-255,8149470.0,2.6425900003664192e-35,1161.8564660911288,1.1886796717484985e-254
train4667,0.14510383369053975,3.4859468826582443e-09,273028.5,0.46263976914452043,134081.5,0.33123796479214329,0.0088071347308696282,0.92523122348313336
train8970,0.14398806916010123,9.2242230876848695e-10,322008.5,0.34967857829466803,159082.0,0.2667276422553847,0.14918272070527311,0.69931760619960937
train3991,-0.6780772960900957,2.8402994089265722e-149,166674.0,2.4967051813776693e-13,82968.5,3.3806452165945576e-12,52.208585523777451,4.9907456804575196e-13
train2285,-0.14588240534433461,8.8227753245824563e-11,386316.0,0.40200586786872033,192735.0,0.61369434215097596,0.06160594637104299,0.80397544828274348
train6056,-0.024935924804868691,0.0067695197018479191,12977767.5,2.6960622642686428e-07,6543519.0,6.9119174633621667e-08,25.1182426676083,5.3920341650138026e-07
train941,-0.11389463195674782,2.7223706741364066e-21,3896721.5,9.3919440593691965e-34,1840230.5,1.2322914810966947e-47,145.26627171913276,1.8782253576448753e-33
train8623,-0.0022955757430846201,0.82266153261315433,7739940.0,7.8995577637386307e-29,4136242.0,8.7785793028444649e-14,122.7524007780989,1.5798332860836e-28
train14220,-0.0089738041954689918,0.29147792531089578,16976229.5,1.7818728530129128e-22,8504159.0,6.1351384552217528e-27,93.759068101311357,3.563657058299779e-22
train6822,-0.18313015638501029,1.4636002688349739e-18,520678.5,0.28330042363136498,264131.0,0.94625911858260014,0.32844579738615265,0.5665756951790013
train9665,-0.06181607504201414,2.1533985269261818e-06,3411245.5,0.44271476030897744,1692867.5,0.38304017789909983,0.020764523866525674,0.8854222887062162
train2704,-0.0047162437366311599,0.66358206712071999,6930345.0,0.0079532946907540803,3488616.5,0.010757831305277757,5.8131961375083003,0.015906359767936154
train13574,-0.46570971646483517,0.0,4094772.5,2.2084598736150931e-275,2498131.0,2.1395399556379197e-108,1255.8625334664198,4.4161083936596181e-275
train9630,0.0050289030874511656,0.67490906758610913,4683239.5,0.065302947977685252,2350821.5,0.098747704178496848,2.2853095075977707,0.1306040858104828
train7067,-0.0021397718109698611,0.94292682433383734,125456.0,0.49616770873700267,61965.5,0.59000836606072316,9.438976706196861e-05,0.9922483226703448
train3046,0.038029784738443963,0.22240120246408479,97271.0,0.011927829003307399,49887.5,0.044710416988071072,5.1056640056330078,0.02384784925770788
train8252,0.052502146482474171,0.00077628293665902063,1641939.0,0.23140213453823943,823079.0,0.38926088930552027,0.53912712858981848,0.46279469791902039
train7578,-0.41826063337406016,8.7681196623732451e-72,313076.0,0.0098968256961402962,152385.5,0.00021209453024812616,5.4302459065226012,0.019790892143628284
train12230,-0.19614073236171312,2.1506225099081029e-110,13800467.0,1.6271277687590169e-55,6730015.5,3.1659818218624156e-68,244.96374547616492,3.2541123094593165e-55
train13026,-0.027444391947617684,0.18891561468771167,454217.0,1.7100783146865503e-07,238217.0,6.4471006557556283e-05,25.997001935169774,3.4194796625274203e-07
train11932,4.78818078853859e-05,0.9977413045250263,1190327.5,0.19245641147030301,598814.5,0.40637339746170853,0.75498692270126233,0.3849019200039645
train6805,-0.080912767397777016,3.8183846717233281e-25,25322392.0,5.8010372070248361e-07,12825659.0,4.5018723503898892e-06,23.642127164157735,1.1601959005616183e-06
train10313,0.58342265786371217,5.39643632872361e-163,246310.0,3.9500289051549851e-76,149667.0,5.5331095979769073e-32,339.57558719880086,7.8940582202800072e-76
train8747,0.14298032655129983,1.9274895675909945e-71,22811118.0,1.0171277123098069e-08,11820665.0,0.0048137659749655348,31.461605976258536,2.0342305714383352e-08
train678,0.0025937431935933461,0.75578684867132795,17794512.0,1.8594307521493111e-39,8967691.5,4.7615237982548292e-39,171.36796617705153,3.7187404362488599e-39
train13663,-0.069998019617367999,3.2808739236185123e-17,19814547.0,4.0421334516031518e-07,10296827.5,0.083774383678797845,24.337690364376623,8.084169143574063e-07
train11089,0.24862034995721585,1.8720501370199096e-163,14260470.0,0.49305989449999243,7068100.0,0.26264664882158573,0.00030277392247870648,0.98611718999738585
train9576,0.012615408389179465,0.41537883427910294,1689894.0,0.15994824894904264,828611.0,0.0097458829461864946,0.9894000699902572,0.31988904683801345
train6936,0.618412143589254,4.3382732423095717e-249,820374.0,0.0021686891473869331,348786.5,5.6857703147763009e-19,8.137027898975731,0.0043370314346885637
train1710,0.25605584115246949,2.2892258478831437e-90,3758410.5,0.22399483175660584,1849445.0,0.019094509997530231,0.57574598931776566,0.44798460486255298
train8139,-0.019650589031075201,0.009400315992809178,29722074.0,0.057248497492558878,14923312.0,0.11588419071097307,2.4910325641141688,0.11449658414626356
train9213,-0.69828269706647483,0.0,1173304.5,0.0011901789222210891,585673.0,0.00014920918678527665,9.2304709993335869,0.002380204117887036
train10556,-0.0047393456437268468,0.65696996266414731,6472242.0,7.3048118939908518e-33,3066028.5,1.4470019750971008e-49,141.19175386587142,1.4608725523477657e-32
train2380,-0.048953902277953328,8.2759377969851948e-05,4030584.5,0.043279369833876959,2046138.5,0.30014739913272515,2.9372630903160224,0.086557281785116513
train10142,0.0094921604960127477,0.4019273029467324,285401.0,0.0,7552.0,0.0,5271.0238765242721,0.0
train561,-0.036278941501503702,9.7812136971046773e-05,355810.0,0.0,0.0,0.0,8276.8864173846287,0.0
train2967,0.3914160646917294,0.0,30166989.0,0.46116426145571443,14484384.0,2.2258668420410951e-08,0.0095067983337018252,0.9223271012773181
train10841,-0.042475266575086247,0.050464456381626673,441160.5,0.29806357265252037,219761.5,0.34268994269803266,0.2809213466549173,0.59609796849514862
train5552,-0.015575953844003669,0.10085474811116497,11633854.5,6.1967479854183811e-05,5934115.0,0.0037444773025345195,14.731875684940347,0.00012393317712525154
train14431,0.048160691575970159,0.00010025849443260433,2900097.0,1.0223789881943421e-97,1801183.0,4.0064574878227582e-25,438.73128119551251,2.0444157663237127e-97
train4285,1.0,0.0,30412200.5,0.49996382820424912,0.0,0.0,-1.8917490030138852e-08,1.0
train10779,0.0024220553128574511,0.79141008146541969,13734490.5,0.019186168904631127,6949940.5,0.15572071946641625,4.2884540458462768,0.038372041280364762
train3450,0.02867292148751192,0.004351882678502104,7107877.5,1.5392279678260358e-103,3894017.0,3.8985280635406287e-55,465.48491836203749,3.0781763153725248e-103
train15277,0.089497280904113727,6.9325749411916185e-12,3403428.0,0.40266321898464097,1560212.0,3.1141595064267068e-10,0.060747005450584118,0.80531913992609083
train6628,0.07702976090656076,2.1423282695951633e-16,11346174.5,5.0487123232377926e-23,5944524.5,2.7231906653528274e-13,96.255567309628901,1.009708384522267e-22
train4180,0.16170576116721663,1.0735898443939699e-21,1141421.0,0.0013640572680962857,566468.5,5.9160836219507555e-05,8.9810512087346162,0.002727936656762573
train13444,0.55330150355383279,0.0,3178570.0,0.0,1926702.0,8.5976769001079609e-307,3216.6404999547626,0.0
train10140,-0.0018154984629787515,0.94441390528238811,183861.0,4.9221016529694799e-07,96093.5,5.9090383625797699e-05,23.959077322988961,9.8405228726592436e-07
train7497,-0.67607259999769054,5.5414229788930897e-118,130775.0,0.13088811127147287,65371.0,0.13466797593986549,1.2595695080746439,0.26173259256115633
train12001,0.47600130091569576,2.3136644101207563e-123,458964.0,2.6298032345562227e-24,238423.5,1.5501344928887951e-16,102.10794626962934,5.2577220197764533e-24
train7981,0.29486018536045289,4.5664583944573968e-250,16445963.5,0.00075077602239482881,8263405.0,0.00038997457412563431,10.076727436052584,0.0015015378288930831
train16179,-0.021025993828176687,0.15970825563258784,1804716.0,4.9715068786446682e-07,930423.0,4.3761154125933563e-05,23.9392643164589,9.9423165431641423e-07
train731,0.014784325482515346,0.58527129587784565,172424.5,0.016983169135907691,88652.0,0.084193813285809604,4.4967430542933862,0.033959476066244117
train65,-0.60399943502713327,0.0,1324615.5,1.9080666541804571e-51,733721.0,3.4322870800882193e-25,226.30345582873116,3.8152683465530384e-51
train1337,-0.022632720750283178,0.12691290936865687,174317.0,0.0,4866.0,0.0,2658.0406882629968,0.0
train10894,-0.26215995406238568,1.174067829501784e-24,202495.0,1.2208614496315036e-05,98607.5,2.3887671651748502e-07,17.809992174733917,2.4409797499234212e-05
train7459,-0.21070528079505538,2.6805939894930771e-51,2565281.5,0.28789875379187657,1236441.5,0.00080195057810912703,0.31309063336278059,0.5757898128400456
train7270,0.038366769374575359,0.089695237852936552,364201.5,0.054703706012043114,180751.0,0.018875675080976876,2.5629122190440001,0.1093968965399177
train4308,-0.012854037884983401,0.65069025362249922,149484.5,0.19827087400739624,76885.5,0.8918106656542899,0.71894679075442969,0.39648959829861086
train7789,-0.1677449552522757,1.832507467923207e-34,2468202.5,1.8181225000672548e-13,1098387.0,5.2119660987121368e-36,52.830580075998569,3.6359595405558058e-13
train11983,0.47236513637659733,2.0204742602204078e-60,122892.0,4.3586409702236347e-06,64510.5,0.00037004542633853923,19.774609396364976,8.7132508617617761e-06
train10403,0.12556079244884608,7.4254912584752051e-26,4020384.0,2.2363438227253926e-35,2091236.5,2.6789640207996952e-24,152.69226136118198,4.4722818138751485e-35
train9352,-0.050385211787296991,0.0006662490227113256,1929319.5,0.00018322356554956737,964744.5,1.5576504570366132e-05,12.6960517325202,0.00036642844730369465
train15811,0.70438345481930198,0.0,2616556.5,0.4714423216917823,1272239.5,0.025612550744140518,0.0051345695330429599,0.94287574411289388
train7559,0.1006240718589934,6.1691840671001104e-05,249615.5,0.44729669849567205,123002.0,0.38665182024470435,0.017572000013658079,0.89454182671586335
train8917,0.028383661412636665,0.14016685634294529,670640.0,0.00074841231896616723,343889.5,0.0063011428342239269,10.082706385142542,0.0014966734405886936
train13011,-0.027883213915580674,0.0027215082699417153,13050460.0,0.12879167014091375,6604830.5,0.97969799040043015,1.2817072247334667,0.25758184693268227
train5261,0.68716721847828877,5.744965134956337e-296,670312.0,5.5919245094598081e-15,302507.0,3.8418930628446228e-25,59.67630142068414,1.1181490575402103e-14
train6182,-0.10414269893668893,7.0169737987822526e-07,440371.5,2.4621756890041024e-08,210817.5,3.2846085912995399e-12,29.746754780827739,4.9232976537084825e-08
train620,0.086506103646184773,0.0019394118996506596,127435.0,1.0831630191973684e-11,71195.0,1.6122822655026642e-05,44.815521145540004,2.1649972855477696e-11
train10567,0.25855788558293724,7.52826656802007e-51,752498.0,4.1546872466560731e-57,416511.5,9.9686934034004284e-30,252.27067831963257,8.3065388038009103e-57
train9845,-0.03935385166251839,0.016120017189516771,1194006.5,2.1776393191479718e-12,622210.5,7.9547296780327057e-09,47.95788887951062,4.3547241364233293e-12
train14030,0.0028522979845067892,0.83420127537459521,2660061.5,4.4980335826226192e-06,1368294.5,0.00041545073093212102,19.71365455607588,8.9956309681903999e-06
train1480,0.0053585535422298984,0.79970074496551879,448579.0,3.3076199821972797e-05,229214.0,0.00015606431241347088,15.918144878452487,6.6141581116714755e-05
train2080,0.19815237553735993,9.0919963446542095e-12,138274.0,0.33122536231311817,67489.5,0.14408054091957931,0.19064786615498844,0.66237795033224511
train3483,-0.00054581885734158,0.97149031639444428,1779703.0,0.10636297314815546,892747.0,0.14061182726823637,1.5528136038474825,0.21272055696682102
train5633,-0.13244271030290006,5.5067599010336611e-09,361702.0,0.11613497380607579,186588.0,0.85378432478573707,1.4270215798252084,0.23225113388934027
train15484,-0.00049622184322851623,0.96857951225721461,3883259.5,0.21449117405044266,1960086.5,0.77380757661634592,0.62559006887225121,0.4289775348745043
train12043,-0.25386149027017191,8.2810378965391637e-193,16892568.5,3.5349469359940188e-14,8942318.0,0.0025811793773707421,56.048711289478327,7.0697532149691412e-14
train12808,-0.025899625854814954,0.11340156823733717,1216989.5,7.6071032417683789e-10,646976.5,7.4304678564421733e-05,36.50692216956358,1.5212504964858492e-09
train10517,-0.013395143101836036,0.34602597623249975,2334248.0,0.011418126120838019,1206123.5,0.66196252919758514,5.1809743507327228,0.022835514982638323
train8116,0.019537177912799211,0.16075084359159741,2580931.5,0.13115510188147739,1293793.0,0.17861696868679955,1.2565483197139828,0.26230545921388926
train4811,0.42159819462839832,9.6487140867380347e-200,2482132.0,0.0064812477291085122,1208641.0,3.2281943807121593e-06,6.1742772557890371,0.012962085091345246
train12399,-0.49240364593168867,0.0,9195185.5,1.1035309848103019e-237,4434134.5,2.0543930160083944e-186,1082.4018497393311,2.2068367983883818e-237
train1087,-0.19145785639504548,8.7196830214262703e-17,326500.0,0.001964763228118662,162008.0,0.00026292067169758051,8.3163855114853984,0.0039289023381829076
train6209,-0.036557850548648338,0.025937494339855205,1288572.5,0.0023344136295855721,668793.0,0.15312216837644757,8.0035545411384863,0.0046685614486613337
train5551,-0.033641034095711168,0.0041935697892446222,5187002.5,0.46340933201405404,2585995.0,0.6608989537455332,0.0084373176242785002,0.92681334624854306
train12422,-0.35603077909092101,0.0,18799034.0,8.7777203748749694e-13,9137977.0,9.8246200995977697e-27,49.739768206219139,1.7555129985608422e-12
train1164,0.48440891837333239,0.0,20569962.5,0.38052434201736801,10227924.5,0.23461203925246754,0.092480669930800452,0.76104687194360043
train4315,-0.3997367023330729,8.1662823214794371e-84,544400.0,0.31100619040651678,264076.0,0.031665154698271483,0.24308477373354306,0.62198695252922476
train4322,-0.685364404444889,0.0,1269538.5,0.28010420907038475,603462.0,0.00026707986071100196,0.33936571825967687,0.56019557033720058
train3715,0.097050462241509497,0.0008366627108112618,140063.0,0.46909124793794404,68876.5,0.42839525183940985,0.0060302610040225881,0.9381026854950022
train12133,-0.14860884401901073,2.665419949435083e-12,463808.0,0.027854594314429208,236037.0,0.093186138569010549,3.6608817958612052,0.055704144263654047
train4452,0.038803670195423572,0.0036618847044387857,3042823.5,0.078128759450659044,1479717.0,0.00012915477239227807,2.0101035674751118,0.1562546508302059
train2867,0.47723455140288007,0.0,6314888.0,8.8655735132873266e-67,3643666.0,8.7073228027252142e-25,296.645123141998,1.7729624613342136e-66
train14824,-0.073240114521484156,1.5570342600232536e-14,11446542.0,7.6829316529184596e-05,5524922.0,5.8864714513531987e-15,14.32686389790039,0.00015365642285862855
train2703,0.3034967934398472,2.475809337610833e-36,291392.0,0.34240920540080211,143631.5,0.22535056765534545,0.16479904736897696,0.6847760402440688
train9207,-0.16847195425137512,3.7854711669957402e-27,1452655.0,5.8462951412940491e-12,727934.5,4.6354924081244501e-13,46.022322892786065,1.1691320523299007e-11
train9241,-0.12422487690588005,2.4153116985860207e-08,382759.5,0.021842873296246332,188477.5,0.0020730289106581511,4.0688495295657834,0.043681015278763016
train3219,0.097248369862199549,1.7128437795731418e-07,730341.0,6.4805220686010747e-08,368541.0,4.1079513359170658e-08,27.872302955267156,1.2959160818376649e-07
train10424,-0.10654304646276909,8.2344745539326947e-07,399222.5,1.2250090072675858e-06,200051.5,3.8079740285492488e-07,22.205649946437589,2.4495191107760385e-06
train2828,0.013224913238996999,0.69063322225519164,71456.0,0.00042885907356900556,40375.0,0.45644222320860406,11.112995035065738,0.00085724945281865728
train2708,-0.56937092006439927,2.8471058127791817e-293,1519530.0,3.7941578110564303e-08,815250.5,0.012026175311997178,28.908565905671104,7.5876620360986274e-08
train1770,-0.16566985619129518,4.8604215855985495e-61,9603521.0,0.22531833543941804,4776419.5,0.10508476180649499,0.5690563383818682,0.45063414619518827
train10132,0.43800807158172256,2.7138095997111758e-68,142000.0,3.9890533687825004e-48,111362.0,2.5787249711617346e-05,211.08349202909901,7.9704232654831547e-48
train466,-0.078578320607668617,6.4440648311873822e-14,6859692.0,1.0235759839635339e-37,3398567.0,4.5210715067389451e-42,163.39868596641759,2.0470269261980741e-37
train12102,-0.10763125360711642,1.1948047639266792e-14,1577576.0,2.0893107705439149e-189,93024.0,0.0,860.30684072001793,4.1768914067003124e-189
train2495,0.30030292198587527,1.3199655979743245e-274,18918613.5,0.16923504996860755,9342826.0,0.0043316160782669042,0.9162223130126772,0.33846882842671489
train12282,-0.016237715328470303,0.040711171213482743,21994444.5,2.329550167559501e-34,11034900.5,5.5713624270838585e-39,148.03586550530909,4.6589825983295257e-34
train7911,0.004977329086314714,0.62092901100906062,9531394.0,0.1793244800065571,4775533.0,0.28896607508887417,0.84262619503076286,0.35864675636183219
train6230,-0.14250335848293177,9.2030803490315482e-12,506059.5,0.12755916394106598,251443.0,0.069402677025504234,1.2951411676388971,0.2551026562685319
train15773,-0.70569883158431301,2.0165042899224911e-155,194954.0,0.20364245767030986,98873.0,0.54337094741543213,0.68683968229335279,0.40724140653148511
train9186,0.059989232247866509,0.022449739292098671,203934.5,0.21217794118266753,103731.0,0.65841465889530404,0.63833945683951931,0.42431274427849952
train7527,-0.12141216294824581,1.7356044593824752e-39,13039418.0,0.00012292132195197494,6493802.5,5.3089997313407418e-07,13.44362970762694,0.00024583951988214962
train5479,-0.26272558406829433,3.4272038564475557e-87,2992156.0,6.5818255626133473e-05,1468212.0,8.4357877130765595e-09,14.618282029138237,0.00013163135917429946
train6136,0.32546735673472532,1.9376320714894206e-98,1732075.0,0.43745847990606251,820597.5,0.00028928893707476139,0.024784605818471545,0.8749049682088359
train8268,0.0064866652203721606,0.7854827640431904,300828.5,0.18495257621535327,151971.5,0.42373947760882125,0.80408273315802992,0.36987549590435709
train10479,0.01917541818651369,0.43193976096350906,198750.0,7.4639626179460655e-24,118814.0,5.7043698813468758e-08,100.04215237021852,1.4918788271536874e-23
train8405,-0.062779429304649095,0.00096466438765040424,729261.5,0.046558894046313422,370382.5,0.16058598991688067,2.8197264442983601,0.093112271180875422
train6495,0.1718700298003126,3.1444802878775096e-83,15750501.5,0.35466374141406964,7697150.5,0.0012414615360650917,0.13895177488638524,0.7093253214767018
train3481,-0.032669650372156155,0.0015914805363669671,8131335.0,2.0488036214467126e-06,4112051.0,2.7367100343382552e-06,21.218679021946766,4.0975166408140541e-06
train5898,0.18426397508740733,7.4652417669744078e-21,643839.5,0.1084859435631691,329667.0,0.67766294631263557,1.5243643699447154,0.2169602268287314
train2014,0.41725560168387771,9.9259168677426321e-229,3287353.0,1.3287426636192321e-06,1519099.5,5.827159561207452e-22,22.049297218355484,2.6573695923341223e-06
train3402,0.021432902094814896,0.40901563899019511,212900.0,0.16162988053336586,108584.5,0.56530187635680129,0.97585366495508841,0.32322461785331791
train3482,0.0089384533189605236,0.65385893568612663,613061.5,0.14290876908123318,310099.5,0.38755965725810937,1.1392879785493661,0.2858028315048039
train7291,0.081548142703699561,2.9794805401007179e-27,28559369.5,6.6576996512618018e-13,14512632.5,1.4871925081285855e-11,50.282193409711745,1.331522881547159e-12
train15278,-0.46745404821252567,6.3830361172400734e-145,884554.0,0.25416166682002617,435377.0,0.10084171686312855,0.43755003436525342,0.50830732590156247
train14686,-0.008310613529687488,0.37149004285476961,12985869.0,0.055968945873713677,6546468.0,0.21883707363761995,2.5266569745516589,0.11193714274305977
train1046,-0.024161808913262722,0.27597784922951796,375720.5,0.00070690900881003021,191607.5,0.0022369222184989881,10.187969835140724,0.0014135986378256361
train9547,0.68339598678735392,0.0,3973045.0,0.020246576735281845,1890184.5,1.9890058331521469e-09,4.1971334797939166,0.0404923716701905
train3344,-0.0056142103010415178,0.84677489525300131,130200.0,0.01986009583652619,67159.5,0.10709718712878084,4.2302096644500979,0.039710534865020901
train15087,-0.42959607929933952,1.6264424061134864e-191,2025606.0,1.5362233974205214e-06,975600.5,5.206339512012649e-13,21.770893994845178,3.0722569021302177e-06
train11427,0.031808030309852402,0.26078265078895002,1354.5,1.4161350855847268e-190,0.0,3.3024057156437276e-182,865.68836246925741,2.8243570787640796e-190
train2546,0.0011749915835243812,0.90150727518491414,11116302.0,1.7063884051127852e-14,5669754.5,1.6639413895133278e-12,57.480952336635838,3.4126823530838406e-14
train12417,0.019725778147171004,0.29195937225845925,672254.5,7.8241184279341962e-14,345386.0,1.7030608079637964e-11,54.487363232017437,1.5645064126720257e-13
train12461,0.073571976807350281,0.0092301888592102501,150640.0,0.11528944989648959,44292.0,0.0,1.4375201570376894,0.23054105482637277
train13493,-0.23300421543979274,1.0268243712685224e-68,2961332.0,2.052049187455673e-05,1503480.5,0.00012050851970757948,16.82271154946644,4.1039198635037453e-05
train465,-0.19001428512090773,8.1714900228906249e-37,1947564.5,0.34237756441006395,977844.0,0.77134249459675397,0.16483343234859985,0.68474492383694541
train3193,0.094128409692634807,5.6247289534551853e-12,2839344.0,0.47990295732531529,1369871.0,0.0047749194954875736,0.0025409375361542803,0.95979749006729198
train1677,-0.11403423997924786,1.1711286256297505e-14,1992821.0,0.009678382277462403,933035.0,1.2689172252557858e-10,5.4690561680424681,0.019356076055599136
train2383,-0.12621607690974179,9.5053658387268206e-20,2620674.0,0.1335820147223637,1319910.0,0.3317021081650654,1.2312750436245834,0.26715921569022094
train7008,0.0042875342519157556,0.73794010435169932,3183572.5,1.1203327092944911e-17,1611323.5,1.7620517770675744e-17,71.920450950744907,2.2404982401776581e-17
train15280,0.064400344663457093,0.00041313657311495863,895108.5,0.44656126350143543,444844.5,0.54681767596259889,0.018057749177162311,0.89310278791759323
train12878,-0.0018265405372921764,0.92790870095161582,586670.0,0.21329144143347079,297101.0,0.65610659169166252,0.63216250765143644,0.42656319974453227
train4500,-0.49800808484201686,0.0,20711360.0,0.11858297052384181,10335615.0,0.059742164750890822,1.3973664639404595,0.23716500849044186
train7404,-0.11693114510202267,3.5019337767282688e-06,236583.5,0.083477738394792278,116881.5,0.027085955129604961,1.9102516185801408,0.16693531114185234
train12058,-0.15174967687291105,1.0028948877184321e-07,132392.5,0.00011946324927368178,71151.0,0.025695978640446523,13.497842010199149,0.00023883796297207241
train13471,0.0027405023163993725,0.79025551045290776,8472180.0,0.0026161951680424267,4292246.0,0.018866183224747455,7.7973413572135648,0.0052323165154022034
train6293,0.3305901413459586,5.7435907977576088e-44,192212.0,3.5599112876051588e-40,103459.0,1.077327127805405e-23,174.65681027789876,7.1146067616467297e-40
train7370,-0.31769192000931007,9.1749817985463072e-69,846234.0,0.00016729968804729959,445630.0,0.066683490283451094,12.866213231391511,0.00033456792233912096
train4902,-0.58906655437514843,0.0,29022421.0,0.034650919555058349,14625403.5,0.1687418139868716,3.2994861181226312,0.069301560422322592
train12597,-0.019753261433511912,0.34105261011839161,529267.0,0.29390163405316272,262179.5,0.21327950557089204,0.29382778528582759,0.58777797269690479
train12488,-0.034444699742833262,9.3277726254444124e-05,16016626.5,0.020915457627102136,8070179.0,0.073243409116441144,4.1420439904277124,0.04183063074328966
train4703,0.0055824934318498207,0.78107697587954339,537825.5,6.2972426059429674e-07,282316.5,0.00026407195058227609,23.484507440470448,1.2592370344535625e-06
train4507,-0.090970245174000264,1.6506658095364855e-05,491121.5,0.24587909943450825,245916.0,0.36622289280289766,0.4727302332130941,0.49173380779846887
train10258,-0.0056135593008637321,0.58839275485389009,8512746.0,0.38313219863656683,4244257.5,0.45472911927141668,0.088369068586218541,0.76626087693762268
train4870,0.31512046073669303,6.2266568763568482e-51,316883.0,3.6133297244847246e-50,97905.0,9.8729010770048245e-73,220.44787424670685,7.2225613480652529e-50
train9273,0.095698669090720459,2.0827362925438583e-28,16064140.0,7.1105167132734212e-17,8276867.0,5.745352442318284e-12,68.275075422878189,1.4220714120898995e-16
train9054,0.010866736939211551,0.28459694229977828,9204271.0,0.20149089612316101,4621844.5,0.47554129504673892,0.69941789080193273,0.40297936051500083
train7452,-0.3531506844546663,1.3140504369161609e-281,8938504.5,8.0243097988070476e-36,4398142.5,4.6020639244292725e-44,154.72899850432017,1.604782737640088e-35
