SampleID,A type,B type
train1771,Numerical,Numerical
train1772,Binary,Binary
train1773,Numerical,Numerical
train1774,Numerical,Numerical
train1775,Numerical,Numerical
train1776,Numerical,Numerical
train1777,Numerical,Binary
train1778,Binary,Numerical
train1779,Binary,Numerical
train1780,Numerical,Numerical
train1781,Numerical,Numerical
train1782,Numerical,Numerical
train1783,Numerical,Numerical
train1784,Categorical,Binary
train1785,Numerical,Numerical
train1786,Binary,Binary
train1787,Binary,Numerical
train1788,Numerical,Numerical
train1789,Binary,Categorical
train1790,Binary,Numerical
train1791,Categorical,Binary
train1792,Numerical,Numerical
train1793,Numerical,Numerical
train1794,Categorical,Numerical
train1795,Numerical,Numerical
train1796,Binary,Categorical
train1797,Numerical,Binary
train1798,Numerical,Numerical
train1799,Numerical,Numerical
train1800,Numerical,Categorical
train1801,Numerical,Numerical
train1802,Categorical,Numerical
train1803,Numerical,Binary
train1804,Numerical,Numerical
train1805,Categorical,Binary
train1806,Numerical,Numerical
train1807,Numerical,Binary
train1808,Numerical,Numerical
train1809,Numerical,Binary
train1810,Numerical,Numerical
train1811,Numerical,Binary
train1812,Binary,Binary
train1813,Numerical,Numerical
train1814,Numerical,Binary
train1815,Binary,Numerical
train1816,Binary,Numerical
train1817,Numerical,Numerical
train1818,Categorical,Numerical
train1819,Categorical,Categorical
train1820,Numerical,Numerical
train1821,Binary,Numerical
train1822,Numerical,Numerical
train1823,Numerical,Numerical
train1824,Categorical,Numerical
train1825,Numerical,Binary
train1826,Categorical,Numerical
train1827,Numerical,Binary
train1828,Numerical,Numerical
train1829,Binary,Categorical
train1830,Numerical,Numerical
train1831,Categorical,Numerical
train1832,Binary,Binary
train1833,Categorical,Binary
train1834,Numerical,Categorical
train1835,Numerical,Numerical
train1836,Numerical,Numerical
train1837,Numerical,Categorical
train1838,Categorical,Binary
train1839,Numerical,Numerical
train1840,Numerical,Categorical
train1841,Numerical,Numerical
train1842,Categorical,Categorical
train1843,Numerical,Numerical
train1844,Numerical,Numerical
train1845,Numerical,Categorical
train1846,Binary,Categorical
train1847,Numerical,Numerical
train1848,Binary,Binary
train1849,Numerical,Numerical
train1850,Numerical,Numerical
train1851,Numerical,Numerical
train1852,Numerical,Binary
train1853,Numerical,Numerical
train1854,Numerical,Numerical
train1855,Numerical,Numerical
train1856,Binary,Categorical
train1857,Numerical,Numerical
train1858,Binary,Numerical
train1859,Numerical,Numerical
train1860,Numerical,Numerical
train1861,Numerical,Numerical
train1862,Categorical,Binary
train1863,Numerical,Binary
train1864,Numerical,Binary
train1865,Binary,Numerical
train1866,Numerical,Numerical
train1867,Numerical,Numerical
train1868,Categorical,Numerical
train1869,Binary,Numerical
train1870,Numerical,Numerical
train1871,Categorical,Numerical
train1872,Numerical,Numerical
train1873,Categorical,Numerical
train1874,Numerical,Binary
train1875,Numerical,Numerical
train1876,Numerical,Binary
train1877,Numerical,Numerical
train1878,Categorical,Numerical
train1879,Numerical,Numerical
train1880,Binary,Binary
train1881,Numerical,Numerical
train1882,Numerical,Categorical
train1883,Numerical,Numerical
train1884,Numerical,Categorical
train1885,Binary,Numerical
train1886,Numerical,Numerical
train1887,Numerical,Numerical
train1888,Numerical,Numerical
train1889,Numerical,Numerical
train1890,Numerical,Numerical
train1891,Categorical,Numerical
train1892,Numerical,Numerical
train1893,Numerical,Numerical
train1894,Numerical,Binary
train1895,Numerical,Numerical
train1896,Numerical,Binary
train1897,Binary,Categorical
train1898,Numerical,Categorical
train1899,Categorical,Categorical
train1900,Numerical,Numerical
train1901,Numerical,Numerical
train1902,Categorical,Numerical
train1903,Numerical,Numerical
train1904,Binary,Binary
train1905,Numerical,Numerical
train1906,Numerical,Numerical
train1907,Binary,Categorical
train1908,Numerical,Numerical
train1909,Numerical,Numerical
train1910,Numerical,Numerical
train1911,Categorical,Numerical
train1912,Numerical,Numerical
train1913,Categorical,Numerical
train1914,Numerical,Numerical
train1915,Numerical,Numerical
train1916,Numerical,Numerical
train1917,Numerical,Numerical
train1918,Categorical,Categorical
train1919,Binary,Numerical
train1920,Numerical,Numerical
train1921,Categorical,Numerical
train1922,Binary,Numerical
train1923,Numerical,Numerical
train1924,Numerical,Numerical
train1925,Numerical,Binary
train1926,Numerical,Numerical
train1927,Numerical,Numerical
train1928,Numerical,Numerical
train1929,Numerical,Categorical
train1930,Numerical,Numerical
train1931,Numerical,Numerical
train1932,Binary,Categorical
train1933,Numerical,Numerical
train1934,Numerical,Categorical
train1935,Binary,Numerical
train1936,Numerical,Numerical
train1937,Categorical,Categorical
train1938,Numerical,Numerical
train1939,Binary,Numerical
train1940,Numerical,Numerical
train1941,Binary,Binary
train1942,Numerical,Numerical
train1943,Numerical,Numerical
train1944,Numerical,Numerical
train1945,Numerical,Numerical
train1946,Numerical,Categorical
train1947,Numerical,Numerical
train1948,Numerical,Numerical
train1949,Numerical,Numerical
train1950,Numerical,Numerical
train1951,Numerical,Numerical
train1952,Categorical,Numerical
train1953,Binary,Categorical
train1954,Numerical,Numerical
train1955,Numerical,Categorical
train1956,Numerical,Numerical
train1957,Numerical,Categorical
train1958,Numerical,Numerical
train1959,Numerical,Numerical
train1960,Binary,Numerical
train1961,Categorical,Numerical
train1962,Numerical,Numerical
train1963,Binary,Numerical
train1964,Numerical,Binary
train1965,Binary,Numerical
train1966,Categorical,Numerical
train1967,Numerical,Numerical
train1968,Numerical,Numerical
train1969,Numerical,Binary
train1970,Categorical,Numerical
train1971,Numerical,Categorical
train1972,Numerical,Numerical
train1973,Binary,Binary
train1974,Categorical,Numerical
train1975,Numerical,Binary
train1976,Numerical,Binary
train1977,Numerical,Categorical
train1978,Categorical,Numerical
train1979,Numerical,Numerical
train1980,Numerical,Binary
train1981,Categorical,Numerical
train1982,Categorical,Numerical
train1983,Categorical,Numerical
train1984,Binary,Numerical
train1985,Numerical,Numerical
train1986,Numerical,Numerical
train1987,Categorical,Numerical
train1988,Numerical,Numerical
train1989,Numerical,Numerical
train1990,Binary,Numerical
train1991,Numerical,Numerical
train1992,Numerical,Binary
train1993,Numerical,Categorical
train1994,Numerical,Numerical
train1995,Numerical,Numerical
train1996,Numerical,Numerical
train1997,Numerical,Categorical
train1998,Categorical,Numerical
train1999,Categorical,Categorical
train2000,Numerical,Binary
train2001,Numerical,Numerical
train2002,Numerical,Numerical
train2003,Numerical,Binary
train2004,Numerical,Binary
train2005,Binary,Numerical
train2006,Numerical,Numerical
train2007,Numerical,Categorical
train2008,Numerical,Numerical
train2009,Numerical,Numerical
train2010,Numerical,Numerical
train2011,Numerical,Numerical
train2012,Categorical,Numerical
train2013,Binary,Numerical
train2014,Numerical,Numerical
train2015,Numerical,Numerical
train2016,Numerical,Numerical
train2017,Numerical,Numerical
train2018,Numerical,Numerical
train2019,Numerical,Numerical
train2020,Categorical,Numerical
train2021,Numerical,Categorical
train2022,Numerical,Numerical
train2023,Binary,Numerical
train2024,Numerical,Numerical
train2025,Numerical,Numerical
train2026,Numerical,Numerical
train2027,Categorical,Binary
train2028,Numerical,Numerical
train2029,Binary,Categorical
train2030,Numerical,Categorical
train2031,Numerical,Numerical
train2032,Numerical,Numerical
train2033,Binary,Numerical
train2034,Numerical,Numerical
train2035,Numerical,Numerical
train2036,Numerical,Numerical
train2037,Numerical,Numerical
train2038,Numerical,Numerical
train2039,Numerical,Numerical
train2040,Numerical,Numerical
train2041,Numerical,Numerical
train2042,Numerical,Numerical
train2043,Numerical,Categorical
train2044,Numerical,Numerical
train2045,Binary,Numerical
train2046,Numerical,Categorical
train2047,Binary,Numerical
train2048,Numerical,Numerical
train2049,Numerical,Numerical
train2050,Numerical,Numerical
train2051,Numerical,Numerical
train2052,Numerical,Numerical
train2053,Numerical,Numerical
train2054,Binary,Binary
train2055,Binary,Numerical
train2056,Numerical,Numerical
train2057,Numerical,Numerical
train2058,Numerical,Categorical
train2059,Binary,Binary
train2060,Categorical,Categorical
train2061,Numerical,Numerical
train2062,Numerical,Numerical
train2063,Binary,Numerical
train2064,Numerical,Numerical
train2065,Numerical,Binary
train2066,Numerical,Numerical
train2067,Numerical,Numerical
train2068,Binary,Numerical
train2069,Binary,Categorical
train2070,Binary,Numerical
train2071,Numerical,Numerical
train2072,Numerical,Numerical
train2073,Numerical,Numerical
train2074,Numerical,Numerical
train2075,Numerical,Numerical
train2076,Numerical,Numerical
train2077,Categorical,Binary
train2078,Binary,Numerical
train2079,Numerical,Numerical
train2080,Numerical,Binary
train2081,Numerical,Categorical
train2082,Categorical,Numerical
train2083,Numerical,Numerical
train2084,Numerical,Numerical
train2085,Numerical,Numerical
train2086,Numerical,Numerical
train2087,Numerical,Categorical
train2088,Categorical,Numerical
train2089,Numerical,Numerical
train2090,Numerical,Numerical
train2091,Categorical,Numerical
train2092,Numerical,Numerical
train2093,Numerical,Numerical
train2094,Numerical,Numerical
train2095,Numerical,Numerical
train2096,Categorical,Numerical
train2097,Numerical,Binary
train2098,Numerical,Numerical
train2099,Numerical,Categorical
train2100,Binary,Numerical
train2101,Categorical,Numerical
train2102,Numerical,Numerical
train2103,Categorical,Binary
train2104,Numerical,Numerical
train2105,Numerical,Binary
train2106,Numerical,Numerical
train2107,Numerical,Categorical
train2108,Numerical,Categorical
train2109,Categorical,Categorical
train2110,Numerical,Numerical
train2111,Numerical,Binary
train2112,Numerical,Numerical
train2113,Binary,Binary
train2114,Numerical,Binary
train2115,Categorical,Numerical
train2116,Numerical,Numerical
train2117,Numerical,Numerical
train2118,Numerical,Numerical
train2119,Numerical,Numerical
train2120,Numerical,Numerical
train2121,Numerical,Numerical
train2122,Numerical,Numerical
train2123,Numerical,Binary
train2124,Numerical,Binary
train2125,Binary,Binary
train2126,Numerical,Numerical
train2127,Categorical,Binary
train2128,Numerical,Numerical
train2129,Binary,Numerical
train2130,Numerical,Numerical
train2131,Numerical,Numerical
train2132,Categorical,Categorical
train2133,Numerical,Binary
train2134,Numerical,Numerical
train2135,Numerical,Numerical
train2136,Binary,Numerical
train2137,Numerical,Numerical
train2138,Numerical,Categorical
train2139,Categorical,Numerical
train2140,Numerical,Categorical
train2141,Binary,Categorical
train2142,Numerical,Numerical
train2143,Numerical,Numerical
train2144,Numerical,Numerical
train2145,Numerical,Numerical
train2146,Numerical,Numerical
train2147,Categorical,Numerical
train2148,Categorical,Numerical
train2149,Binary,Numerical
train2150,Numerical,Categorical
train2151,Numerical,Numerical
train2152,Binary,Binary
train2153,Numerical,Categorical
train2154,Numerical,Numerical
train2155,Categorical,Numerical
train2156,Numerical,Numerical
train2157,Binary,Numerical
train2158,Categorical,Categorical
train2159,Numerical,Numerical
train2160,Categorical,Numerical
train2161,Binary,Numerical
train2162,Numerical,Numerical
train2163,Numerical,Categorical
train2164,Numerical,Numerical
train2165,Numerical,Categorical
train2166,Numerical,Numerical
train2167,Numerical,Numerical
train2168,Categorical,Numerical
train2169,Numerical,Numerical
train2170,Numerical,Numerical
train2171,Numerical,Numerical
train2172,Numerical,Categorical
train2173,Categorical,Binary
train2174,Numerical,Numerical
train2175,Categorical,Numerical
train2176,Numerical,Binary
train2177,Categorical,Numerical
train2178,Numerical,Numerical
train2179,Numerical,Numerical
train2180,Numerical,Numerical
train2181,Numerical,Numerical
train2182,Categorical,Numerical
train2183,Numerical,Numerical
train2184,Numerical,Numerical
train2185,Numerical,Numerical
train2186,Numerical,Binary
train2187,Categorical,Numerical
train2188,Binary,Numerical
train2189,Numerical,Numerical
train2190,Categorical,Numerical
train2191,Numerical,Numerical
train2192,Numerical,Numerical
train2193,Numerical,Numerical
train2194,Categorical,Binary
train2195,Binary,Categorical
train2196,Numerical,Categorical
train2197,Numerical,Numerical
train2198,Numerical,Numerical
train2199,Numerical,Numerical
train2200,Categorical,Numerical
train2201,Numerical,Numerical
train2202,Numerical,Numerical
train2203,Categorical,Numerical
train2204,Numerical,Numerical
train2205,Numerical,Numerical
train2206,Numerical,Numerical
train2207,Binary,Numerical
train2208,Numerical,Numerical
train2209,Numerical,Numerical
train2210,Binary,Numerical
train2211,Binary,Numerical
train2212,Numerical,Categorical
train2213,Binary,Categorical
train2214,Numerical,Numerical
train2215,Categorical,Numerical
train2216,Numerical,Categorical
train2217,Binary,Numerical
train2218,Numerical,Numerical
train2219,Numerical,Numerical
train2220,Binary,Binary
train2221,Binary,Numerical
train2222,Binary,Numerical
train2223,Numerical,Numerical
train2224,Numerical,Categorical
train2225,Numerical,Numerical
train2226,Categorical,Numerical
train2227,Numerical,Categorical
train2228,Numerical,Categorical
train2229,Numerical,Numerical
train2230,Numerical,Numerical
train2231,Numerical,Numerical
train2232,Categorical,Numerical
train2233,Categorical,Numerical
train2234,Categorical,Numerical
train2235,Numerical,Numerical
train2236,Numerical,Binary
train2237,Numerical,Categorical
train2238,Categorical,Numerical
train2239,Numerical,Numerical
train2240,Numerical,Numerical
train2241,Numerical,Numerical
train2242,Numerical,Categorical
train2243,Numerical,Categorical
train2244,Numerical,Numerical
train2245,Numerical,Numerical
train2246,Numerical,Numerical
train2247,Numerical,Binary
train2248,Numerical,Numerical
train2249,Categorical,Numerical
train2250,Numerical,Numerical
train2251,Numerical,Binary
train2252,Numerical,Numerical
train2253,Numerical,Numerical
train2254,Numerical,Numerical
train2255,Numerical,Numerical
train2256,Binary,Numerical
train2257,Numerical,Numerical
train2258,Numerical,Binary
train2259,Numerical,Categorical
train2260,Numerical,Numerical
train2261,Numerical,Numerical
train2262,Numerical,Numerical
train2263,Numerical,Binary
train2264,Numerical,Numerical
train2265,Numerical,Numerical
train2266,Categorical,Numerical
train2267,Numerical,Numerical
train2268,Numerical,Numerical
train2269,Numerical,Binary
train2270,Numerical,Numerical
train2271,Numerical,Numerical
train2272,Binary,Categorical
train2273,Numerical,Numerical
train2274,Numerical,Binary
train2275,Numerical,Binary
train2276,Numerical,Numerical
train2277,Categorical,Numerical
train2278,Numerical,Binary
train2279,Binary,Numerical
train2280,Numerical,Numerical
train2281,Numerical,Numerical
train2282,Numerical,Numerical
train2283,Numerical,Numerical
train2284,Numerical,Numerical
train2285,Numerical,Binary
train2286,Numerical,Numerical
train2287,Numerical,Numerical
train2288,Numerical,Numerical
train2289,Numerical,Numerical
train2290,Binary,Numerical
train2291,Categorical,Categorical
train2292,Numerical,Numerical
train2293,Numerical,Numerical
train2294,Binary,Numerical
train2295,Numerical,Numerical
train2296,Numerical,Numerical
train2297,Categorical,Binary
train2298,Binary,Numerical
train2299,Categorical,Numerical
train2300,Numerical,Numerical
train2301,Numerical,Numerical
train2302,Categorical,Numerical
train2303,Categorical,Numerical
train2304,Numerical,Numerical
train2305,Numerical,Numerical
train2306,Numerical,Numerical
train2307,Binary,Numerical
train2308,Binary,Numerical
train2309,Numerical,Categorical
train2310,Numerical,Numerical
train2311,Categorical,Numerical
train2312,Categorical,Numerical
train2313,Numerical,Numerical
train2314,Numerical,Numerical
train2315,Binary,Numerical
train2316,Numerical,Categorical
train2317,Numerical,Numerical
train2318,Numerical,Binary
train2319,Numerical,Categorical
train2320,Numerical,Numerical
train2321,Numerical,Numerical
train2322,Categorical,Numerical
train2323,Numerical,Numerical
train2324,Numerical,Numerical
train2325,Numerical,Numerical
train2326,Numerical,Numerical
train2327,Binary,Numerical
train2328,Categorical,Categorical
train2329,Numerical,Categorical
train2330,Numerical,Numerical
train2331,Numerical,Numerical
train2332,Numerical,Numerical
train2333,Numerical,Numerical
train2334,Numerical,Categorical
train2335,Numerical,Binary
train2336,Categorical,Numerical
train2337,Numerical,Numerical
train2338,Categorical,Numerical
train2339,Numerical,Numerical
train2340,Numerical,Binary
train2341,Numerical,Numerical
train2342,Numerical,Numerical
train2343,Numerical,Categorical
train2344,Numerical,Numerical
train2345,Numerical,Numerical
train2346,Categorical,Numerical
train2347,Numerical,Numerical
train2348,Numerical,Numerical
train2349,Categorical,Numerical
train2350,Numerical,Numerical
train2351,Numerical,Categorical
train2352,Binary,Categorical
train2353,Binary,Numerical
train2354,Categorical,Categorical
train2355,Numerical,Numerical
train2356,Numerical,Numerical
train2357,Numerical,Numerical
train2358,Numerical,Numerical
train2359,Categorical,Categorical
train2360,Numerical,Numerical
train2361,Numerical,Numerical
train2362,Numerical,Numerical
train2363,Numerical,Numerical
train2364,Binary,Binary
train2365,Numerical,Numerical
train2366,Numerical,Binary
train2367,Binary,Numerical
train2368,Numerical,Numerical
train2369,Numerical,Categorical
train2370,Numerical,Numerical
train2371,Binary,Numerical
train2372,Binary,Numerical
train2373,Numerical,Categorical
train2374,Numerical,Numerical
train2375,Categorical,Numerical
train2376,Binary,Numerical
train2377,Numerical,Numerical
train2378,Binary,Numerical
train2379,Numerical,Numerical
train2380,Numerical,Numerical
train2381,Numerical,Numerical
train2382,Binary,Binary
train2383,Numerical,Binary
train2384,Numerical,Numerical
train2385,Binary,Numerical
train2386,Categorical,Binary
train2387,Numerical,Numerical
train2388,Numerical,Numerical
train2389,Numerical,Binary
train2390,Numerical,Numerical
train2391,Numerical,Numerical
train2392,Categorical,Binary
train2393,Numerical,Numerical
train2394,Numerical,Numerical
train2395,Numerical,Numerical
train2396,Binary,Binary
train2397,Numerical,Numerical
train2398,Numerical,Numerical
train2399,Numerical,Numerical
train2400,Numerical,Numerical
train2401,Numerical,Numerical
train2402,Numerical,Numerical
train2403,Binary,Numerical
train2404,Numerical,Numerical
train2405,Numerical,Binary
train2406,Categorical,Numerical
train2407,Numerical,Numerical
train2408,Categorical,Numerical
train2409,Numerical,Numerical
train2410,Categorical,Binary
train2411,Binary,Numerical
train2412,Numerical,Numerical
train2413,Numerical,Categorical
train2414,Categorical,Numerical
train2415,Categorical,Numerical
train2416,Numerical,Numerical
train2417,Binary,Binary
train2418,Numerical,Numerical
train2419,Numerical,Numerical
train2420,Numerical,Numerical
train2421,Numerical,Numerical
train2422,Categorical,Binary
train2423,Binary,Numerical
train2424,Numerical,Numerical
train2425,Numerical,Binary
train2426,Numerical,Numerical
train2427,Numerical,Numerical
train2428,Categorical,Categorical
train2429,Numerical,Numerical
train2430,Numerical,Numerical
train2431,Categorical,Numerical
train2432,Categorical,Binary
train2433,Numerical,Numerical
train2434,Categorical,Numerical
train2435,Numerical,Numerical
train2436,Numerical,Numerical
train2437,Numerical,Numerical
train2438,Numerical,Numerical
train2439,Numerical,Binary
train2440,Categorical,Numerical
train2441,Numerical,Numerical
train2442,Numerical,Binary
train2443,Numerical,Numerical
train2444,Numerical,Numerical
train2445,Numerical,Numerical
train2446,Numerical,Numerical
train2447,Binary,Numerical
train2448,Numerical,Numerical
train2449,Numerical,Numerical
train2450,Numerical,Numerical
train2451,Numerical,Numerical
train2452,Numerical,Numerical
train2453,Numerical,Numerical
train2454,Numerical,Binary
train2455,Categorical,Numerical
train2456,Binary,Categorical
train2457,Numerical,Numerical
train2458,Numerical,Numerical
train2459,Numerical,Numerical
train2460,Numerical,Numerical
train2461,Binary,Categorical
train2462,Numerical,Binary
train2463,Categorical,Categorical
train2464,Numerical,Numerical
train2465,Numerical,Categorical
train2466,Numerical,Numerical
train2467,Numerical,Numerical
train2468,Categorical,Numerical
train2469,Numerical,Numerical
train2470,Binary,Binary
train2471,Binary,Binary
train2472,Binary,Numerical
train2473,Numerical,Binary
train2474,Numerical,Numerical
train2475,Numerical,Categorical
train2476,Numerical,Numerical
train2477,Numerical,Binary
train2478,Numerical,Categorical
train2479,Categorical,Numerical
train2480,Numerical,Numerical
train2481,Numerical,Numerical
train2482,Binary,Categorical
train2483,Numerical,Numerical
train2484,Numerical,Numerical
train2485,Numerical,Categorical
train2486,Numerical,Numerical
train2487,Binary,Numerical
train2488,Numerical,Numerical
train2489,Categorical,Numerical
train2490,Binary,Binary
train2491,Numerical,Numerical
train2492,Numerical,Binary
train2493,Categorical,Binary
train2494,Binary,Numerical
train2495,Numerical,Numerical
train2496,Numerical,Numerical
train2497,Numerical,Numerical
train2498,Categorical,Numerical
train2499,Numerical,Numerical
train2500,Numerical,Numerical
train2501,Numerical,Binary
train2502,Numerical,Binary
train2503,Binary,Numerical
train2504,Numerical,Numerical
train2505,Numerical,Numerical
train2506,Numerical,Numerical
train2507,Numerical,Numerical
train2508,Numerical,Numerical
train2509,Binary,Numerical
train2510,Numerical,Numerical
train2511,Numerical,Numerical
train2512,Categorical,Categorical
train2513,Binary,Numerical
train2514,Numerical,Numerical
train2515,Numerical,Numerical
train2516,Numerical,Numerical
train2517,Numerical,Categorical
train2518,Numerical,Categorical
train2519,Numerical,Numerical
train2520,Numerical,Binary
train2521,Numerical,Numerical
train2522,Categorical,Binary
train2523,Numerical,Numerical
train2524,Binary,Numerical
train2525,Numerical,Numerical
train2526,Numerical,Numerical
train2527,Numerical,Numerical
train2528,Binary,Numerical
train2529,Numerical,Numerical
train2530,Binary,Numerical
train2531,Numerical,Numerical
train2532,Categorical,Categorical
train2533,Numerical,Numerical
train2534,Numerical,Numerical
train2535,Numerical,Numerical
train2536,Numerical,Numerical
train2537,Numerical,Numerical
train2538,Numerical,Numerical
train2539,Numerical,Numerical
train2540,Numerical,Numerical
train2541,Numerical,Numerical
train2542,Numerical,Numerical
train2543,Numerical,Numerical
train2544,Binary,Numerical
train2545,Numerical,Numerical
train2546,Categorical,Numerical
train2547,Categorical,Categorical
train2548,Binary,Numerical
train2549,Binary,Categorical
train2550,Binary,Numerical
train2551,Numerical,Numerical
train2552,Numerical,Numerical
train2553,Binary,Numerical
train2554,Numerical,Numerical
train2555,Numerical,Numerical
train2556,Numerical,Numerical
train2557,Numerical,Numerical
train2558,Binary,Numerical
train2559,Numerical,Binary
train2560,Binary,Binary
train2561,Numerical,Numerical
train2562,Numerical,Numerical
train2563,Numerical,Categorical
train2564,Numerical,Binary
train2565,Categorical,Numerical
train2566,Binary,Numerical
train2567,Numerical,Numerical
train2568,Numerical,Numerical
train2569,Binary,Numerical
train2570,Numerical,Numerical
train2571,Numerical,Numerical
train2572,Numerical,Numerical
train2573,Numerical,Binary
train2574,Numerical,Numerical
train2575,Numerical,Numerical
train2576,Numerical,Numerical
train2577,Numerical,Numerical
train2578,Binary,Numerical
train2579,Numerical,Numerical
train2580,Numerical,Binary
train2581,Numerical,Numerical
train2582,Numerical,Numerical
train2583,Numerical,Numerical
train2584,Numerical,Categorical
train2585,Numerical,Numerical
train2586,Categorical,Numerical
train2587,Numerical,Numerical
train2588,Numerical,Categorical
train2589,Numerical,Numerical
train2590,Binary,Categorical
train2591,Numerical,Numerical
train2592,Numerical,Numerical
train2593,Numerical,Numerical
train2594,Binary,Numerical
train2595,Numerical,Numerical
train2596,Numerical,Numerical
train2597,Binary,Binary
train2598,Numerical,Numerical
train2599,Numerical,Binary
train2600,Numerical,Numerical
train2601,Numerical,Numerical
train2602,Binary,Binary
train2603,Numerical,Categorical
train2604,Numerical,Numerical
train2605,Numerical,Numerical
train2606,Numerical,Numerical
train2607,Numerical,Numerical
train2608,Numerical,Numerical
train2609,Binary,Numerical
train2610,Numerical,Numerical
train2611,Numerical,Numerical
train2612,Numerical,Binary
train2613,Numerical,Binary
train2614,Numerical,Numerical
train2615,Binary,Numerical
train2616,Numerical,Numerical
train2617,Categorical,Binary
train2618,Numerical,Numerical
train2619,Numerical,Numerical
train2620,Numerical,Numerical
train2621,Categorical,Categorical
train2622,Numerical,Numerical
train2623,Binary,Categorical
train2624,Numerical,Numerical
train2625,Numerical,Categorical
train2626,Numerical,Numerical
train2627,Binary,Numerical
train2628,Numerical,Numerical
train2629,Numerical,Numerical
train2630,Numerical,Numerical
train2631,Categorical,Numerical
train2632,Categorical,Binary
train2633,Numerical,Numerical
train2634,Numerical,Binary
train2635,Numerical,Numerical
train2636,Numerical,Numerical
train2637,Binary,Binary
train2638,Numerical,Numerical
train2639,Binary,Categorical
train2640,Numerical,Numerical
train2641,Numerical,Numerical
train2642,Numerical,Numerical
train2643,Numerical,Numerical
train2644,Numerical,Numerical
train2645,Numerical,Categorical
train2646,Categorical,Numerical
train2647,Numerical,Categorical
train2648,Numerical,Numerical
train2649,Categorical,Binary
train2650,Numerical,Binary
train2651,Numerical,Numerical
train2652,Binary,Categorical
train2653,Binary,Numerical
train2654,Numerical,Categorical
train2655,Binary,Categorical
train2656,Categorical,Numerical
train2657,Numerical,Numerical
train2658,Numerical,Numerical
train2659,Numerical,Numerical
train2660,Numerical,Categorical
train2661,Numerical,Binary
train2662,Numerical,Numerical
train2663,Numerical,Numerical
train2664,Numerical,Categorical
train2665,Numerical,Binary
train2666,Categorical,Numerical
train2667,Binary,Numerical
train2668,Numerical,Numerical
train2669,Numerical,Numerical
train2670,Numerical,Binary
train2671,Numerical,Numerical
train2672,Binary,Numerical
train2673,Numerical,Binary
train2674,Numerical,Numerical
train2675,Numerical,Numerical
train2676,Numerical,Categorical
train2677,Numerical,Binary
train2678,Numerical,Categorical
train2679,Numerical,Numerical
train2680,Binary,Numerical
train2681,Numerical,Numerical
train2682,Numerical,Categorical
train2683,Categorical,Categorical
train2684,Numerical,Numerical
train2685,Numerical,Numerical
train2686,Numerical,Categorical
train2687,Numerical,Categorical
train2688,Numerical,Numerical
train2689,Numerical,Binary
train2690,Binary,Numerical
train2691,Binary,Categorical
train2692,Categorical,Numerical
train2693,Numerical,Categorical
train2694,Categorical,Numerical
train2695,Numerical,Binary
train2696,Numerical,Numerical
train2697,Numerical,Numerical
train2698,Categorical,Binary
train2699,Numerical,Categorical
train2700,Numerical,Categorical
train2701,Binary,Numerical
train2702,Categorical,Categorical
train2703,Numerical,Categorical
train2704,Numerical,Categorical
train2705,Numerical,Numerical
train2706,Numerical,Numerical
train2707,Categorical,Numerical
train2708,Numerical,Numerical
train2709,Numerical,Numerical
train2710,Binary,Numerical
train2711,Numerical,Numerical
train2712,Numerical,Numerical
train2713,Numerical,Numerical
train2714,Categorical,Numerical
train2715,Numerical,Numerical
train2716,Numerical,Numerical
train2717,Binary,Categorical
train2718,Numerical,Binary
train2719,Numerical,Numerical
train2720,Numerical,Binary
train2721,Numerical,Numerical
train2722,Numerical,Numerical
train2723,Binary,Numerical
train2724,Numerical,Binary
train2725,Categorical,Numerical
train2726,Numerical,Numerical
train2727,Numerical,Numerical
train2728,Numerical,Categorical
train2729,Numerical,Numerical
train2730,Numerical,Numerical
train2731,Numerical,Numerical
train2732,Numerical,Numerical
train2733,Numerical,Categorical
train2734,Numerical,Numerical
train2735,Numerical,Categorical
train2736,Numerical,Numerical
train2737,Numerical,Binary
train2738,Binary,Categorical
train2739,Numerical,Categorical
train2740,Numerical,Numerical
train2741,Numerical,Numerical
train2742,Numerical,Numerical
train2743,Numerical,Binary
train2744,Numerical,Categorical
train2745,Numerical,Numerical
train2746,Categorical,Numerical
train2747,Numerical,Binary
train2748,Numerical,Numerical
train2749,Categorical,Numerical
train2750,Categorical,Numerical
train2751,Numerical,Numerical
train2752,Numerical,Numerical
train2753,Numerical,Categorical
train2754,Binary,Numerical
train2755,Numerical,Numerical
train2756,Numerical,Numerical
train2757,Numerical,Numerical
train2758,Numerical,Numerical
train2759,Numerical,Numerical
train2760,Categorical,Binary
train2761,Numerical,Numerical
train2762,Binary,Numerical
train2763,Binary,Numerical
train2764,Numerical,Numerical
train2765,Categorical,Numerical
train2766,Categorical,Numerical
train2767,Binary,Categorical
train2768,Numerical,Numerical
train2769,Numerical,Numerical
train2770,Numerical,Numerical
train2771,Numerical,Numerical
train2772,Binary,Numerical
train2773,Numerical,Numerical
train2774,Categorical,Numerical
train2775,Categorical,Categorical
train2776,Numerical,Numerical
train2777,Numerical,Binary
train2778,Numerical,Numerical
train2779,Numerical,Numerical
train2780,Numerical,Numerical
train2781,Numerical,Numerical
train2782,Binary,Numerical
train2783,Numerical,Numerical
train2784,Numerical,Binary
train2785,Categorical,Numerical
train2786,Numerical,Numerical
train2787,Numerical,Numerical
train2788,Numerical,Numerical
train2789,Numerical,Numerical
train2790,Numerical,Binary
